target_id,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,direction
MGG_01156T0,2003,1272,0.2895,0.7248,0.05202,up_in_Guy11
MGG_02567T0,5714,1375,0.4065,0.7248,0.0591,up_in_Guy11
MGG_17717T1,6001,1376,0.3081,0.7248,0.05921,up_in_Guy11
MGG_15646T0,5265,1166,0.3322,0.7249,0.04505,up_in_Guy11
MGG_03071T0,4420,1213,0.3061,0.7249,0.0481,up_in_Guy11
MGG_01105T0,6152,1355,0.3628,0.7249,0.05769,up_in_Guy11
MGG_07338T1,7625,1373,0.3567,0.7249,0.059,up_in_Guy11
MGG_02440T0,9189,1422,0.3952,0.7249,0.06248,up_in_Guy11
MGG_01607T0,10282,1151,0.2817,0.725,0.04407,up_in_Guy11
MGG_01070T0,6175,1209,0.3168,0.725,0.04784,up_in_Guy11
MGG_00829T0,4129,1210,0.3911,0.725,0.04789,up_in_Guy11
MGG_06735T0,6763,1211,0.3126,0.725,0.04795,up_in_Guy11
MGG_16176T0,3665,1228,0.4125,0.725,0.04909,up_in_Guy11
MGG_15588T0,3932,1233,0.2533,0.725,0.04936,up_in_Guy11
MGG_02728T0,3189,1237,0.3089,0.725,0.04969,up_in_Guy11
MGG_17129T0,8831,1295,0.2673,0.725,0.05356,up_in_Guy11
MGG_10534T0,103,1299,0.3022,0.725,0.05383,up_in_Guy11
MGG_00082T0,3778,1469,0.329,0.725,0.06587,up_in_Guy11
MGG_08354T0,10000,1143,0.2785,0.7251,0.04354,up_in_Guy11
MGG_16032T0,9517,1228,0.3267,0.7251,0.04904,up_in_Guy11
MGG_02239T0,9570,1276,0.2965,0.7251,0.05226,up_in_Guy11
MGG_07141T0,9608,1354,0.402,0.7251,0.05765,up_in_Guy11
MGG_08303T0,2339,1144,0.346,0.7252,0.04365,up_in_Guy11
MGG_17636T0,6286,1150,0.2189,0.7252,0.04403,up_in_Guy11
MGG_11688T0,1106,1220,0.3332,0.7252,0.04856,up_in_Guy11
MGG_05100T0,11368,1232,0.3883,0.7252,0.04932,up_in_Guy11
MGG_16712T0,5298,1240,0.3222,0.7252,0.04986,up_in_Guy11
MGG_04725T0,685,1270,0.3272,0.7252,0.05188,up_in_Guy11
MGG_02487T0,11086,1275,0.3305,0.7252,0.05221,up_in_Guy11
MGG_17310T0,7089,1351,0.3362,0.7252,0.05744,up_in_Guy11
MGG_15297T0,3120,1518,2.75,0.7252,0.06948,up_in_Guy11M
MGG_04050T0,12199,1154,0.3154,0.7253,0.04426,up_in_Guy11
MGG_17404T0,8662,1158,0.2449,0.7253,0.04453,up_in_Guy11
MGG_03920T0,4453,1160,0.3299,0.7253,0.04464,up_in_Guy11
MGG_11590T0,9198,1166,0.3496,0.7253,0.04502,up_in_Guy11
MGG_06366T0,5295,1230,0.3482,0.7253,0.04917,up_in_Guy11
MGG_13453T0,1760,1287,0.3259,0.7253,0.05303,up_in_Guy11
MGG_15685T0,1468,1340,0.2739,0.7253,0.05669,up_in_Guy11
MGG_04228T0,7347,1353,0.3536,0.7253,0.05756,up_in_Guy11
MGG_00979T0,4458,1376,0.4019,0.7253,0.0592,up_in_Guy11
MGG_14604T0,7160,1469,0.3337,0.7253,0.06584,up_in_Guy11
MGG_16372T0,5768,1142,0.2954,0.7254,0.0435,up_in_Guy11
MGG_00812T0,10829,1159,0.3055,0.7254,0.04459,up_in_Guy11
MGG_01833T0,8100,1213,0.3109,0.7254,0.04808,up_in_Guy11
MGG_01700T0,12360,1239,0.3157,0.7254,0.04977,up_in_Guy11
MGG_17185T0,13214,1299,0.2561,0.7254,0.0538,up_in_Guy11
MGG_04617T0,10658,1346,0.397,0.7254,0.05708,up_in_Guy11
MGG_06202T0,7661,1212,0.3376,0.7255,0.04803,up_in_Guy11
MGG_05223T0,11375,1227,0.3282,0.7255,0.04902,up_in_Guy11
MGG_09842T0,10293,1237,0.304,0.7255,0.04966,up_in_Guy11
MGG_00730T0,2058,1289,0.2549,0.7255,0.05316,up_in_Guy11
MGG_13473T0,252,1295,0.3058,0.7255,0.05354,up_in_Guy11
MGG_15821T0,12278,1373,0.8202,0.7255,0.05899,up_in_Guy11
MGG_16238T0,264,1532,0.4066,0.7255,0.0705,up_in_Guy11
MGG_06738T0,3223,1141,0.2848,0.7256,0.0434,up_in_Guy11
MGG_06603T0,8097,1209,0.3882,0.7256,0.04782,up_in_Guy11
MGG_17921T0,4358,1535,0.302,0.7256,0.07072,up_in_Guy11
MGG_16591T0,8188,1537,0.2609,0.7256,0.07088,up_in_Guy11
MGG_05343T0,9146,1545,0.4274,0.7256,0.07149,up_in_Guy11
MGG_00943T0,3145,1499,2.734,0.7256,0.0681,up_in_Guy11M
MGG_05116T0,6395,1516,2.437,0.7256,0.06936,up_in_Guy11M
MGG_06660T0,4902,1518,2.59,0.7256,0.06946,up_in_Guy11M
MGG_15755T0,8295,1139,0.3212,0.7257,0.0433,up_in_Guy11
MGG_07762T0,11829,1175,0.3268,0.7257,0.04559,up_in_Guy11
MGG_16257T0,5533,1186,0.2117,0.7257,0.0463,up_in_Guy11
MGG_08637T0,6018,1240,0.3388,0.7257,0.04984,up_in_Guy11
MGG_08862T0,11998,1351,0.293,0.7257,0.05742,up_in_Guy11
MGG_15356T0,1981,1473,0.3101,0.7257,0.06615,up_in_Guy11
MGG_10180T0,11468,1534,0.4202,0.7257,0.07068,up_in_Guy11
MGG_17789T0,9583,1565,0.361,0.7257,0.07302,up_in_Guy11
MGG_06350T1,2501,1140,0.2571,0.7258,0.04336,up_in_Guy11
MGG_02467T0,5655,1182,0.3224,0.7258,0.04603,up_in_Guy11
MGG_00737T0,1764,1226,0.3829,0.7258,0.04893,up_in_Guy11
MGG_03087T0,2321,1270,0.3373,0.7258,0.05187,up_in_Guy11
MGG_08855T0,10524,1294,0.3371,0.7258,0.05351,up_in_Guy11
MGG_15951T0,12023,1533,0.4365,0.7258,0.07058,up_in_Guy11
MGG_09355T0,2926,1546,0.4292,0.7258,0.07156,up_in_Guy11
MGG_03542T0,7237,1144,0.3589,0.7259,0.04364,up_in_Guy11
MGG_17586T0,8886,1149,0.3184,0.7259,0.04391,up_in_Guy11
MGG_10047T0,2544,1174,0.3623,0.7259,0.04555,up_in_Guy11
MGG_10547T0,12374,1227,0.3306,0.7259,0.04899,up_in_Guy11
MGG_16335T0,970,1231,0.2599,0.7259,0.04926,up_in_Guy11
MGG_14807T0,1499,1275,0.3532,0.7259,0.05221,up_in_Guy11
MGG_17619T0,2231,1348,0.3628,0.7259,0.05723,up_in_Guy11
MGG_08840T0,8865,1534,0.3915,0.7259,0.07065,up_in_Guy11
MGG_06570T0,12280,1565,0.4555,0.7259,0.07299,up_in_Guy11
MGG_05383T0,1429,1499,3.077,0.7259,0.06808,up_in_Guy11M
MGG_04025T1,10831,1166,0.2728,0.726,0.04501,up_in_Guy11
MGG_17139T0,12580,1181,0.3246,0.726,0.04599,up_in_Guy11
MGG_08854T0,5637,1232,0.3187,0.726,0.04932,up_in_Guy11
MGG_04003T0,1045,1349,0.35,0.726,0.05729,up_in_Guy11
MGG_02535T0,338,1545,0.3841,0.726,0.07147,up_in_Guy11
MGG_08641T0,7993,1562,0.4046,0.726,0.07278,up_in_Guy11
MGG_16951T0,2414,1563,0.3101,0.726,0.07283,up_in_Guy11
MGG_17836T0,1285,1515,2.682,0.726,0.06923,up_in_Guy11M
EFMOT00000000028,12776,1142,0.3142,0.7261,0.04349,up_in_Guy11
MGG_16508T0,663,1150,0.2831,0.7261,0.04403,up_in_Guy11
MGG_01478T0,9948,1154,0.3258,0.7261,0.04425,up_in_Guy11
MGG_10639T0,4527,1158,0.3017,0.7261,0.04453,up_in_Guy11
MGG_01410T0,9532,1209,0.3803,0.7261,0.0478,up_in_Guy11
MGG_18049T0,7473,1274,0.2552,0.7261,0.05217,up_in_Guy11
MGG_11494T0,5395,1289,0.2763,0.7261,0.05314,up_in_Guy11
MGG_03121T0,7032,1298,0.354,0.7261,0.0538,up_in_Guy11
MGG_13800T0,2263,1342,0.3468,0.7261,0.0568,up_in_Guy11
MGG_04621T0,1466,1346,0.3533,0.7261,0.05707,up_in_Guy11
MGG_03246T0,4813,1351,0.2799,0.7261,0.0574,up_in_Guy11
MGG_07214T0,12152,1532,0.4006,0.7261,0.07049,up_in_Guy11
MGG_12611T0,10986,1537,0.3667,0.7261,0.07088,up_in_Guy11
MGG_15698T0,4656,1518,0.5765,0.7261,0.06946,up_in_Guy11M
MGG_04368T0,1672,1153,0.3362,0.7262,0.0442,up_in_Guy11
MGG_14949T0,12137,1350,0.3436,0.7262,0.05736,up_in_Guy11
MGG_16263T0,7069,1471,0.2274,0.7262,0.06603,up_in_Guy11
MGG_03378T0,9582,1473,0.4528,0.7262,0.06614,up_in_Guy11
MGG_02946T0,5511,1530,0.364,0.7262,0.07035,up_in_Guy11
EFMOT00000000147,12871,1540,0.7145,0.7262,0.07111,up_in_Guy11
MGG_15678T0,4748,1564,0.3757,0.7262,0.07296,up_in_Guy11
MGG_08922T0,10245,1502,2.459,0.7262,0.06827,up_in_Guy11M
MGG_15006T0,11016,1516,2.687,0.7262,0.06936,up_in_Guy11M
MGG_17078T0,1142,1185,0.2937,0.7263,0.04623,up_in_Guy11
MGG_16795T0,13266,1222,0.2504,0.7263,0.04869,up_in_Guy11
MGG_08546T0,6853,1348,0.3292,0.7263,0.0572,up_in_Guy11
EFMOT00000000208,12926,1541,0.4413,0.7263,0.07117,up_in_Guy11
MGG_14173T0,6757,1562,0.4343,0.7263,0.07276,up_in_Guy11
MGG_08506T0,1998,1501,2.956,0.7263,0.06823,up_in_Guy11M
MGG_09089T0,11806,1514,3.663,0.7263,0.06921,up_in_Guy11M
MGG_09715T0,6275,1186,0.4282,0.7264,0.04629,up_in_Guy11
MGG_06191T0,9308,1225,0.3266,0.7264,0.04886,up_in_Guy11
MGG_04431T0,187,1345,0.4154,0.7264,0.05704,up_in_Guy11
MGG_16329T0,5663,1537,0.6218,0.7264,0.07086,up_in_Guy11
MGG_16497T0,10134,1544,0.406,0.7264,0.07146,up_in_Guy11
MGG_00607T0,2273,1564,0.4119,0.7264,0.07293,up_in_Guy11
MGG_16504T0,4330,1139,0.2399,0.7265,0.04329,up_in_Guy11
MGG_17369T0,13225,1158,0.2933,0.7265,0.04449,up_in_Guy11
MGG_13787T0,6798,1163,0.3182,0.7265,0.04482,up_in_Guy11
MGG_04010T0,3652,1165,0.2807,0.7265,0.04498,up_in_Guy11
EFMOT00000000129,12857,1226,0.5007,0.7265,0.04892,up_in_Guy11
MGG_17416T0,841,1294,0.3033,0.7265,0.0535,up_in_Guy11
MGG_15188T0,1030,1475,0.4501,0.7265,0.06628,up_in_Guy11
MGG_17663T0,12539,1529,0.3956,0.7265,0.07032,up_in_Guy11
MGG_00890T0,11699,1531,0.3781,0.7265,0.07048,up_in_Guy11
MGG_15143T0,4084,1539,0.5622,0.7265,0.07108,up_in_Guy11
MGG_07817T0,5382,1542,0.3694,0.7265,0.07124,up_in_Guy11
MGG_02988T0,4254,1516,2.79,0.7265,0.06934,up_in_Guy11M
MGG_16983T0,3883,1208,0.3295,0.7266,0.04778,up_in_Guy11
MGG_01569T0,2469,1493,0.2144,0.7266,0.0676,up_in_Guy11
MGG_17729T0,8170,1513,2.918,0.7266,0.06907,up_in_Guy11M
MGG_12670T0,7810,1514,2.683,0.7266,0.06919,up_in_Guy11M
MGG_05572T0,6500,1524,2.665,0.7266,0.06995,up_in_Guy11M
MGG_04793T0,7349,1148,0.3644,0.7267,0.04391,up_in_Guy11
MGG_06453T0,6153,1177,0.369,0.7267,0.04576,up_in_Guy11
MGG_07077T0,8551,1181,0.3583,0.7267,0.04598,up_in_Guy11
MGG_15480T0,8366,1183,0.3033,0.7267,0.04614,up_in_Guy11
MGG_16490T0,10549,1473,0.3229,0.7267,0.06613,up_in_Guy11
MGG_03080T0,6964,1527,0.1989,0.7267,0.07017,up_in_Guy11
MGG_05760T0,7289,1539,0.3765,0.7267,0.07105,up_in_Guy11
MGG_10239T0,10948,1543,0.3746,0.7267,0.07132,up_in_Guy11
MGG_02091T0,7609,1510,2.213,0.7267,0.06892,up_in_Guy11M
MGG_17972T0,7688,1150,0.2878,0.7268,0.04402,up_in_Guy11
MGG_01751T0,12180,1164,0.3407,0.7268,0.0449,up_in_Guy11
MGG_02716T0,3378,1180,0.3147,0.7268,0.04593,up_in_Guy11
MGG_04126T0,5680,1529,0.3697,0.7268,0.07029,up_in_Guy11
MGG_14290T0,11734,1562,0.5293,0.7268,0.07275,up_in_Guy11
MGG_02655T0,8550,1530,2.62,0.7268,0.07035,up_in_Guy11M
MGG_00630T0,10678,1165,0.4009,0.7269,0.04495,up_in_Guy11
MGG_02954T0,3858,1184,0.3154,0.7269,0.04621,up_in_Guy11
MGG_06398T0,11060,1294,0.3403,0.7269,0.05348,up_in_Guy11
MGG_03191T0,2516,1345,0.341,0.7269,0.05703,up_in_Guy11
MGG_11545T0,11654,1531,0.3423,0.7269,0.07047,up_in_Guy11
MGG_08253T0,352,1544,0.1994,0.7269,0.07145,up_in_Guy11
MGG_00864T0,5300,1550,0.3805,0.7269,0.07184,up_in_Guy11
MGG_11553T0,4449,1551,0.382,0.7269,0.07195,up_in_Guy11
MGG_01855T0,7959,1560,0.6464,0.7269,0.07265,up_in_Guy11
MGG_02722T0,12366,1512,2.914,0.7269,0.06905,up_in_Guy11M
MGG_09217T0,4913,1514,3.072,0.7269,0.06916,up_in_Guy11M
MGG_00757T0,8647,1524,4.005,0.7269,0.06992,up_in_Guy11M
MGG_03205T0,12721,1525,1.849,0.7269,0.07003,up_in_Guy11M
MGG_10700T0,5995,1528,2.752,0.7269,0.07024,up_in_Guy11M
MGG_17252T0,939,1529,2.512,0.7269,0.0703,up_in_Guy11M
MGG_08461T0,10172,1531,2.3,0.7269,0.07041,up_in_Guy11M
MGG_01472T0,7357,1225,0.3215,0.727,0.04884,up_in_Guy11
MGG_00545T0,5658,1527,0.3684,0.727,0.07015,up_in_Guy11
MGG_01546T0,6337,1549,0.3694,0.727,0.07178,up_in_Guy11
MGG_18097T0,5863,1559,0.4058,0.727,0.07255,up_in_Guy11
MGG_16155T0,840,1560,0.3249,0.727,0.0726,up_in_Guy11
MGG_00739T0,7352,1561,0.4654,0.727,0.07272,up_in_Guy11
MGG_01767T0,4290,1509,2.649,0.727,0.06883,up_in_Guy11M
MGG_07713T0,10620,1510,2.687,0.727,0.06889,up_in_Guy11M
MGG_07781T0,1706,1493,0.3426,0.7271,0.06759,up_in_Guy11
MGG_07334T0,11158,1552,0.4037,0.7271,0.07202,up_in_Guy11
MGG_15478T0,6374,1180,0.3577,0.7272,0.04591,up_in_Guy11
MGG_10142T0,3766,1207,0.4002,0.7272,0.04771,up_in_Guy11
MGG_03232T0,5027,1208,0.3097,0.7272,0.04776,up_in_Guy11
MGG_10701T0,6700,1544,0.404,0.7272,0.07143,up_in_Guy11
MGG_11546T0,6098,1551,0.4304,0.7272,0.07192,up_in_Guy11
EFMOT00000000307,13002,1559,0.2612,0.7272,0.07252,up_in_Guy11
MGG_02403T1,577,1148,0.2944,0.7273,0.04389,up_in_Guy11
EFMOT00000000112,12845,1177,0.3633,0.7273,0.04575,up_in_Guy11
MGG_04470T0,6264,1292,0.322,0.7273,0.05334,up_in_Guy11
MGG_05914T0,9788,1344,0.2507,0.7273,0.05695,up_in_Guy11
MGG_06031T0,1656,1503,0.3446,0.7273,0.06837,up_in_Guy11
MGG_04165T0,4562,1529,0.4042,0.7273,0.07028,up_in_Guy11
MGG_10730T0,454,1528,3.566,0.7273,0.07023,up_in_Guy11M
MGG_13994T0,3377,1491,0.4135,0.7274,0.06745,up_in_Guy11
MGG_14922T0,7910,1549,0.3949,0.7274,0.07177,up_in_Guy11
MGG_16740T0,9950,1558,0.4549,0.7274,0.07248,up_in_Guy11
MGG_01811T0,1550,1505,2.188,0.7274,0.06849,up_in_Guy11M
MGG_18010T0,5724,1509,3.229,0.7274,0.06882,up_in_Guy11M
MGG_13895T0,2062,1512,2.953,0.7274,0.06904,up_in_Guy11M
MGG_05891T0,254,1524,2.856,0.7274,0.06991,up_in_Guy11M
MGG_08700T0,8456,1527,2.832,0.7274,0.07013,up_in_Guy11M
MGG_03230T0,8402,1190,0.3138,0.7275,0.04658,up_in_Guy11
MGG_09346T0,3566,1224,0.3575,0.7275,0.04882,up_in_Guy11
MGG_09070T0,10979,1294,0.3277,0.7275,0.05347,up_in_Guy11
MGG_16190T0,4239,1345,0.2945,0.7275,0.05702,up_in_Guy11
MGG_11895T0,10611,1527,0.3705,0.7275,0.07014,up_in_Guy11
MGG_07295T0,10928,1501,0.4313,0.7276,0.06818,up_in_Guy11
MGG_06311T0,9848,1501,0.3526,0.7276,0.06824,up_in_Guy11
MGG_04384T0,3864,1502,0.421,0.7276,0.0683,up_in_Guy11
MGG_00958T0,1172,1558,0.3825,0.7276,0.07245,up_in_Guy11
MGG_09743T0,6810,1493,0.3748,0.7277,0.06759,up_in_Guy11
MGG_14810T0,7752,1504,0.3566,0.7277,0.06847,up_in_Guy11
MGG_16837T0,10637,1514,0.2291,0.7277,0.06918,up_in_Guy11
MGG_02992T0,6115,1508,2.872,0.7277,0.06874,up_in_Guy11M
MGG_09178T0,7632,1509,2.414,0.7277,0.0688,up_in_Guy11M
MGG_14575T0,3588,1528,2.143,0.7277,0.07022,up_in_Guy11M
MGG_05001T0,5150,1486,0.3244,0.7278,0.06711,up_in_Guy11
MGG_03347T0,6512,1503,0.4023,0.7278,0.06837,up_in_Guy11
MGG_03623T0,3003,1574,0.3228,0.7278,0.07367,up_in_Guy11
MGG_08462T0,3166,1506,2.453,0.7278,0.06858,up_in_Guy11M
MGG_12336T0,12148,1180,0.3056,0.7279,0.0459,up_in_Guy11
MGG_12752T0,7285,1190,0.3192,0.7279,0.04655,up_in_Guy11
MGG_17426T0,5609,1207,0.3812,0.7279,0.0477,up_in_Guy11
MGG_07097T0,11906,1512,0.4324,0.7279,0.06903,up_in_Guy11
MGG_00391T0,4547,1554,0.3973,0.7279,0.07221,up_in_Guy11
MGG_09956T0,10645,1555,0.3321,0.7279,0.07226,up_in_Guy11
MGG_02055T0,4552,1505,2.695,0.7279,0.06848,up_in_Guy11M
MGG_17240T0,9739,1486,0.8079,0.728,0.06707,up_in_Guy11
MGG_17842T1,4921,1491,0.3249,0.728,0.06745,up_in_Guy11
MGG_15602T0,12727,1500,0.334,0.728,0.06816,up_in_Guy11
MGG_12972T0,8758,1557,0.4171,0.728,0.07244,up_in_Guy11
MGG_12939T0,617,1293,0.3256,0.7281,0.05346,up_in_Guy11
MGG_01417T0,6358,1487,0.3847,0.7281,0.06719,up_in_Guy11
MGG_03057T0,3112,1492,0.3716,0.7281,0.06758,up_in_Guy11
MGG_06981T1,4094,1514,0.338,0.7281,0.06916,up_in_Guy11
MGG_05722T0,9268,1515,0.3568,0.7281,0.06927,up_in_Guy11
MGG_01012T0,6476,1527,0.4165,0.7281,0.07014,up_in_Guy11
MGG_17101T0,5128,1554,0.2654,0.7282,0.07218,up_in_Guy11
MGG_02461T0,1356,1557,0.3666,0.7282,0.07239,up_in_Guy11
MGG_02236T0,2634,1574,0.401,0.7282,0.07365,up_in_Guy11
MGG_06823T0,10465,1508,2.748,0.7282,0.06873,up_in_Guy11M
MGG_00045T0,2805,1533,2.727,0.7282,0.07059,up_in_Guy11M
MGG_12654T0,2737,1189,0.4115,0.7283,0.04652,up_in_Guy11
MGG_13768T0,5813,1499,0.3542,0.7283,0.06809,up_in_Guy11
MGG_16433T0,10103,1500,0.3434,0.7283,0.06814,up_in_Guy11
MGG_04198T0,1369,1512,0.3879,0.7283,0.06901,up_in_Guy11
MGG_07761T0,1857,1526,0.3827,0.7283,0.07011,up_in_Guy11
MGG_05607T0,6555,1556,0.372,0.7283,0.07235,up_in_Guy11
EFMOT00000000164,12887,1569,0.3576,0.7283,0.07334,up_in_Guy11
MGG_08767T0,8204,1485,0.3533,0.7284,0.06706,up_in_Guy11
MGG_03630T0,982,1570,0.3488,0.7284,0.0734,up_in_Guy11
MGG_16203T0,12481,1573,0.4457,0.7284,0.07363,up_in_Guy11
MGG_08689T0,470,1507,2.226,0.7284,0.0687,up_in_Guy11M
MGG_09333T0,4001,1207,0.3047,0.7285,0.04768,up_in_Guy11
MGG_06071T0,12352,1479,0.3653,0.7285,0.06657,up_in_Guy11
MGG_13772T0,11727,1491,0.3577,0.7285,0.06745,up_in_Guy11
MGG_03377T0,5248,1499,0.4123,0.7285,0.06805,up_in_Guy11
MGG_00393T0,8531,1514,0.3419,0.7285,0.06915,up_in_Guy11
MGG_08595T0,6911,1534,2.754,0.7285,0.07068,up_in_Guy11M
MGG_10312T0,6571,1193,0.3673,0.7286,0.04676,up_in_Guy11
MGG_10650T0,7404,1206,0.2501,0.7286,0.04763,up_in_Guy11
MGG_17444T0,4995,1481,0.3065,0.7287,0.06675,up_in_Guy11
MGG_11206T0,12190,1482,0.3958,0.7287,0.0668,up_in_Guy11
MGG_00527T0,9709,1484,0.4395,0.7287,0.06697,up_in_Guy11
MGG_05353T0,420,1512,0.3688,0.7287,0.069,up_in_Guy11
MGG_16794T0,11473,1526,0.1532,0.7287,0.0701,up_in_Guy11
MGG_04944T0,4963,1481,0.4754,0.7288,0.06671,up_in_Guy11
MGG_06928T0,11528,1485,0.3647,0.7288,0.06704,up_in_Guy11
MGG_11708T0,870,1489,0.3751,0.7288,0.06731,up_in_Guy11
EFMOT00000000324,13017,1490,0.7309,0.7288,0.06742,up_in_Guy11
MGG_03204T0,9034,1498,0.3921,0.7288,0.06802,up_in_Guy11
MGG_01364T0,3396,1573,0.4003,0.7288,0.07361,up_in_Guy11
MGG_00155T0,1942,1192,0.3402,0.7289,0.04673,up_in_Guy11
MGG_06836T0,7421,1479,0.3249,0.729,0.06657,up_in_Guy11
MGG_18105T0,10642,1483,0.3599,0.729,0.06689,up_in_Guy11
MGG_17176T0,13171,1497,0.4637,0.729,0.06793,up_in_Guy11
MGG_13793T0,4189,1498,0.4385,0.729,0.06799,up_in_Guy11
MGG_01506T0,6596,1510,0.4676,0.729,0.06891,up_in_Guy11
MGG_02411T0,5174,1572,0.3861,0.729,0.07352,up_in_Guy11
MGG_02875T0,12313,1484,0.3501,0.7291,0.06696,up_in_Guy11
MGG_01520T0,10321,1573,0.4215,0.7291,0.07358,up_in_Guy11
MGG_05212T0,3669,1507,0.3595,0.7292,0.06866,up_in_Guy11
MGG_06426T0,3580,1511,0.4197,0.7292,0.06899,up_in_Guy11
MGG_17870T0,6414,1526,0.4894,0.7292,0.07009,up_in_Guy11
MGG_03522T0,4318,1480,0.4065,0.7293,0.0667,up_in_Guy11
MGG_09413T0,12463,1490,0.3862,0.7293,0.06741,up_in_Guy11
MGG_10869T0,9343,1206,0.2888,0.7294,0.04763,up_in_Guy11
MGG_16503T0,4643,1510,0.4124,0.7294,0.0689,up_in_Guy11
MGG_07037T0,6272,1497,0.4115,0.7295,0.06792,up_in_Guy11
MGG_12094T0,12567,1526,0.3594,0.7295,0.07006,up_in_Guy11
MGG_07722T0,12702,1536,2.842,0.7296,0.07083,up_in_Guy11M
MGG_09728T1,1680,1519,0.2976,0.7297,0.06954,up_in_Guy11
MGG_06361T0,9627,1510,0.4309,0.7298,0.06888,up_in_Guy11
MGG_01165T0,9885,1518,0.4307,0.7299,0.06949,up_in_Guy11
MGG_15896T0,3586,1520,0.4849,0.7299,0.06961,up_in_Guy11
MGG_05632T0,7422,1526,0.4881,0.7299,0.07005,up_in_Guy11
MGG_03678T0,3371,1510,0.3415,0.7301,0.06886,up_in_Guy11
EFMOT00000000089,12824,1206,0.3888,0.7302,0.04763,up_in_Guy11
MGG_04322T0,9629,1522,0.4329,0.7302,0.0698,up_in_Guy11
EFMOT00000000122,12851,1579,0.7145,0.7303,0.07403,up_in_Guy11
MGG_16041T0,9195,1206,0.4049,0.7304,0.04759,up_in_Guy11
MGG_05110T0,4118,1522,0.3982,0.7304,0.06977,up_in_Guy11
MGG_17956T0,8815,1587,0.3618,0.7304,0.0747,up_in_Guy11
MGG_15267T0,3897,1509,0.3439,0.7305,0.06884,up_in_Guy11
MGG_14936T0,336,1526,0.4493,0.7305,0.07004,up_in_Guy11
MGG_01933T0,12611,1580,0.3539,0.7305,0.07411,up_in_Guy11
EFMOT00000000149,12873,1525,1.18,0.7306,0.07001,up_in_Guy11
MGG_05457T0,379,1557,2.641,0.7307,0.07243,up_in_Guy11M
MGG_15550T0,526,1579,0.3515,0.7308,0.07403,up_in_Guy11
MGG_06722T0,2897,1199,0.3695,0.7309,0.04718,up_in_Guy11
MGG_11091T0,6295,1205,0.3626,0.7309,0.04757,up_in_Guy11
MGG_09543T0,7916,1522,0.3904,0.7309,0.06976,up_in_Guy11
MGG_14635T0,65,1524,0.3535,0.7309,0.06992,up_in_Guy11
MGG_01823T0,9704,1525,0.3689,0.7309,0.06997,up_in_Guy11
MGG_06394T0,9225,1581,0.401,0.7309,0.0742,up_in_Guy11
MGG_14783T0,11104,1587,0.4775,0.7309,0.0747,up_in_Guy11
MGG_09772T0,12587,1554,2.586,0.7309,0.07217,up_in_Guy11M
MGG_16239T0,6609,1559,2.343,0.731,0.07252,up_in_Guy11M
MGG_02803T0,3422,1557,2.481,0.7311,0.07241,up_in_Guy11M
MGG_11757T0,11261,1197,0.3938,0.7312,0.04703,up_in_Guy11
MGG_04704T0,7488,1199,0.3477,0.7312,0.04715,up_in_Guy11
MGG_09215T0,3949,1554,2.628,0.7312,0.07215,up_in_Guy11M
MGG_01178T0,3466,1557,2.559,0.7312,0.07237,up_in_Guy11M
MGG_17067T0,7475,1560,1.128,0.7313,0.07259,up_in_Guy11M
MGG_14966T0,1090,1202,0.2438,0.7314,0.04738,up_in_Guy11
MGG_16550T0,12102,1587,0.5156,0.7314,0.0747,up_in_Guy11
MGG_06473T0,8323,1591,0.4169,0.7314,0.07497,up_in_Guy11
MGG_04075T0,8954,1539,2.68,0.7314,0.07107,up_in_Guy11M
MGG_02536T0,6789,1205,0.3585,0.7316,0.04756,up_in_Guy11
MGG_18030T0,10929,1587,0.4095,0.7316,0.07466,up_in_Guy11
MGG_06872T0,11510,1553,2.552,0.7316,0.07213,up_in_Guy11M
MGG_09503T0,787,1556,2.82,0.7316,0.0723,up_in_Guy11M
MGG_16844T0,1980,1583,0.4176,0.7317,0.0744,up_in_Guy11
MGG_16969T0,2970,1556,2.327,0.7317,0.07236,up_in_Guy11M
MGG_16147T0,12139,1197,0.3247,0.7318,0.04702,up_in_Guy11
MGG_02456T0,2345,1198,0.3877,0.7318,0.04713,up_in_Guy11
MGG_05095T0,2257,1590,0.4636,0.7318,0.0749,up_in_Guy11
MGG_13286T0,2241,1591,0.498,0.7318,0.07495,up_in_Guy11
MGG_14802T0,4144,1593,0.3711,0.7318,0.07512,up_in_Guy11
MGG_05733T0,8359,1552,2.479,0.7318,0.07204,up_in_Guy11M
MGG_02783T0,5182,1561,2.681,0.7318,0.0727,up_in_Guy11M
MGG_02821T0,10055,1204,0.3916,0.7319,0.04752,up_in_Guy11
MGG_12092T0,9878,1562,2.922,0.7319,0.07277,up_in_Guy11M
MGG_18016T0,1847,1594,0.3715,0.732,0.0752,up_in_Guy11
MGG_09219T0,5104,1587,0.4135,0.7321,0.07465,up_in_Guy11
MGG_01080T0,2314,1593,0.4239,0.7321,0.0751,up_in_Guy11
MGG_06386T0,5411,1553,2.877,0.7321,0.07213,up_in_Guy11M
MGG_11482T0,1508,1202,0.3193,0.7322,0.04738,up_in_Guy11
MGG_17738T0,10218,1204,0.2455,0.7322,0.04748,up_in_Guy11
MGG_04378T0,2387,1595,0.3708,0.7322,0.07527,up_in_Guy11
MGG_04757T0,8818,1552,2.673,0.7322,0.07203,up_in_Guy11M
