target_id,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,direction,condition,control
MGG_05883T1,2606,2091,0.7439,0.7669,0.1161,up_in_Guy11M,Guy11M,Guy11
MGG_16176T0,3665,2096,0.7923,0.7669,0.1165,up_in_Guy11M,Guy11M,Guy11
MGG_04377T0,2389,2097,0.7282,0.7669,0.1165,up_in_Guy11M,Guy11M,Guy11
MGG_08494T0,7330,2089,0.8055,0.7671,0.1159,up_in_Guy11M,Guy11M,Guy11
MGG_16454T1,2867,2090,0.8747,0.7672,0.1159,up_in_Guy11M,Guy11M,Guy11
MGG_10021T0,5554,2089,0.79990000000000006,0.7673,0.1158,up_in_Guy11M,Guy11M,Guy11
MGG_11439T0,10227,2100,0.7097,0.7674,0.1168,up_in_Guy11M,Guy11M,Guy11
MGG_14269T0,10930,2088,0.6096,0.7675,0.1158,up_in_Guy11M,Guy11M,Guy11
MGG_15767T0,4387,2103,0.7303,0.7676,0.1171,up_in_Guy11M,Guy11M,Guy11
MGG_16453T0,11504,2104,0.7502,0.7677,0.1172,up_in_Guy11M,Guy11M,Guy11
MGG_06294T0,1861,2105,0.7413,0.7677,0.1172,up_in_Guy11M,Guy11M,Guy11
MGG_01745T0,2042,1931,1.889,0.7678,0.1023,up_in_Guy11,Guy11M,Guy11
MGG_17475T0,5840,2102,0.6491,0.7679,0.117,up_in_Guy11M,Guy11M,Guy11
MGG_16955T0,4378,2103,0.7863,0.7679,0.1171,up_in_Guy11M,Guy11M,Guy11
MGG_07141T0,9608,2102,0.7334,0.768,0.117,up_in_Guy11M,Guy11M,Guy11
EFMOT00000000277,12978,1931,2.327,0.7682,0.1023,up_in_Guy11,Guy11M,Guy11
MGG_07136T0,223,1931,1.835,0.7686,0.1023,up_in_Guy11,Guy11M,Guy11
EFMOT00000000137,12864,1928,2.327,0.7688,0.1021,up_in_Guy11,Guy11M,Guy11
MGG_02758T0,3087,1930,1.826,0.7689,0.1023,up_in_Guy11,Guy11M,Guy11
MGG_00078T0,4655,1930,1.983,0.7691,0.1022,up_in_Guy11,Guy11M,Guy11
MGG_18111T0,11328,2108,0.6913,0.7692,0.1176,up_in_Guy11M,Guy11M,Guy11
MGG_18003T0,7739,1928,1.837,0.7692,0.1021,up_in_Guy11,Guy11M,Guy11
MGG_17926T0,5749,1930,1.898,0.7692,0.1023,up_in_Guy11,Guy11M,Guy11
MGG_11746T0,6815,2108,0.6597,0.7694,0.1175,up_in_Guy11M,Guy11M,Guy11
MGG_09320T0,3071,1937,1.841,0.7694,0.1029,up_in_Guy11,Guy11M,Guy11
MGG_16058T0,12381,1937,1.912,0.7696,0.1028,up_in_Guy11,Guy11M,Guy11
MGG_16196T0,10924,1939,1.97,0.7698,0.103,up_in_Guy11,Guy11M,Guy11
MGG_15671T0,7350,1935,1.852,0.7699,0.1027,up_in_Guy11,Guy11M,Guy11
MGG_06943T0,9099,1937,1.88,0.7699,0.1028,up_in_Guy11,Guy11M,Guy11
MGG_07975T0,9900,1940,1.845,0.77,0.1031,up_in_Guy11,Guy11M,Guy11
MGG_03446T0,5467,1937,1.85,0.7701,0.1028,up_in_Guy11,Guy11M,Guy11
MGG_01712T0,11320,1935,2.066,0.7703,0.1027,up_in_Guy11,Guy11M,Guy11
MGG_13578T0,1444,1942,1.755,0.7707,0.1032,up_in_Guy11,Guy11M,Guy11
MGG_15623T0,12154,2112,0.6204,0.7708,0.1179,up_in_Guy11M,Guy11M,Guy11
MGG_17798T0,5788,2113,0.762,0.7708,0.1179,up_in_Guy11M,Guy11M,Guy11
MGG_06647T0,11966,2114,0.7623,0.7713,0.1181,up_in_Guy11M,Guy11M,Guy11
MGG_08206T0,8226,2116,0.7101,0.7714,0.1182,up_in_Guy11M,Guy11M,Guy11
MGG_05652T0,806,2116,0.7453,0.7715,0.1183,up_in_Guy11M,Guy11M,Guy11
MGG_03324T0,11945,2115,0.7422,0.7716,0.1182,up_in_Guy11M,Guy11M,Guy11
MGG_00839T0,6595,2118,0.7139,0.7719,0.1184,up_in_Guy11M,Guy11M,Guy11
MGG_16211T0,3216,1944,1.912,0.772,0.1034,up_in_Guy11,Guy11M,Guy11
MGG_09716T0,12349,2119,0.7107,0.7723,0.1185,up_in_Guy11M,Guy11M,Guy11
MGG_17499T0,145,1949,1.766,0.7727,0.1038,up_in_Guy11,Guy11M,Guy11
MGG_12467T0,10263,1949,1.854,0.773,0.1038,up_in_Guy11,Guy11M,Guy11
MGG_01725T0,10679,1948,1.932,0.7731,0.1037,up_in_Guy11,Guy11M,Guy11
MGG_17483T0,8679,2122,0.7992,0.7732,0.1188,up_in_Guy11M,Guy11M,Guy11
MGG_02705T0,10876,2123,0.6387,0.7732,0.1188,up_in_Guy11M,Guy11M,Guy11
MGG_05106T0,310,2121,0.7665,0.7733,0.1187,up_in_Guy11M,Guy11M,Guy11
MGG_17029T0,10992,1949,2.046,0.7733,0.1038,up_in_Guy11,Guy11M,Guy11
MGG_18006T0,12572,1947,1.83,0.7734,0.1037,up_in_Guy11,Guy11M,Guy11
MGG_06221T0,1518,1951,1.906,0.7737,0.104,up_in_Guy11,Guy11M,Guy11
MGG_09441T0,3914,2125,0.855,0.7739,0.119,up_in_Guy11M,Guy11M,Guy11
MGG_03126T0,6400,2126,0.7241,0.7739,0.1191,up_in_Guy11M,Guy11M,Guy11
MGG_15263T0,6670,2126,0.7388,0.7741,0.1191,up_in_Guy11M,Guy11M,Guy11
MGG_12942T0,2418,1953,1.193,0.7746,0.1042,up_in_Guy11,Guy11M,Guy11
MGG_09412T0,6600,2128,0.851,0.7749,0.1193,up_in_Guy11M,Guy11M,Guy11
MGG_16279T0,7989,2129,0.7176,0.7751,0.1194,up_in_Guy11M,Guy11M,Guy11
MGG_16962T0,3203,2132,0.7092,0.7759,0.1196,up_in_Guy11M,Guy11M,Guy11
MGG_03415T0,2975,2132,0.6497,0.776,0.1196,up_in_Guy11M,Guy11M,Guy11
MGG_06942T0,4385,2135,0.7389,0.7769,0.1199,up_in_Guy11M,Guy11M,Guy11
MGG_06344T0,11765,2136,0.5897,0.7769,0.12,up_in_Guy11M,Guy11M,Guy11
MGG_05680T0,5004,1958,1.848,0.777,0.1046,up_in_Guy11,Guy11M,Guy11
MGG_02207T0,12640,2135,0.7955,0.7772,0.1199,up_in_Guy11M,Guy11M,Guy11
MGG_02689T0,3411,2138,0.7582,0.7772,0.1202,up_in_Guy11M,Guy11M,Guy11
MGG_07553T0,2079,2138,0.6691,0.7775,0.1202,up_in_Guy11M,Guy11M,Guy11
MGG_13374T0,1141,2138,0.7576,0.7777,0.1202,up_in_Guy11M,Guy11M,Guy11
MGG_18116T0,2255,2140,0.7373,0.7777,0.1204,up_in_Guy11M,Guy11M,Guy11
MGG_06326T0,423,2142,0.7506,0.7777,0.1205,up_in_Guy11M,Guy11M,Guy11
MGG_08610T0,5420,1960,1.924,0.7777,0.1048,up_in_Guy11,Guy11M,Guy11
MGG_07307T0,9940,1961,1.929,0.7777,0.1048,up_in_Guy11,Guy11M,Guy11
MGG_10741T0,5868,2155,0.765,0.7778,0.1217,up_in_Guy11M,Guy11M,Guy11
MGG_17674T0,9750,1960,1.811,0.7778,0.1047,up_in_Guy11,Guy11M,Guy11
MGG_17360T0,1239,2140,0.9451,0.7779,0.1204,up_in_Guy11M,Guy11M,Guy11
MGG_02567T0,5714,2155,0.8875,0.7779,0.1217,up_in_Guy11M,Guy11M,Guy11
MGG_01393T0,12126,1962,1.76,0.7779,0.1049,up_in_Guy11,Guy11M,Guy11
MGG_17158T0,3290,2142,0.811,0.778,0.1205,up_in_Guy11M,Guy11M,Guy11
MGG_01244T0,6496,2143,0.7324,0.778,0.1206,up_in_Guy11M,Guy11M,Guy11
MGG_01276T0,10778,2144,0.7767,0.778,0.1207,up_in_Guy11M,Guy11M,Guy11
MGG_06587T0,957,2147,0.594,0.7781,0.121,up_in_Guy11M,Guy11M,Guy11
MGG_07559T0,8006,2148,1.009,0.7781,0.121,up_in_Guy11M,Guy11M,Guy11
MGG_14871T0,5497,2146,0.6281,0.7782,0.1209,up_in_Guy11M,Guy11M,Guy11
MGG_08103T0,9236,1963,2.257,0.7782,0.105,up_in_Guy11,Guy11M,Guy11
MGG_14684T0,3266,2145,0.9295,0.7783,0.1208,up_in_Guy11M,Guy11M,Guy11
MGG_02987T0,9825,2149,0.8926,0.7783,0.1212,up_in_Guy11M,Guy11M,Guy11
MGG_06480T0,8511,2152,0.974,0.7783,0.1214,up_in_Guy11M,Guy11M,Guy11
MGG_09527T0,3207,2153,0.688,0.7783,0.1215,up_in_Guy11M,Guy11M,Guy11
MGG_00486T0,5793,2155,0.6449,0.7783,0.1216,up_in_Guy11M,Guy11M,Guy11
MGG_07207T0,10086,2147,0.8328,0.7784,0.121,up_in_Guy11M,Guy11M,Guy11
MGG_16541T0,11403,2150,0.6427,0.7784,0.1213,up_in_Guy11M,Guy11M,Guy11
MGG_04094T0,10710,2154,0.7828,0.7784,0.1216,up_in_Guy11M,Guy11M,Guy11
MGG_03109T1,4638,2146,0.7074,0.7785,0.1209,up_in_Guy11M,Guy11M,Guy11
MGG_14727T0,3539,2149,0.73740000000000006,0.7785,0.1212,up_in_Guy11M,Guy11M,Guy11
MGG_04475T0,7276,2152,0.7055,0.7787,0.1214,up_in_Guy11M,Guy11M,Guy11
MGG_09890T0,2270,2154,0.6764,0.7787,0.1216,up_in_Guy11M,Guy11M,Guy11
MGG_17349T0,9429,2157,0.7379,0.7787,0.1219,up_in_Guy11M,Guy11M,Guy11
MGG_04867T0,2141,1968,1.92,0.7789,0.1055,up_in_Guy11,Guy11M,Guy11
MGG_01315T0,11450,2152,0.8566,0.779,0.1214,up_in_Guy11M,Guy11M,Guy11
MGG_08825T0,2014,1967,1.888,0.7791,0.1054,up_in_Guy11,Guy11M,Guy11
MGG_08271T0,5669,1968,1.825,0.7793,0.1055,up_in_Guy11,Guy11M,Guy11
MGG_12462T0,10457,1967,1.857,0.7794,0.1054,up_in_Guy11,Guy11M,Guy11
MGG_06825T0,1122,1966,1.777,0.7795,0.1053,up_in_Guy11,Guy11M,Guy11
MGG_15915T0,3973,1967,1.667,0.7796,0.1053,up_in_Guy11,Guy11M,Guy11
MGG_06375T0,104,2160,0.7451,0.7798,0.1221,up_in_Guy11M,Guy11M,Guy11
MGG_15738T0,7966,2162,0.7011,0.7799,0.1223,up_in_Guy11M,Guy11M,Guy11
MGG_00742T0,5233,1971,1.857,0.78,0.1057,up_in_Guy11,Guy11M,Guy11
MGG_15196T0,5241,2161,0.7665,0.7802,0.1223,up_in_Guy11M,Guy11M,Guy11
MGG_07599T0,555,1984,1.953,0.7803,0.1068,up_in_Guy11,Guy11M,Guy11
MGG_16227T0,5717,2163,0.7166,0.7804,0.1224,up_in_Guy11M,Guy11M,Guy11
MGG_06685T0,4165,1981,2.454,0.7806,0.1066,up_in_Guy11,Guy11M,Guy11
MGG_00271T1,3298,1982,1.793,0.7806,0.1067,up_in_Guy11,Guy11M,Guy11
MGG_15574T0,12562,1984,1.862,0.7806,0.1068,up_in_Guy11,Guy11M,Guy11
MGG_04839T0,1227,1980,1.872,0.7807,0.1065,up_in_Guy11,Guy11M,Guy11
MGG_03044T0,6839,1981,1.714,0.7807,0.1065,up_in_Guy11,Guy11M,Guy11
MGG_12791T0,12011,1979,1.807,0.7808,0.1064,up_in_Guy11,Guy11M,Guy11
MGG_01061T0,9933,1984,1.895,0.7808,0.1068,up_in_Guy11,Guy11M,Guy11
MGG_05660T0,8219,1978,1.938,0.7809,0.1063,up_in_Guy11,Guy11M,Guy11
MGG_07043T0,7181,1973,1.792,0.781,0.1059,up_in_Guy11,Guy11M,Guy11
MGG_02791T0,7120,1977,1.826,0.781,0.1062,up_in_Guy11,Guy11M,Guy11
MGG_03272T0,11297,1983,1.852,0.781,0.1068,up_in_Guy11,Guy11M,Guy11
MGG_04398T0,12078,1980,1.882,0.7811,0.1065,up_in_Guy11,Guy11M,Guy11
MGG_07119T0,12431,1978,1.779,0.7812,0.1063,up_in_Guy11,Guy11M,Guy11
MGG_06678T0,258,1987,1.876,0.7812,0.1071,up_in_Guy11,Guy11M,Guy11
MGG_02370T0,9730,1988,1.736,0.7812,0.1071,up_in_Guy11,Guy11M,Guy11
MGG_17445T0,3251,1976,1.943,0.7813,0.1061,up_in_Guy11,Guy11M,Guy11
MGG_06246T0,11213,1978,1.811,0.7813,0.1063,up_in_Guy11,Guy11M,Guy11
MGG_15825T0,1651,1976,1.92,0.7814,0.1062,up_in_Guy11,Guy11M,Guy11
MGG_08293T0,2209,1975,1.934,0.7815,0.1061,up_in_Guy11,Guy11M,Guy11
MGG_04083T0,4018,1987,1.772,0.7815,0.1071,up_in_Guy11,Guy11M,Guy11
MGG_16902T0,12651,1989,1.98,0.7815,0.1072,up_in_Guy11,Guy11M,Guy11
MGG_05436T0,5611,1975,1.811,0.7816,0.106,up_in_Guy11,Guy11M,Guy11
MGG_04252T0,9677,2167,0.8048,0.7817,0.1227,up_in_Guy11M,Guy11M,Guy11
MGG_16132T0,9097,2167,0.7111,0.7817,0.1228,up_in_Guy11M,Guy11M,Guy11
MGG_00203T0,928,2169,0.7338,0.7817,0.1229,up_in_Guy11M,Guy11M,Guy11
MGG_05090T0,11793,2166,0.7084,0.7819,0.1227,up_in_Guy11M,Guy11M,Guy11
MGG_10060T0,9123,2169,0.8793,0.7819,0.1229,up_in_Guy11M,Guy11M,Guy11
MGG_01361T0,520,2170,0.7578,0.7819,0.123,up_in_Guy11M,Guy11M,Guy11
MGG_17722T0,4941,2169,0.7542,0.782,0.1229,up_in_Guy11M,Guy11M,Guy11
MGG_05747T0,2921,2172,0.7992,0.7825,0.1232,up_in_Guy11M,Guy11M,Guy11
MGG_04842T0,8443,1991,1.81,0.7825,0.1074,up_in_Guy11,Guy11M,Guy11
MGG_17229T0,9960,2173,0.7959,0.7828,0.1233,up_in_Guy11M,Guy11M,Guy11
MGG_08016T0,140,2176,0.776,0.7828,0.1235,up_in_Guy11M,Guy11M,Guy11
MGG_10183T0,6482,2175,0.8295,0.7829,0.1234,up_in_Guy11M,Guy11M,Guy11
MGG_17993T0,4349,2176,0.8129,0.783,0.1235,up_in_Guy11M,Guy11M,Guy11
MGG_16529T0,3179,2175,0.7675,0.7832,0.1234,up_in_Guy11M,Guy11M,Guy11
MGG_17846T0,7785,2180,0.7643,0.7833,0.1239,up_in_Guy11M,Guy11M,Guy11
MGG_03583T0,2858,1994,1.646,0.7833,0.1077,up_in_Guy11,Guy11M,Guy11
MGG_16787T0,5,2181,0.6802,0.7835,0.124,up_in_Guy11M,Guy11M,Guy11
MGG_03816T0,126,1994,2.065,0.7836,0.1076,up_in_Guy11,Guy11M,Guy11
MGG_08411T0,9840,2180,0.7646,0.7837,0.1239,up_in_Guy11M,Guy11M,Guy11
MGG_03781T0,10274,1996,2.139,0.7837,0.10780000000000001,up_in_Guy11,Guy11M,Guy11
MGG_03691T0,3483,2180,0.73740000000000006,0.7838,0.1239,up_in_Guy11M,Guy11M,Guy11
MGG_10692T0,3760,2183,0.7406,0.7838,0.1242,up_in_Guy11M,Guy11M,Guy11
MGG_13775T0,6923,1995,1.849,0.7838,0.10780000000000001,up_in_Guy11,Guy11M,Guy11
MGG_15398T0,10947,2020,1.843,0.7838,0.1099,up_in_Guy11,Guy11M,Guy11
MGG_16588T0,3458,2019,1.449,0.7839,0.1098,up_in_Guy11,Guy11M,Guy11
MGG_07100T0,8111,2179,0.7579,0.784,0.1238,up_in_Guy11M,Guy11M,Guy11
MGG_00230T0,8412,2179,0.9689,0.784,0.1238,up_in_Guy11M,Guy11M,Guy11
MGG_03921T0,9194,2026,1.863,0.784,0.1104,up_in_Guy11,Guy11M,Guy11
MGG_13239T0,7618,2183,0.6789,0.7841,0.1242,up_in_Guy11M,Guy11M,Guy11
MGG_05915T0,248,2014,1.883,0.7841,0.1094,up_in_Guy11,Guy11M,Guy11
MGG_17603T0,4386,2019,1.988,0.7841,0.1098,up_in_Guy11,Guy11M,Guy11
MGG_08370T0,10999,2028,1.852,0.7841,0.1106,up_in_Guy11,Guy11M,Guy11
MGG_05322T0,3703,2021,1.748,0.7842,0.11,up_in_Guy11,Guy11M,Guy11
MGG_17417T0,4153,2027,1.517,0.7842,0.1105,up_in_Guy11,Guy11M,Guy11
MGG_05020T0,5412,2030,1.754,0.7842,0.1107,up_in_Guy11,Guy11M,Guy11
MGG_07008T0,4,2014,1.763,0.7843,0.1093,up_in_Guy11,Guy11M,Guy11
MGG_03120T0,1954,2026,1.776,0.7843,0.1104,up_in_Guy11,Guy11M,Guy11
MGG_04201T0,712,2028,2.206,0.7843,0.1106,up_in_Guy11,Guy11M,Guy11
MGG_03941T0,7370,2029,1.815,0.7843,0.1107,up_in_Guy11,Guy11M,Guy11
MGG_08923T0,6173,2032,1.979,0.7843,0.1109,up_in_Guy11,Guy11M,Guy11
MGG_04331T0,8040,2033,1.819,0.7843,0.111,up_in_Guy11,Guy11M,Guy11
MGG_17546T0,5593,2019,1.666,0.7844,0.1098,up_in_Guy11,Guy11M,Guy11
MGG_16717T0,12219,2022,1.839,0.7844,0.1101,up_in_Guy11,Guy11M,Guy11
MGG_14001T0,2416,2023,1.833,0.7844,0.1102,up_in_Guy11,Guy11M,Guy11
MGG_07148T0,3272,2032,1.859,0.7844,0.1109,up_in_Guy11,Guy11M,Guy11
MGG_09748T0,1645,2034,1.823,0.7844,0.1111,up_in_Guy11,Guy11M,Guy11
MGG_06297T0,10073,2185,0.7257,0.7846,0.1243,up_in_Guy11M,Guy11M,Guy11
MGG_15014T0,12370,2013,1.674,0.7846,0.1093,up_in_Guy11,Guy11M,Guy11
MGG_07974T0,5222,2023,1.817,0.7846,0.1101,up_in_Guy11,Guy11M,Guy11
MGG_04928T0,3402,2024,1.871,0.7846,0.1103,up_in_Guy11,Guy11M,Guy11
MGG_07261T0,70,2025,1.88,0.7846,0.1103,up_in_Guy11,Guy11M,Guy11
MGG_17072T0,5857,2026,1.769,0.7846,0.1104,up_in_Guy11,Guy11M,Guy11
MGG_00799T0,5550,2016,1.805,0.7847,0.1096,up_in_Guy11,Guy11M,Guy11
MGG_00985T0,5349,2018,1.789,0.7847,0.1097,up_in_Guy11,Guy11M,Guy11
MGG_04918T0,12697,2031,1.959,0.7847,0.1109,up_in_Guy11,Guy11M,Guy11
MGG_08900T0,7929,2187,0.6743,0.7848,0.1245,up_in_Guy11M,Guy11M,Guy11
MGG_07527T0,10258,2009,1.837,0.7848,0.1089,up_in_Guy11,Guy11M,Guy11
MGG_06114T0,3745,2013,1.765,0.7848,0.1093,up_in_Guy11,Guy11M,Guy11
MGG_11385T0,482,2018,1.88,0.7848,0.1097,up_in_Guy11,Guy11M,Guy11
MGG_02863T0,170,2017,1.851,0.7849,0.1097,up_in_Guy11,Guy11M,Guy11
MGG_01094T0,1455,2186,0.8829,0.785,0.1245,up_in_Guy11M,Guy11M,Guy11
MGG_16048T0,4895,2035,2.248,0.785,0.1112,up_in_Guy11,Guy11M,Guy11
MGG_17830T0,11048,2007,1.809,0.7851,0.1087,up_in_Guy11,Guy11M,Guy11
MGG_13497T0,8134,2009,1.844,0.7851,0.1089,up_in_Guy11,Guy11M,Guy11
MGG_05279T0,1748,2016,1.865,0.7851,0.1096,up_in_Guy11,Guy11M,Guy11
MGG_06370T0,1533,2189,0.6778,0.7852,0.1247,up_in_Guy11M,Guy11M,Guy11
MGG_15726T0,5470,2013,2.218,0.7852,0.1093,up_in_Guy11,Guy11M,Guy11
MGG_01082T0,4737,2192,0.7377,0.7853,0.1249,up_in_Guy11M,Guy11M,Guy11
MGG_00184T0,3205,2188,0.7937,0.7854,0.1246,up_in_Guy11M,Guy11M,Guy11
MGG_07296T0,12161,2008,2.015,0.7854,0.1089,up_in_Guy11,Guy11M,Guy11
MGG_12119T1,1600,2189,0.7581,0.7855,0.1247,up_in_Guy11M,Guy11M,Guy11
MGG_01963T0,10543,2191,0.7511,0.7855,0.1248,up_in_Guy11M,Guy11M,Guy11
MGG_02183T0,8271,2191,0.7613,0.7855,0.1249,up_in_Guy11M,Guy11M,Guy11
MGG_01377T0,5555,2007,1.839,0.7855,0.1087,up_in_Guy11,Guy11M,Guy11
MGG_14290T0,11734,2008,1.627,0.7855,0.1089,up_in_Guy11,Guy11M,Guy11
MGG_00305T0,3636,2011,2.071,0.7855,0.1091,up_in_Guy11,Guy11M,Guy11
MGG_16393T0,141,2013,1.779,0.7855,0.1093,up_in_Guy11,Guy11M,Guy11
MGG_08580T0,10235,2041,1.826,0.7856,0.1117,up_in_Guy11,Guy11M,Guy11
MGG_14268T0,11281,2042,1.82,0.7856,0.1118,up_in_Guy11,Guy11M,Guy11
MGG_10102T0,9181,2193,0.939,0.7857,0.1251,up_in_Guy11M,Guy11M,Guy11
MGG_07494T0,11704,2006,1.765,0.7857,0.1087,up_in_Guy11,Guy11M,Guy11
MGG_13493T0,3124,2012,1.759,0.7857,0.1092,up_in_Guy11,Guy11M,Guy11
MGG_04642T0,9863,2043,2.304,0.7857,0.1119,up_in_Guy11,Guy11M,Guy11
MGG_08906T0,10797,2001,1.686,0.7858,0.1082,up_in_Guy11,Guy11M,Guy11
MGG_01547T0,3985,2002,1.88,0.7858,0.1083,up_in_Guy11,Guy11M,Guy11
MGG_17528T0,11338,2002,1.885,0.7859,0.1084,up_in_Guy11,Guy11M,Guy11
MGG_18054T0,1999,2004,1.752,0.7859,0.1085,up_in_Guy11,Guy11M,Guy11
MGG_01856T0,2793,2012,1.725,0.7859,0.1092,up_in_Guy11,Guy11M,Guy11
MGG_10993T0,3484,2041,1.747,0.7859,0.1117,up_in_Guy11,Guy11M,Guy11
MGG_04779T0,3275,2044,1.821,0.7859,0.112,up_in_Guy11,Guy11M,Guy11
MGG_15133T0,1306,2046,1.956,0.7859,0.1121,up_in_Guy11,Guy11M,Guy11
MGG_01055T0,12747,2006,1.937,0.786,0.1087,up_in_Guy11,Guy11M,Guy11
MGG_15145T0,6805,2042,1.925,0.786,0.1118,up_in_Guy11,Guy11M,Guy11
MGG_15041T0,6510,2003,1.889,0.7861,0.1085,up_in_Guy11,Guy11M,Guy11
MGG_17539T0,4687,2005,1.738,0.7861,0.1086,up_in_Guy11,Guy11M,Guy11
MGG_01683T0,2931,2038,1.843,0.7861,0.1114,up_in_Guy11,Guy11M,Guy11
MGG_16917T0,8477,2040,1.831,0.7861,0.1116,up_in_Guy11,Guy11M,Guy11
MGG_16402T0,5830,2045,1.841,0.7861,0.1121,up_in_Guy11,Guy11M,Guy11
MGG_03483T0,1829,2001,1.942,0.7862,0.1082,up_in_Guy11,Guy11M,Guy11
MGG_17069T0,3639,2052,1.801,0.7862,0.1126,up_in_Guy11,Guy11M,Guy11
MGG_08433T0,8769,2004,1.873,0.7863,0.1085,up_in_Guy11,Guy11M,Guy11
MGG_09695T0,785,2040,1.828,0.7864,0.1116,up_in_Guy11,Guy11M,Guy11
MGG_15957T0,1129,2047,1.965,0.7864,0.1122,up_in_Guy11,Guy11M,Guy11
MGG_04141T0,1903,2050,1.845,0.7864,0.1125,up_in_Guy11,Guy11M,Guy11
MGG_10785T0,163,2040,1.828,0.7866,0.1116,up_in_Guy11,Guy11M,Guy11
MGG_00370T0,7408,2050,1.827,0.7866,0.1124,up_in_Guy11,Guy11M,Guy11
MGG_18045T0,3533,2051,1.8,0.7866,0.1126,up_in_Guy11,Guy11M,Guy11
MGG_09779T0,1560,2053,1.898,0.7866,0.1127,up_in_Guy11,Guy11M,Guy11
MGG_06095T0,10880,2054,1.95,0.7866,0.1128,up_in_Guy11,Guy11M,Guy11
MGG_14852T0,3959,2206,0.7757,0.7867,0.1262,up_in_Guy11M,Guy11M,Guy11
MGG_15168T0,6467,2050,1.797,0.7867,0.1125,up_in_Guy11,Guy11M,Guy11
MGG_06752T0,856,2202,0.7313,0.7868,0.1259,up_in_Guy11M,Guy11M,Guy11
MGG_04325T0,800,2203,0.6959,0.7868,0.1259,up_in_Guy11M,Guy11M,Guy11
MGG_04988T0,4451,2206,0.7302,0.7868,0.1262,up_in_Guy11M,Guy11M,Guy11
MGG_06131T0,6439,2054,1.827,0.7868,0.1128,up_in_Guy11,Guy11M,Guy11
MGG_17358T0,10738,2196,0.7585,0.7869,0.1253,up_in_Guy11M,Guy11M,Guy11
MGG_18089T0,11078,2218,0.6847,0.7869,0.1273,up_in_Guy11M,Guy11M,Guy11
MGG_06694T0,1298,2055,1.826,0.7869,0.1129,up_in_Guy11,Guy11M,Guy11
MGG_05911T0,9687,2197,0.5772,0.787,0.1254,up_in_Guy11M,Guy11M,Guy11
MGG_07732T0,3441,2202,0.7342,0.787,0.1259,up_in_Guy11M,Guy11M,Guy11
MGG_17496T0,6624,2040,1.779,0.787,0.1116,up_in_Guy11,Guy11M,Guy11
MGG_15621T0,7115,2049,1.83,0.787,0.1124,up_in_Guy11,Guy11M,Guy11
MGG_03311T0,3108,2205,0.7618,0.7871,0.1262,up_in_Guy11M,Guy11M,Guy11
MGG_12408T0,10250,2208,0.7588,0.7871,0.1264,up_in_Guy11M,Guy11M,Guy11
MGG_17916T0,13265,2209,0.8902,0.7871,0.1265,up_in_Guy11M,Guy11M,Guy11
MGG_15903T0,10022,2217,0.7089,0.7871,0.1272,up_in_Guy11M,Guy11M,Guy11
MGG_02402T0,11037,2049,1.707,0.7871,0.1124,up_in_Guy11,Guy11M,Guy11
MGG_15912T0,9256,2197,0.5977,0.7872,0.1254,up_in_Guy11M,Guy11M,Guy11
MGG_00479T0,8565,2200,0.858,0.7873,0.1257,up_in_Guy11M,Guy11M,Guy11
MGG_03700T0,6986,2200,0.6512,0.7873,0.1257,up_in_Guy11M,Guy11M,Guy11
MGG_13255T0,7983,2202,0.7157,0.7873,0.1258,up_in_Guy11M,Guy11M,Guy11
MGG_17365T0,11195,2208,0.7951,0.7873,0.1264,up_in_Guy11M,Guy11M,Guy11
MGG_07613T0,6078,2216,0.7319,0.7873,0.1271,up_in_Guy11M,Guy11M,Guy11
MGG_01395T0,10602,2199,0.7644,0.7874,0.1256,up_in_Guy11M,Guy11M,Guy11
MGG_12523T0,3363,2201,0.8632,0.7874,0.1258,up_in_Guy11M,Guy11M,Guy11
MGG_17132T0,10899,2205,0.9948,0.7874,0.1261,up_in_Guy11M,Guy11M,Guy11
MGG_16304T0,12599,2214,0.8234,0.7874,0.127,up_in_Guy11M,Guy11M,Guy11
MGG_07630T0,10859,2216,0.8097,0.7874,0.1271,up_in_Guy11M,Guy11M,Guy11
MGG_07720T0,5514,2217,0.7316,0.7874,0.1272,up_in_Guy11M,Guy11M,Guy11
MGG_16252T0,2461,2205,0.7559,0.7875,0.1261,up_in_Guy11M,Guy11M,Guy11
MGG_01363T0,9199,2210,0.766,0.7875,0.1266,up_in_Guy11M,Guy11M,Guy11
MGG_00167T0,906,2057,1.803,0.7875,0.1131,up_in_Guy11,Guy11M,Guy11
MGG_15754T0,10664,2199,0.6959,0.7876,0.1256,up_in_Guy11M,Guy11M,Guy11
MGG_09525T0,9076,2214,0.7329,0.7877,0.127,up_in_Guy11M,Guy11M,Guy11
MGG_17150T0,2306,2216,0.7367,0.7877,0.1271,up_in_Guy11M,Guy11M,Guy11
MGG_02568T0,681,2211,0.7458,0.7878,0.1267,up_in_Guy11M,Guy11M,Guy11
MGG_03916T0,8301,2214,0.763,0.788,0.127,up_in_Guy11M,Guy11M,Guy11
MGG_08715T0,448,2214,1.034,0.7883,0.1269,up_in_Guy11M,Guy11M,Guy11
MGG_10324T0,10807,2214,0.7443,0.7885,0.1269,up_in_Guy11M,Guy11M,Guy11
MGG_01867T0,6460,2213,0.7542,0.7886,0.1269,up_in_Guy11M,Guy11M,Guy11
