target_id,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,direction,condition,control
MGG_11702T0,6186,10180,1.396,1.136,0.8988,up_in_mst7,mst7,pmk1
MGG_17145T0,1610,10181,1.37,1.136,0.8988,up_in_mst7,mst7,pmk1
MGG_05849T0,9175,10182,1.364,1.136,0.8989,up_in_mst7,mst7,pmk1
MGG_00077T0,4723,10183,1.477,1.136,0.8989,up_in_mst7,mst7,pmk1
MGG_17442T0,4339,10183,1.363,1.136,0.899,up_in_mst7,mst7,pmk1
MGG_08748T0,9244,10183,1.262,1.136,0.899,up_in_mst7,mst7,pmk1
MGG_04333T0,7295,10184,1.342,1.136,0.899,up_in_mst7,mst7,pmk1
MGG_07252T0,2151,10187,1.429,1.136,0.8992,up_in_mst7,mst7,pmk1
MGG_01552T0,1888,10188,1.684,1.136,0.8993,up_in_mst7,mst7,pmk1
MGG_07775T0,10901,10189,1.127,1.136,0.8993,up_in_mst7,mst7,pmk1
MGG_01466T1,2420,10192,1.418,1.136,0.8995,up_in_mst7,mst7,pmk1
MGG_13805T0,6985,10193,1.45,1.136,0.8996,up_in_mst7,mst7,pmk1
MGG_06640T0,11890,10194,1.457,1.136,0.8996,up_in_mst7,mst7,pmk1
MGG_04457T0,4734,10194,1.362,1.136,0.8996,up_in_mst7,mst7,pmk1
MGG_11430T0,4565,10194,1.384,1.136,0.8996,up_in_mst7,mst7,pmk1
MGG_02510T0,9313,10195,1.465,1.136,0.8997,up_in_mst7,mst7,pmk1
MGG_08950T0,7460,10197,1.453,1.136,0.8998,up_in_mst7,mst7,pmk1
MGG_06408T0,2018,10199,1.589,1.136,0.8999,up_in_mst7,mst7,pmk1
MGG_09522T0,10539,10200,1.419,1.136,0.9,up_in_mst7,mst7,pmk1
MGG_00718T0,8222,10201,1.428,1.136,0.9,up_in_mst7,mst7,pmk1
MGG_14845T0,9573,10201,1.28,1.136,0.9,up_in_mst7,mst7,pmk1
MGG_16390T0,5342,10201,1.538,1.136,0.9,up_in_mst7,mst7,pmk1
MGG_16887T0,10811,10204,1.468,1.136,0.9002,up_in_mst7,mst7,pmk1
MGG_08422T0,9847,10207,1.252,1.136,0.9004,up_in_mst7,mst7,pmk1
MGG_06411T0,616,10207,1.518,1.136,0.9004,up_in_mst7,mst7,pmk1
MGG_09437T0,9278,10210,1.372,1.136,0.9006,up_in_mst7,mst7,pmk1
MGG_06786T0,11422,10211,1.395,1.136,0.9006,up_in_mst7,mst7,pmk1
MGG_13185T0,1300,10214,1.448,1.136,0.9008,up_in_mst7,mst7,pmk1
MGG_16161T0,4298,10215,1.393,1.136,0.9009,up_in_mst7,mst7,pmk1
MGG_08332T0,1852,10215,1.421,1.136,0.9009,up_in_mst7,mst7,pmk1
MGG_14746T0,11628,10215,1.376,1.136,0.9009,up_in_mst7,mst7,pmk1
MGG_09969T0,783,10216,1.457,1.136,0.901,up_in_mst7,mst7,pmk1
MGG_05256T0,12020,10218,1.425,1.136,0.9011,up_in_mst7,mst7,pmk1
MGG_07617T0,12433,10219,1.406,1.136,0.9011,up_in_mst7,mst7,pmk1
MGG_08560T0,2160,10225,1.429,1.136,0.9015,up_in_mst7,mst7,pmk1
MGG_06017T0,3603,10226,1.371,1.136,0.9016,up_in_mst7,mst7,pmk1
MGG_13176T0,11534,10228,1.471,1.136,0.9017,up_in_mst7,mst7,pmk1
MGG_16893T0,3584,10230,1.703,1.136,0.9018,up_in_mst7,mst7,pmk1
MGG_15287T0,2147,10231,1.429,1.136,0.9019,up_in_mst7,mst7,pmk1
MGG_12831T0,10541,10231,1.472,1.136,0.9019,up_in_mst7,mst7,pmk1
MGG_06365T0,12546,10231,1.476,1.136,0.9019,up_in_mst7,mst7,pmk1
MGG_04702T0,5673,10232,1.388,1.136,0.9019,up_in_mst7,mst7,pmk1
MGG_16676T0,13146,10235,19.43,1.136,0.9021,up_in_mst7,mst7,pmk1
MGG_02238T0,12589,10240,1.567,1.136,0.9024,up_in_mst7,mst7,pmk1
MGG_03116T0,6415,10240,1.439,1.136,0.9024,up_in_mst7,mst7,pmk1
MGG_05717T0,9330,10240,1.484,1.136,0.9025,up_in_mst7,mst7,pmk1
MGG_17700T0,983,10242,1.735,1.136,0.9025,up_in_mst7,mst7,pmk1
MGG_09011T0,5079,10242,1.437,1.136,0.9026,up_in_mst7,mst7,pmk1
MGG_15562T0,3720,10244,1.815,1.136,0.9027,up_in_mst7,mst7,pmk1
MGG_09794T0,8957,10244,1.639,1.136,0.9027,up_in_mst7,mst7,pmk1
MGG_09236T0,10909,10248,1.496,1.136,0.9029,up_in_mst7,mst7,pmk1
MGG_09907T0,4917,10248,1.429,1.136,0.9029,up_in_mst7,mst7,pmk1
MGG_04693T0,2083,10248,1.386,1.136,0.9029,up_in_mst7,mst7,pmk1
MGG_17947T0,12630,10248,1.834,1.136,0.9029,up_in_mst7,mst7,pmk1
MGG_01934T0,10121,10249,1.312,1.136,0.903,up_in_mst7,mst7,pmk1
MGG_03652T0,7896,10250,1.412,1.136,0.903,up_in_mst7,mst7,pmk1
MGG_07086T0,430,10250,1.38,1.136,0.903,up_in_mst7,mst7,pmk1
MGG_08097T0,10517,10250,1.425,1.136,0.903,up_in_mst7,mst7,pmk1
MGG_10525T0,6069,10251,1.475,1.136,0.9031,up_in_mst7,mst7,pmk1
MGG_05095T0,2257,10251,1.46,1.136,0.9031,up_in_mst7,mst7,pmk1
MGG_04616T0,1892,10253,1.465,1.136,0.9032,up_in_mst7,mst7,pmk1
MGG_03407T0,6089,10255,1.355,1.136,0.9034,up_in_mst7,mst7,pmk1
MGG_08339T0,3212,10256,1.547,1.136,0.9034,up_in_mst7,mst7,pmk1
MGG_11487T0,12052,10257,1.377,1.136,0.9034,up_in_mst7,mst7,pmk1
MGG_06014T0,11895,5037,1.091,1.136,0.4216,up_in_pmk1,mst7,pmk1
MGG_00821T0,6135,5895,1,1.136,0.5158,up_in_pmk1,mst7,pmk1
MGG_07377T0,6169,5896,1,1.136,0.5159,up_in_pmk1,mst7,pmk1
MGG_10103T0,417,5898,1.057,1.136,0.5161,up_in_pmk1,mst7,pmk1
MGG_02019T0,6176,5898,1,1.136,0.5161,up_in_pmk1,mst7,pmk1
MGG_02485T0,4518,5898,0.8589,1.136,0.5161,up_in_pmk1,mst7,pmk1
MGG_15375T0,6181,5899,1,1.136,0.5162,up_in_pmk1,mst7,pmk1
MGG_15313T0,2305,5899,1.048,1.136,0.5163,up_in_pmk1,mst7,pmk1
MGG_16170T0,6184,5900,1,1.136,0.5164,up_in_pmk1,mst7,pmk1
MGG_18043T0,3571,5902,0.9921,1.136,0.5165,up_in_pmk1,mst7,pmk1
MGG_14184T0,1891,5902,0.9891,1.136,0.5165,up_in_pmk1,mst7,pmk1
MGG_16939T0,6218,5902,1,1.136,0.5165,up_in_pmk1,mst7,pmk1
MGG_10213T0,10798,5903,0.9889,1.136,0.5166,up_in_pmk1,mst7,pmk1
MGG_16380T0,6235,5904,1,1.136,0.5168,up_in_pmk1,mst7,pmk1
MGG_16696T0,4983,5905,0.8576,1.136,0.5168,up_in_pmk1,mst7,pmk1
MGG_05493T0,6238,5905,1,1.136,0.5169,up_in_pmk1,mst7,pmk1
MGG_03198T0,11118,5906,1.004,1.136,0.5169,up_in_pmk1,mst7,pmk1
MGG_07606T1,376,5906,1.102,1.136,0.5169,up_in_pmk1,mst7,pmk1
MGG_07847T0,4464,5906,0.8502,1.136,0.517,up_in_pmk1,mst7,pmk1
MGG_16179T1,6242,5906,1,1.136,0.517,up_in_pmk1,mst7,pmk1
MGG_01357T0,11265,5907,0.9664,1.136,0.5171,up_in_pmk1,mst7,pmk1
MGG_16537T0,6746,7439,0.8315,1.136,0.676,up_in_pmk1,mst7,pmk1
MGG_17508T0,3190,7442,0.8377,1.136,0.6763,up_in_pmk1,mst7,pmk1
MGG_10750T0,11457,7468,0.9054,1.136,0.6788,up_in_pmk1,mst7,pmk1
MGG_17236T0,2742,7469,0.778,1.136,0.6789,up_in_pmk1,mst7,pmk1
MGG_04318T0,3199,7472,0.9257,1.136,0.6792,up_in_pmk1,mst7,pmk1
MGG_00052T0,5676,7474,1.009,1.136,0.6794,up_in_pmk1,mst7,pmk1
MGG_04985T0,4416,7475,0.887,1.136,0.6795,up_in_pmk1,mst7,pmk1
MGG_16063T0,9157,7475,0.9039,1.136,0.6795,up_in_pmk1,mst7,pmk1
MGG_07534T0,300,7476,0.8559,1.136,0.6796,up_in_pmk1,mst7,pmk1
MGG_06526T0,9949,7477,0.9102,1.136,0.6797,up_in_pmk1,mst7,pmk1
MGG_06932T0,974,7478,0.9123,1.136,0.6798,up_in_pmk1,mst7,pmk1
MGG_04332T0,6658,7480,0.9518,1.136,0.68,up_in_pmk1,mst7,pmk1
MGG_17219T0,13253,7484,0.8716,1.136,0.6804,up_in_pmk1,mst7,pmk1
MGG_00868T0,2741,7485,0.9102,1.136,0.6805,up_in_pmk1,mst7,pmk1
EFMOT00000000077,12812,7487,0.4676,1.136,0.6806,up_in_pmk1,mst7,pmk1
MGG_09545T0,11976,7487,0.9937,1.136,0.6807,up_in_pmk1,mst7,pmk1
MGG_14595T0,6742,7489,0.8413,1.136,0.6808,up_in_pmk1,mst7,pmk1
MGG_04482T0,9059,7490,0.9563,1.136,0.6809,up_in_pmk1,mst7,pmk1
MGG_03020T0,11606,7490,0.8192,1.136,0.6809,up_in_pmk1,mst7,pmk1
MGG_05318T0,3048,7490,0.9209,1.136,0.681,up_in_pmk1,mst7,pmk1
MGG_09889T0,1854,7491,0.9919,1.136,0.681,up_in_pmk1,mst7,pmk1
MGG_03022T0,2915,7491,0.711,1.136,0.6811,up_in_pmk1,mst7,pmk1
MGG_08306T0,1972,7492,0.9881,1.136,0.6811,up_in_pmk1,mst7,pmk1
MGG_15429T0,12342,7493,0.9175,1.136,0.6812,up_in_pmk1,mst7,pmk1
MGG_15248T0,761,7493,0.9188,1.136,0.6812,up_in_pmk1,mst7,pmk1
MGG_03704T0,2214,7493,0.8802,1.136,0.6812,up_in_pmk1,mst7,pmk1
MGG_03502T0,6426,7495,0.933,1.136,0.6814,up_in_pmk1,mst7,pmk1
MGG_09742T0,10025,7495,0.9128,1.136,0.6814,up_in_pmk1,mst7,pmk1
MGG_14206T0,6076,7495,0.9507,1.136,0.6814,up_in_pmk1,mst7,pmk1
MGG_02437T0,11003,7495,0.926,1.136,0.6815,up_in_pmk1,mst7,pmk1
MGG_16941T0,6795,7496,0.7621,1.136,0.6815,up_in_pmk1,mst7,pmk1
MGG_01799T0,11096,7496,0.8749,1.136,0.6815,up_in_pmk1,mst7,pmk1
MGG_01654T0,6910,7499,0.6485,1.136,0.6819,up_in_pmk1,mst7,pmk1
MGG_06318T0,8803,7501,0.9127,1.136,0.682,up_in_pmk1,mst7,pmk1
MGG_13814T0,7706,7506,0.8954,1.136,0.6825,up_in_pmk1,mst7,pmk1
MGG_04551T0,10622,7506,0.8668,1.136,0.6825,up_in_pmk1,mst7,pmk1
MGG_15413T0,4151,7507,0.9196,1.136,0.6826,up_in_pmk1,mst7,pmk1
MGG_04473T0,7728,7508,0.9086,1.136,0.6827,up_in_pmk1,mst7,pmk1
MGG_08698T0,2050,7509,0.8424,1.136,0.6828,up_in_pmk1,mst7,pmk1
MGG_03286T0,9681,7510,1.733,1.136,0.6828,up_in_pmk1,mst7,pmk1
MGG_15822T0,10997,7512,0.8743,1.136,0.6831,up_in_pmk1,mst7,pmk1
MGG_08693T0,11292,7520,0.9008,1.136,0.6838,up_in_pmk1,mst7,pmk1
MGG_05287T0,8681,7520,0.9083,1.136,0.6838,up_in_pmk1,mst7,pmk1
MGG_14839T0,9682,7521,0.9146,1.136,0.6839,up_in_pmk1,mst7,pmk1
MGG_06440T0,5096,7521,0.9258,1.136,0.684,up_in_pmk1,mst7,pmk1
MGG_06795T0,2700,7522,0.9062,1.136,0.684,up_in_pmk1,mst7,pmk1
MGG_17704T0,9135,7522,0.9081,1.136,0.6841,up_in_pmk1,mst7,pmk1
MGG_04075T0,8954,7522,0.9331,1.136,0.6841,up_in_pmk1,mst7,pmk1
MGG_02132T0,1264,7523,0.8829,1.136,0.6842,up_in_pmk1,mst7,pmk1
MGG_13405T0,8458,7525,0.8936,1.136,0.6844,up_in_pmk1,mst7,pmk1
MGG_05688T0,10902,7526,0.8364,1.136,0.6844,up_in_pmk1,mst7,pmk1
MGG_02864T0,10085,7526,0.8436,1.136,0.6845,up_in_pmk1,mst7,pmk1
MGG_11243T0,3961,7528,0.9219,1.136,0.6847,up_in_pmk1,mst7,pmk1
MGG_09818T0,1889,7532,0.9199,1.136,0.685,up_in_pmk1,mst7,pmk1
MGG_07646T0,6766,7532,0.9046,1.136,0.685,up_in_pmk1,mst7,pmk1
MGG_10300T0,8910,7532,0.8286,1.136,0.685,up_in_pmk1,mst7,pmk1
MGG_05336T0,7935,7533,0.8918,1.136,0.6851,up_in_pmk1,mst7,pmk1
MGG_07155T0,7166,7535,0.9073,1.136,0.6853,up_in_pmk1,mst7,pmk1
MGG_03121T0,7032,7535,0.9505,1.136,0.6853,up_in_pmk1,mst7,pmk1
MGG_00708T0,7464,7539,0.8901,1.136,0.6857,up_in_pmk1,mst7,pmk1
MGG_08497T0,8624,7540,0.6874,1.136,0.6858,up_in_pmk1,mst7,pmk1
MGG_03304T0,9991,7541,0.8906,1.136,0.6859,up_in_pmk1,mst7,pmk1
MGG_10402T0,2910,7542,0.9459,1.136,0.686,up_in_pmk1,mst7,pmk1
MGG_16725T0,2180,7543,0.9448,1.136,0.6861,up_in_pmk1,mst7,pmk1
MGG_17366T0,9497,7543,0.8371,1.136,0.6861,up_in_pmk1,mst7,pmk1
MGG_05400T0,10564,7543,0.9023,1.136,0.6861,up_in_pmk1,mst7,pmk1
MGG_00085T0,4534,7544,0.6844,1.136,0.6862,up_in_pmk1,mst7,pmk1
MGG_10969T1,5323,10408,0.3988,1.136,0.9124,up_in_pmk1,mst7,pmk1
MGG_06429T0,1171,10408,0.5251,1.136,0.9124,up_in_pmk1,mst7,pmk1
MGG_15606T0,11431,10411,0.5279,1.136,0.9125,up_in_pmk1,mst7,pmk1
MGG_03763T0,9179,10411,0.4653,1.136,0.9125,up_in_pmk1,mst7,pmk1
MGG_01336T0,10361,10411,0.5824,1.136,0.9126,up_in_pmk1,mst7,pmk1
MGG_14217T0,11799,10412,0.4949,1.136,0.9126,up_in_pmk1,mst7,pmk1
MGG_12599T0,6401,10412,0.5262,1.136,0.9126,up_in_pmk1,mst7,pmk1
MGG_01832T0,5539,10412,0.5504,1.136,0.9126,up_in_pmk1,mst7,pmk1
MGG_02695T0,2457,10413,0.4891,1.136,0.9126,up_in_pmk1,mst7,pmk1
MGG_07457T0,12368,10414,0.563,1.136,0.9127,up_in_pmk1,mst7,pmk1
MGG_16708T0,807,10414,0.6157,1.136,0.9127,up_in_pmk1,mst7,pmk1
MGG_17538T0,6140,10415,0.5408,1.136,0.9128,up_in_pmk1,mst7,pmk1
MGG_10751T0,11914,10415,0.5593,1.136,0.9128,up_in_pmk1,mst7,pmk1
MGG_17841T0,7897,10417,0.5517,1.136,0.9129,up_in_pmk1,mst7,pmk1
MGG_04344T0,6312,10418,0.5923,1.136,0.9129,up_in_pmk1,mst7,pmk1
MGG_09765T0,2688,10418,0.5571,1.136,0.9129,up_in_pmk1,mst7,pmk1
MGG_10840T0,11138,10418,0.5226,1.136,0.913,up_in_pmk1,mst7,pmk1
MGG_13801T0,156,10420,0.5549,1.136,0.9131,up_in_pmk1,mst7,pmk1
MGG_14800T0,5282,10441,0.552,1.136,0.9143,up_in_pmk1,mst7,pmk1
MGG_04769T0,7553,10444,0.5629,1.136,0.9144,up_in_pmk1,mst7,pmk1
MGG_17686T0,5459,10444,0.4241,1.136,0.9144,up_in_pmk1,mst7,pmk1
MGG_03325T0,4614,5117,0.875,1.137,0.4305,up_in_mst7,mst7,pmk1
MGG_16747T0,8816,5142,0.8299,1.137,0.4332,up_in_mst7,mst7,pmk1
MGG_06062T0,5694,5146,0.8696,1.137,0.4336,up_in_mst7,mst7,pmk1
MGG_05092T0,5926,5146,0.7815,1.137,0.4337,up_in_mst7,mst7,pmk1
MGG_08212T0,11466,5147,0.7811,1.137,0.4338,up_in_mst7,mst7,pmk1
MGG_04247T0,7973,5147,0.8657,1.137,0.4338,up_in_mst7,mst7,pmk1
MGG_01806T0,4617,5149,0.8059,1.137,0.434,up_in_mst7,mst7,pmk1
MGG_16543T0,4200,5152,0.8084,1.137,0.4343,up_in_mst7,mst7,pmk1
MGG_05857T0,12705,5158,0.8521,1.137,0.435,up_in_mst7,mst7,pmk1
MGG_13861T0,9102,7307,1,1.137,0.663,up_in_mst7,mst7,pmk1
MGG_03455T0,2138,7309,1.068,1.137,0.6632,up_in_mst7,mst7,pmk1
MGG_02693T0,9115,7309,1,1.137,0.6632,up_in_mst7,mst7,pmk1
MGG_03406T0,5790,7309,1.018,1.137,0.6632,up_in_mst7,mst7,pmk1
MGG_02383T0,7539,7309,1.06,1.137,0.6632,up_in_mst7,mst7,pmk1
MGG_15984T0,9132,7310,1,1.137,0.6633,up_in_mst7,mst7,pmk1
MGG_00873T0,7946,7311,1.686,1.137,0.6634,up_in_mst7,mst7,pmk1
MGG_16958T0,9136,7311,1,1.137,0.6634,up_in_mst7,mst7,pmk1
MGG_10658T0,4488,7312,1.092,1.137,0.6635,up_in_mst7,mst7,pmk1
MGG_03740T0,6092,7312,1,1.137,0.6635,up_in_mst7,mst7,pmk1
MGG_08734T0,2023,7313,1.013,1.137,0.6636,up_in_mst7,mst7,pmk1
MGG_16349T0,9161,7313,1,1.137,0.6636,up_in_mst7,mst7,pmk1
MGG_09764T0,7523,7315,1.103,1.137,0.6637,up_in_mst7,mst7,pmk1
MGG_17925T0,9172,7315,1,1.137,0.6638,up_in_mst7,mst7,pmk1
MGG_04526T0,11092,7316,1.025,1.137,0.6639,up_in_mst7,mst7,pmk1
MGG_13427T0,9180,7316,1,1.137,0.6639,up_in_mst7,mst7,pmk1
MGG_16354T0,9188,7317,1,1.137,0.664,up_in_mst7,mst7,pmk1
MGG_00306T0,8684,7318,1.023,1.137,0.664,up_in_mst7,mst7,pmk1
MGG_02488T0,10917,7318,1.035,1.137,0.6641,up_in_mst7,mst7,pmk1
MGG_16775T0,9503,7335,1,1.137,0.6658,up_in_mst7,mst7,pmk1
MGG_12186T0,9514,7337,1,1.137,0.666,up_in_mst7,mst7,pmk1
MGG_02534T0,10793,7337,1.106,1.137,0.666,up_in_mst7,mst7,pmk1
MGG_02561T0,9530,7338,1,1.137,0.6661,up_in_mst7,mst7,pmk1
MGG_07898T0,9544,7339,1,1.137,0.6662,up_in_mst7,mst7,pmk1
MGG_16570T0,9549,7340,1,1.137,0.6663,up_in_mst7,mst7,pmk1
MGG_01969T0,6206,7342,1.018,1.137,0.6664,up_in_mst7,mst7,pmk1
MGG_04048T0,10628,7342,1.058,1.137,0.6665,up_in_mst7,mst7,pmk1
MGG_00035T0,9616,7343,1,1.137,0.6665,up_in_mst7,mst7,pmk1
MGG_10455T0,85,7344,1.146,1.137,0.6667,up_in_mst7,mst7,pmk1
MGG_04507T0,8163,7345,1.009,1.137,0.6667,up_in_mst7,mst7,pmk1
MGG_02715T0,12321,8399,0.9948,1.137,0.765,up_in_mst7,mst7,pmk1
MGG_08426T0,3667,8402,1.068,1.137,0.7652,up_in_mst7,mst7,pmk1
MGG_05190T0,12479,8403,1.052,1.137,0.7653,up_in_mst7,mst7,pmk1
MGG_17607T0,4856,8405,1.58,1.137,0.7656,up_in_mst7,mst7,pmk1
MGG_05520T0,9665,8406,1.162,1.137,0.7656,up_in_mst7,mst7,pmk1
MGG_16403T0,8052,8408,1.078,1.137,0.7658,up_in_mst7,mst7,pmk1
MGG_00331T0,11934,8408,1.115,1.137,0.7658,up_in_mst7,mst7,pmk1
MGG_05411T0,7790,8409,1.122,1.137,0.7659,up_in_mst7,mst7,pmk1
MGG_15497T0,3824,8409,1.32,1.137,0.7659,up_in_mst7,mst7,pmk1
MGG_04187T0,2857,8411,1.067,1.137,0.766,up_in_mst7,mst7,pmk1
MGG_07182T0,8984,8412,1.106,1.137,0.7661,up_in_mst7,mst7,pmk1
MGG_02867T0,4724,8412,1.054,1.137,0.7662,up_in_mst7,mst7,pmk1
MGG_12986T0,419,8414,1.067,1.137,0.7663,up_in_mst7,mst7,pmk1
MGG_11346T0,9999,8415,1.068,1.137,0.7664,up_in_mst7,mst7,pmk1
MGG_04448T0,3575,8419,1.447,1.137,0.7667,up_in_mst7,mst7,pmk1
MGG_10573T0,4327,10159,1.39,1.137,0.8975,up_in_mst7,mst7,pmk1
MGG_08630T0,9738,10159,1.434,1.137,0.8975,up_in_mst7,mst7,pmk1
MGG_17168T0,8275,10160,1.192,1.137,0.8975,up_in_mst7,mst7,pmk1
MGG_13058T0,6514,10160,1.555,1.137,0.8975,up_in_mst7,mst7,pmk1
MGG_01523T0,266,10161,1.39,1.137,0.8976,up_in_mst7,mst7,pmk1
MGG_04227T0,7805,10161,1.384,1.137,0.8976,up_in_mst7,mst7,pmk1
MGG_06277T0,3263,10164,1.471,1.137,0.8978,up_in_mst7,mst7,pmk1
MGG_09468T0,699,10166,1.471,1.137,0.8979,up_in_mst7,mst7,pmk1
MGG_12128T0,6227,10166,1.384,1.137,0.8979,up_in_mst7,mst7,pmk1
EFMOT00000000151,12875,10167,0.8883,1.137,0.898,up_in_mst7,mst7,pmk1
MGG_12594T0,8943,10167,1.41,1.137,0.898,up_in_mst7,mst7,pmk1
MGG_03705T0,6594,10169,1.424,1.137,0.8981,up_in_mst7,mst7,pmk1
MGG_11544T0,2315,10169,1.482,1.137,0.8981,up_in_mst7,mst7,pmk1
MGG_14688T0,4287,10171,1.405,1.137,0.8982,up_in_mst7,mst7,pmk1
MGG_01694T0,7826,10171,1.34,1.137,0.8982,up_in_mst7,mst7,pmk1
MGG_15699T0,10718,10171,1.516,1.137,0.8982,up_in_mst7,mst7,pmk1
MGG_00565T0,734,10172,1.369,1.137,0.8982,up_in_mst7,mst7,pmk1
MGG_04810T0,9339,10172,1.28,1.137,0.8983,up_in_mst7,mst7,pmk1
MGG_04399T0,9402,10174,1.457,1.137,0.8984,up_in_mst7,mst7,pmk1
MGG_14743T0,7498,10176,1.537,1.137,0.8985,up_in_mst7,mst7,pmk1
MGG_02635T0,4904,10177,1.495,1.137,0.8986,up_in_mst7,mst7,pmk1
MGG_02648T0,1577,10177,1.452,1.137,0.8986,up_in_mst7,mst7,pmk1
MGG_16105T0,4742,10177,1.378,1.137,0.8986,up_in_mst7,mst7,pmk1
MGG_04982T0,4910,5042,1.047,1.137,0.4222,up_in_pmk1,mst7,pmk1
MGG_00706T0,10319,5044,1.102,1.137,0.4224,up_in_pmk1,mst7,pmk1
MGG_06358T0,4567,5045,1.071,1.137,0.4225,up_in_pmk1,mst7,pmk1
MGG_03539T0,5751,5045,1.037,1.137,0.4225,up_in_pmk1,mst7,pmk1
MGG_01544T0,623,5047,1.026,1.137,0.4227,up_in_pmk1,mst7,pmk1
MGG_04609T0,6336,5049,1.105,1.137,0.423,up_in_pmk1,mst7,pmk1
MGG_01910T0,5020,5890,0.9843,1.137,0.5153,up_in_pmk1,mst7,pmk1
MGG_04787T0,10800,5891,0.9571,1.137,0.5153,up_in_pmk1,mst7,pmk1
MGG_05424T0,6103,5891,1,1.137,0.5153,up_in_pmk1,mst7,pmk1
MGG_12239T0,6104,5892,1,1.137,0.5155,up_in_pmk1,mst7,pmk1
MGG_16705T0,6114,5893,1,1.137,0.5156,up_in_pmk1,mst7,pmk1
MGG_13546T0,8724,5893,0.4417,1.137,0.5156,up_in_pmk1,mst7,pmk1
MGG_10583T0,3183,5894,1.007,1.137,0.5157,up_in_pmk1,mst7,pmk1
MGG_10301T0,6121,5894,1,1.137,0.5157,up_in_pmk1,mst7,pmk1
MGG_01288T0,2343,5895,1.005,1.137,0.5157,up_in_pmk1,mst7,pmk1
MGG_03003T0,1257,5895,1.014,1.137,0.5158,up_in_pmk1,mst7,pmk1
MGG_05188T0,8716,5895,0.9671,1.137,0.5158,up_in_pmk1,mst7,pmk1
MGG_07715T0,5872,5895,0.9582,1.137,0.5158,up_in_pmk1,mst7,pmk1
MGG_16833T0,9892,5896,0.6221,1.137,0.5159,up_in_pmk1,mst7,pmk1
MGG_16134T0,11482,7487,0.8825,1.137,0.6806,up_in_pmk1,mst7,pmk1
MGG_07544T0,7692,7516,0.8273,1.137,0.6834,up_in_pmk1,mst7,pmk1
MGG_10427T0,9335,7516,0.8413,1.137,0.6835,up_in_pmk1,mst7,pmk1
MGG_07868T0,3228,7517,0.9038,1.137,0.6836,up_in_pmk1,mst7,pmk1
MGG_10215T0,11317,7517,0.9036,1.137,0.6836,up_in_pmk1,mst7,pmk1
MGG_01059T0,5357,7518,0.9106,1.137,0.6836,up_in_pmk1,mst7,pmk1
MGG_09130T0,7111,7519,0.8188,1.137,0.6837,up_in_pmk1,mst7,pmk1
MGG_00375T0,7699,7519,0.6446,1.137,0.6837,up_in_pmk1,mst7,pmk1
MGG_03170T0,3417,7519,0.9117,1.137,0.6838,up_in_pmk1,mst7,pmk1
MGG_17334T0,2578,7530,1.054,1.137,0.6849,up_in_pmk1,mst7,pmk1
MGG_08051T0,8590,7531,0.9156,1.137,0.685,up_in_pmk1,mst7,pmk1
MGG_07903T0,9443,7538,0.9037,1.137,0.6856,up_in_pmk1,mst7,pmk1
MGG_15359T0,8464,7539,0.8288,1.137,0.6857,up_in_pmk1,mst7,pmk1
MGG_07056T0,10430,7540,0.9017,1.137,0.6858,up_in_pmk1,mst7,pmk1
MGG_03598T0,1811,7549,0.936,1.137,0.6866,up_in_pmk1,mst7,pmk1
MGG_02205T0,9806,7549,0.8524,1.137,0.6867,up_in_pmk1,mst7,pmk1
MGG_16199T0,1571,7550,0.749,1.137,0.6868,up_in_pmk1,mst7,pmk1
MGG_02047T0,8702,7551,0.6744,1.137,0.6868,up_in_pmk1,mst7,pmk1
MGG_11064T0,1504,7553,0.9355,1.137,0.6871,up_in_pmk1,mst7,pmk1
MGG_03825T0,7365,7555,0.8946,1.137,0.6872,up_in_pmk1,mst7,pmk1
MGG_03932T0,3358,7556,0.895,1.137,0.6873,up_in_pmk1,mst7,pmk1
MGG_17026T0,3052,7556,0.7928,1.137,0.6874,up_in_pmk1,mst7,pmk1
MGG_14767T0,9246,7557,0.8845,1.137,0.6874,up_in_pmk1,mst7,pmk1
MGG_00079T0,915,7558,0.8726,1.137,0.6876,up_in_pmk1,mst7,pmk1
MGG_16770T0,11617,7559,0.8955,1.137,0.6877,up_in_pmk1,mst7,pmk1
MGG_05501T0,9663,7560,0.8907,1.137,0.6877,up_in_pmk1,mst7,pmk1
MGG_14835T0,733,7560,0.9148,1.137,0.6877,up_in_pmk1,mst7,pmk1
MGG_17707T0,12264,7561,0.9373,1.137,0.6878,up_in_pmk1,mst7,pmk1
MGG_04349T0,9952,7565,0.8619,1.137,0.6883,up_in_pmk1,mst7,pmk1
MGG_06243T0,12107,7566,0.9157,1.137,0.6883,up_in_pmk1,mst7,pmk1
MGG_00054T0,3016,7567,0.7801,1.137,0.6884,up_in_pmk1,mst7,pmk1
MGG_03303T0,1880,10377,0.5547,1.137,0.9106,up_in_pmk1,mst7,pmk1
MGG_14908T0,9828,10379,0.5262,1.137,0.9107,up_in_pmk1,mst7,pmk1
MGG_02992T0,6115,10380,0.554,1.137,0.9107,up_in_pmk1,mst7,pmk1
MGG_16477T0,440,10381,0.544,1.137,0.9108,up_in_pmk1,mst7,pmk1
MGG_02866T0,3473,10382,0.5097,1.137,0.9109,up_in_pmk1,mst7,pmk1
MGG_07249T0,6112,10383,0.5778,1.137,0.9109,up_in_pmk1,mst7,pmk1
