target_id,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,direction
MGG_02293T0,9584,5158,0.8947,1.086,0.4351,up_in_Guy11
MGG_12471T0,4835,5163,0.8484,1.086,0.4355,up_in_Guy11
MGG_03440T0,2736,5163,1.103,1.086,0.4355,up_in_Guy11
MGG_01318T0,6458,5164,0.7678,1.086,0.4357,up_in_Guy11
MGG_04736T0,12535,6747,1.189,1.086,0.6063,up_in_Guy11
MGG_14477T0,4210,6748,1,1.086,0.6064,up_in_Guy11
MGG_02349T0,4216,6749,1,1.086,0.6065,up_in_Guy11
MGG_17582T0,4232,6751,1,1.086,0.6067,up_in_Guy11
MGG_08136T0,82,6752,1.044,1.086,0.6067,up_in_Guy11
MGG_06836T0,7421,6752,0.9673,1.086,0.6068,up_in_Guy11
MGG_07566T0,4234,6752,1,1.086,0.6068,up_in_Guy11
MGG_12974T0,4823,6753,1.174,1.086,0.6069,up_in_Guy11
MGG_04009T0,3950,6754,1.014,1.086,0.607,up_in_Guy11
MGG_03785T0,4253,6755,1,1.086,0.6071,up_in_Guy11
MGG_03882T0,10236,6755,1.1,1.086,0.6071,up_in_Guy11
MGG_06705T0,7601,6756,1.123,1.086,0.6071,up_in_Guy11
MGG_17934T0,4255,6756,1,1.086,0.6072,up_in_Guy11
MGG_10516T0,8963,6756,0.9719,1.086,0.6072,up_in_Guy11
MGG_08727T0,4261,6757,1,1.086,0.6073,up_in_Guy11
MGG_10683T0,1385,6758,0.9776,1.086,0.6074,up_in_Guy11
MGG_01904T0,4269,6758,1,1.086,0.6074,up_in_Guy11
MGG_08935T0,3806,6758,1.384,1.086,0.6074,up_in_Guy11
MGG_10725T0,4288,6759,1,1.086,0.6075,up_in_Guy11
MGG_15880T0,4311,6761,1,1.086,0.6078,up_in_Guy11
MGG_02283T0,4313,6762,1,1.086,0.6079,up_in_Guy11
MGG_00302T0,8613,6763,0.9707,1.086,0.6079,up_in_Guy11
MGG_01767T0,4290,6763,1.048,1.086,0.608,up_in_Guy11
MGG_11012T0,4316,6763,1,1.086,0.608,up_in_Guy11
MGG_15431T0,11508,6764,0.9691,1.086,0.608,up_in_Guy11
MGG_10757T0,4324,6764,1,1.086,0.6081,up_in_Guy11
MGG_00968T0,2836,6765,0.9798,1.086,0.6081,up_in_Guy11
MGG_02155T0,2276,6765,1.067,1.086,0.6082,up_in_Guy11
MGG_11425T0,6062,5123,1.028,1.087,0.43120000000000003,up_in_Guy11
MGG_12926T0,12389,5125,0.9132,1.087,0.4314,up_in_Guy11
MGG_01848T0,10456,5126,0.81,1.087,0.4315,up_in_Guy11
MGG_03340T0,9264,5127,0.8572,1.087,0.4316,up_in_Guy11
MGG_04296T0,5177,5128,0.7459,1.087,0.4317,up_in_Guy11
MGG_06053T0,5937,5128,1.128,1.087,0.4317,up_in_Guy11
MGG_09195T0,9501,5130,0.9176,1.087,0.4319,up_in_Guy11
MGG_04002T0,1017,5131,0.8276,1.087,0.432,up_in_Guy11
MGG_04095T0,10839,5132,0.9347,1.087,0.4321,up_in_Guy11
MGG_05810T0,5077,5132,0.9443,1.087,0.4322,up_in_Guy11
MGG_00891T0,12277,5135,0.7716,1.087,0.4324,up_in_Guy11
MGG_11257T0,2990,5135,0.8486,1.087,0.4325,up_in_Guy11
MGG_17161T0,196,5135,0.87,1.087,0.4325,up_in_Guy11
MGG_10648T0,225,5140,0.9109,1.087,0.433,up_in_Guy11
MGG_06994T0,3131,5140,0.9273,1.087,0.4331,up_in_Guy11
MGG_03257T0,4198,5141,0.8098,1.087,0.4331,up_in_Guy11
MGG_11741T0,3105,5142,0.8875,1.087,0.4332,up_in_Guy11
MGG_15263T0,6670,5142,0.8851,1.087,0.4333,up_in_Guy11
MGG_12961T0,9454,5143,0.7806,1.087,0.4333,up_in_Guy11
MGG_07301T0,10977,5143,0.9224,1.087,0.4334,up_in_Guy11
MGG_16913T0,13179,5145,0.8525,1.087,0.4335,up_in_Guy11
MGG_17539T0,4687,5147,1.034,1.087,0.4338,up_in_Guy11
MGG_08428T0,3573,5147,1.433,1.087,0.4338,up_in_Guy11
MGG_15246T0,940,5147,0.9906,1.087,0.4338,up_in_Guy11
MGG_10371T0,6724,5148,0.7627,1.087,0.4339,up_in_Guy11
MGG_01115T0,11036,5149,0.8918,1.087,0.434,up_in_Guy11
MGG_07291T0,11626,5149,0.9919,1.087,0.434,up_in_Guy11
MGG_00215T0,6737,5149,0.8932,1.087,0.434,up_in_Guy11
MGG_05294T0,1078,5149,1.032,1.087,0.4341,up_in_Guy11
MGG_00225T0,7788,5149,0.896,1.087,0.4341,up_in_Guy11
MGG_05489T0,11770,5154,0.9292,1.087,0.4346,up_in_Guy11
MGG_06389T0,8333,5155,0.7722,1.087,0.4346,up_in_Guy11
MGG_06127T0,6932,5155,0.9007,1.087,0.4347,up_in_Guy11
MGG_03074T0,1853,5156,0.8712,1.087,0.4348,up_in_Guy11
MGG_05161T0,12330,5156,0.9797,1.087,0.4348,up_in_Guy11
MGG_05592T0,2927,5157,0.9035,1.087,0.4348,up_in_Guy11
MGG_07993T0,9378,5157,0.8933,1.087,0.4349,up_in_Guy11
MGG_06939T0,10051,5158,0.8144,1.087,0.435,up_in_Guy11
MGG_01376T1,5026,5161,1.519,1.087,0.4353,up_in_Guy11
MGG_15922T0,7595,5162,1.076,1.087,0.4354,up_in_Guy11
MGG_05819T0,1381,5163,1.012,1.087,0.4355,up_in_Guy11
MGG_15952T0,2158,5163,1.097,1.087,0.4355,up_in_Guy11
MGG_05287T0,8681,5168,0.876,1.087,0.4361,up_in_Guy11
MGG_06844T0,5040,5171,0.9118,1.087,0.4365,up_in_Guy11
MGG_08034T0,10270,5171,0.6296,1.087,0.4365,up_in_Guy11
MGG_01680T0,4878,5172,1.565,1.087,0.4365,up_in_Guy11
MGG_06498T0,692,5173,0.8608,1.087,0.4367,up_in_Guy11
MGG_02979T0,2441,5174,0.9114,1.087,0.4368,up_in_Guy11
MGG_01677T0,5437,5199,0.9474,1.087,0.4395,up_in_Guy11
MGG_02088T0,7088,5199,0.9002,1.087,0.4395,up_in_Guy11
MGG_05457T0,379,5199,1.022,1.087,0.4396,up_in_Guy11
MGG_01524T0,9479,5200,0.8364,1.087,0.4396,up_in_Guy11
MGG_10993T0,3484,5200,0.8111,1.087,0.4396,up_in_Guy11
MGG_07547T0,7793,5200,0.8998,1.087,0.4396,up_in_Guy11
MGG_08570T0,9693,5201,0.9001,1.087,0.4397,up_in_Guy11
MGG_12942T0,2418,5203,0.9927,1.087,0.44,up_in_Guy11
MGG_03695T0,1871,5204,0.831,1.087,0.4401,up_in_Guy11
MGG_04195T0,7205,5210,0.8496,1.087,0.4407,up_in_Guy11
MGG_03598T0,1811,5222,1.192,1.087,0.4421,up_in_Guy11
MGG_17939T0,7729,5222,1,1.087,0.4421,up_in_Guy11
MGG_10062T0,3304,5223,0.8674,1.087,0.4421,up_in_Guy11
MGG_16716T0,991,5224,0.8332,1.087,0.4423,up_in_Guy11
MGG_12775T0,8071,5224,0.8268,1.087,0.4423,up_in_Guy11
MGG_02660T0,8336,5226,0.812,1.087,0.4425,up_in_Guy11
MGG_04663T0,5682,5226,0.9223,1.087,0.4426,up_in_Guy11
MGG_17913T0,9845,5229,0.9886,1.087,0.4428,up_in_Guy11
MGG_13449T0,6900,5230,0.8273,1.087,0.4429,up_in_Guy11
MGG_06527T0,2381,5230,0.9787,1.087,0.443,up_in_Guy11
MGG_09292T0,2827,5230,1.047,1.087,0.443,up_in_Guy11
MGG_01044T0,12028,5232,0.7006,1.087,0.4432,up_in_Guy11
MGG_09758T0,9110,5233,0.9677,1.087,0.4433,up_in_Guy11
MGG_03661T0,3054,5234,0.8518,1.087,0.4434,up_in_Guy11
MGG_10195T0,165,5234,0.8642,1.087,0.4434,up_in_Guy11
MGG_06992T0,7024,5235,0.9229,1.087,0.4435,up_in_Guy11
MGG_11781T0,3729,5236,0.8567,1.087,0.4436,up_in_Guy11
MGG_03998T0,3545,5236,1.018,1.087,0.4437,up_in_Guy11
MGG_05841T0,1652,5237,0.8488,1.087,0.4437,up_in_Guy11
MGG_09550T0,4335,5238,0.857,1.087,0.4438,up_in_Guy11
MGG_07560T0,4568,5239,0.7969,1.087,0.4439,up_in_Guy11
MGG_11779T0,8900,5240,0.8499,1.087,0.444,up_in_Guy11
MGG_06619T0,4524,5241,0.8657,1.087,0.4442,up_in_Guy11
MGG_17537T0,6942,6736,1.11,1.087,0.6051,up_in_Guy11
MGG_07421T0,8211,6737,0.9689,1.087,0.6052,up_in_Guy11
MGG_03820T0,4136,6737,1,1.087,0.6053,up_in_Guy11
MGG_14719T0,4145,6738,1,1.087,0.6054,up_in_Guy11
MGG_10272T0,10252,6739,0.9234,1.087,0.6054,up_in_Guy11
MGG_15005T0,972,6739,1.166,1.087,0.6055,up_in_Guy11
MGG_18119T0,4149,6739,1,1.087,0.6055,up_in_Guy11
MGG_00259T0,11903,6740,1.643,1.087,0.6055,up_in_Guy11
MGG_01411T0,8599,6740,1.054,1.087,0.6056,up_in_Guy11
MGG_01344T0,9604,6742,0.887,1.087,0.6058,up_in_Guy11
MGG_16701T0,4179,6743,1,1.087,0.6058,up_in_Guy11
MGG_02355T0,11107,6743,0.9841,1.087,0.6059,up_in_Guy11
MGG_17542T0,11585,6744,0.9915,1.087,0.6059,up_in_Guy11
MGG_08500T0,4181,6744,0.9614,1.087,0.6059,up_in_Guy11
MGG_09657T0,4184,6745,1,1.087,0.606,up_in_Guy11
MGG_05571T1,4175,6745,1.431,1.087,0.6061,up_in_Guy11
MGG_06191T0,9308,6745,1.064,1.087,0.6061,up_in_Guy11
MGG_09493T0,2514,6746,0.9239,1.087,0.6061,up_in_Guy11
MGG_09452T0,4191,6746,1,1.087,0.6062,up_in_Guy11
MGG_05153T0,5191,6746,1.087,1.087,0.6062,up_in_Guy11
MGG_04673T0,3815,6747,0.9987,1.087,0.6063,up_in_Guy11
MGG_00043T0,4225,6750,1,1.087,0.6066,up_in_Guy11
MGG_16216T0,2332,6751,0.9348,1.087,0.6067,up_in_Guy11
MGG_09362T0,12436,5139,0.8894,1.088,0.4329,up_in_Guy11
MGG_03844T0,3701,5139,0.83,1.088,0.4329,up_in_Guy11
MGG_11733T0,8524,5140,0.8578,1.088,0.433,up_in_Guy11
MGG_03038T0,7176,5140,1.176,1.088,0.433,up_in_Guy11
MGG_14881T0,3606,5146,0.914,1.088,0.4337,up_in_Guy11
MGG_03102T0,4884,5170,0.8565,1.088,0.4363,up_in_Guy11
MGG_06139T0,8558,5171,1.145,1.088,0.4364,up_in_Guy11
MGG_12920T0,6109,5171,0.8743,1.088,0.4364,up_in_Guy11
MGG_09005T0,10809,5176,0.8738,1.088,0.437,up_in_Guy11
MGG_05164T0,9329,5178,0.9613,1.088,0.4372,up_in_Guy11
MGG_13441T0,487,5178,0.8668,1.088,0.4372,up_in_Guy11
MGG_03545T0,9217,5178,1.014,1.088,0.4373,up_in_Guy11
MGG_08768T0,10878,5179,0.903,1.088,0.4373,up_in_Guy11
MGG_06837T0,8110,5181,0.8073,1.088,0.4375,up_in_Guy11
MGG_17623T0,10267,5182,0.9315,1.088,0.4376,up_in_Guy11
MGG_07223T0,12353,5185,1.019,1.088,0.438,up_in_Guy11
MGG_07142T0,7028,5185,1.039,1.088,0.438,up_in_Guy11
MGG_14211T0,450,5186,1.097,1.088,0.4381,up_in_Guy11
MGG_01354T0,3888,5186,1.075,1.088,0.4381,up_in_Guy11
MGG_00908T0,3308,5187,0.9848,1.088,0.4382,up_in_Guy11
MGG_03911T0,3945,5187,0.8833,1.088,0.4382,up_in_Guy11
MGG_07716T0,3702,5187,0.8849,1.088,0.4382,up_in_Guy11
MGG_02488T0,10917,5187,0.7889,1.088,0.4382,up_in_Guy11
MGG_04090T0,3098,5189,0.9471,1.088,0.4385,up_in_Guy11
MGG_05257T0,4393,5189,0.8934,1.088,0.4385,up_in_Guy11
MGG_02998T0,8078,5191,0.8153,1.088,0.4386,up_in_Guy11
MGG_17211T0,13105,5195,0.9512,1.088,0.4391,up_in_Guy11
MGG_05636T0,11427,5195,0.952,1.088,0.4391,up_in_Guy11
MGG_09185T0,97,5196,0.848,1.088,0.4392,up_in_Guy11
MGG_13875T0,12016,5198,0.822,1.088,0.4394,up_in_Guy11
MGG_02525T0,12449,5198,1.025,1.088,0.4394,up_in_Guy11
MGG_03427T0,6497,5198,0.8631,1.088,0.4395,up_in_Guy11
MGG_10494T0,6886,5198,1.031,1.088,0.4395,up_in_Guy11
MGG_07919T0,3356,5198,0.8449,1.088,0.4395,up_in_Guy11
MGG_14733T0,11254,5199,0.8546,1.088,0.4395,up_in_Guy11
MGG_14151T0,6633,5206,0.8578,1.088,0.4403,up_in_Guy11
MGG_10673T0,5953,5207,1.258,1.088,0.4404,up_in_Guy11
MGG_15428T0,46,5208,0.8347,1.088,0.4405,up_in_Guy11
MGG_08304T0,1324,5209,0.888,1.088,0.4406,up_in_Guy11
MGG_01088T0,3146,5209,0.8037,1.088,0.4407,up_in_Guy11
MGG_00867T0,6717,5209,0.9493,1.088,0.4407,up_in_Guy11
MGG_10024T0,12123,5211,0.8283,1.088,0.4409,up_in_Guy11
MGG_06131T1,6438,5213,0.8421,1.088,0.4411,up_in_Guy11
MGG_06969T0,1654,5214,0.86240000000000006,1.088,0.4412,up_in_Guy11
MGG_06425T0,10500,5214,0.9448,1.088,0.4412,up_in_Guy11
MGG_04582T0,2299,5215,0.8297,1.088,0.4413,up_in_Guy11
MGG_06907T0,8056,5216,0.8337,1.088,0.4414,up_in_Guy11
MGG_07520T0,2958,5216,0.8856,1.088,0.4415,up_in_Guy11
MGG_13455T0,6190,5216,1.005,1.088,0.4415,up_in_Guy11
MGG_10710T0,11623,5217,0.9852,1.088,0.4416,up_in_Guy11
MGG_13719T0,8958,5218,1.018,1.088,0.4416,up_in_Guy11
MGG_03299T0,5414,5219,0.8427,1.088,0.4417,up_in_Guy11
MGG_01586T0,6099,5220,1.032,1.088,0.4418,up_in_Guy11
MGG_06749T0,8837,5220,0.8595,1.088,0.4419,up_in_Guy11
MGG_00614T0,1887,5221,0.7942,1.088,0.442,up_in_Guy11
MGG_05656T0,6056,5222,0.8296,1.088,0.442,up_in_Guy11
MGG_00704T0,9731,5222,0.8942,1.088,0.4421,up_in_Guy11
MGG_09467T0,115,5228,0.8544,1.088,0.4428,up_in_Guy11
MGG_00849T0,6872,5229,1.033,1.088,0.4428,up_in_Guy11
MGG_00673T0,5672,5233,0.9045,1.088,0.4433,up_in_Guy11
MGG_07692T0,4303,5234,0.9093,1.088,0.4434,up_in_Guy11
MGG_07347T0,11326,5245,0.88,1.088,0.4446,up_in_Guy11
MGG_12110T0,7619,5245,0.8995,1.088,0.4446,up_in_Guy11
MGG_05268T0,9520,5246,0.8061,1.088,0.4448,up_in_Guy11
MGG_06306T0,8952,5247,0.903,1.088,0.4449,up_in_Guy11
MGG_01812T0,7971,5248,0.8626,1.088,0.445,up_in_Guy11
MGG_04876T0,5385,5249,0.8221,1.088,0.4451,up_in_Guy11
MGG_07148T0,3272,6711,1.109,1.088,0.6025,up_in_Guy11
MGG_03423T0,3861,6711,1,1.088,0.6026,up_in_Guy11
MGG_17632T0,8944,6712,0.9972,1.088,0.6026,up_in_Guy11
MGG_16456T0,7656,6713,1.099,1.088,0.6027,up_in_Guy11
MGG_05643T0,6858,6713,1.289,1.088,0.6028,up_in_Guy11
MGG_18076T0,3868,6713,1,1.088,0.6028,up_in_Guy11
MGG_13765T0,7497,6714,0.9977,1.088,0.6028,up_in_Guy11
MGG_02859T0,7979,6714,0.7804,1.088,0.6028,up_in_Guy11
MGG_03368T0,3878,6715,1,1.088,0.6029,up_in_Guy11
MGG_09160T0,1915,6716,1.152,1.088,0.603,up_in_Guy11
MGG_07837T0,11684,6716,0.9833,1.088,0.603,up_in_Guy11
MGG_16542T0,3887,6717,1,1.088,0.6031,up_in_Guy11
MGG_16084T0,3899,6718,1,1.088,0.6033,up_in_Guy11
MGG_07613T0,6078,6720,1.02,1.088,0.6034,up_in_Guy11
MGG_05893T0,7034,6720,1.255,1.088,0.6035,up_in_Guy11
MGG_12488T0,3916,6721,1,1.088,0.6036,up_in_Guy11
MGG_15704T0,9001,6722,0.9675,1.088,0.6037,up_in_Guy11
MGG_16963T0,3946,6723,1,1.088,0.6038,up_in_Guy11
MGG_09739T0,3976,6724,0.9088,1.088,0.6039,up_in_Guy11
MGG_03235T0,7550,6724,0.9703,1.088,0.6039,up_in_Guy11
MGG_09834T0,723,6724,1.017,1.088,0.6039,up_in_Guy11
MGG_16874T0,15,6724,1.295,1.088,0.6039,up_in_Guy11
MGG_09583T0,3964,6725,1,1.088,0.604,up_in_Guy11
MGG_14878T0,11602,6725,0.8956,1.088,0.604,up_in_Guy11
MGG_15603T0,4012,6727,1,1.088,0.6042,up_in_Guy11
MGG_17782T0,4027,6728,1,1.088,0.6043,up_in_Guy11
MGG_09243T0,11518,6728,1.03,1.088,0.6043,up_in_Guy11
MGG_09844T0,4037,6729,1,1.088,0.6044,up_in_Guy11
MGG_01896T0,4049,6729,0.9762,1.088,0.6044,up_in_Guy11
MGG_08080T0,8150,6730,1.094,1.088,0.6045,up_in_Guy11
MGG_16991T0,4042,6730,1,1.088,0.6045,up_in_Guy11
MGG_14114T0,4058,6731,1,1.088,0.6046,up_in_Guy11
MGG_09459T0,6841,6732,1.046,1.088,0.6047,up_in_Guy11
MGG_03791T0,4073,6732,1,1.088,0.6048,up_in_Guy11
MGG_17305T0,4076,6733,1,1.088,0.6049,up_in_Guy11
MGG_07091T0,3491,6734,1.052,1.088,0.6049,up_in_Guy11
MGG_02274T0,9347,6735,0.9247,1.088,0.605,up_in_Guy11
MGG_06223T0,4103,6735,1,1.088,0.605,up_in_Guy11
MGG_10344T0,4134,6736,1,1.088,0.6052,up_in_Guy11
MGG_09015T0,865,5185,0.9963,1.089,0.438,up_in_Guy11
MGG_00299T0,9643,5185,1.02,1.089,0.438,up_in_Guy11
MGG_04128T0,624,5194,0.9392,1.089,0.439,up_in_Guy11
MGG_04881T0,11866,5195,0.9531,1.089,0.4391,up_in_Guy11
MGG_15777T1,5532,5197,0.9203,1.089,0.4394,up_in_Guy11
MGG_13517T0,11294,5253,0.7208,1.089,0.4455,up_in_Guy11
MGG_15986T0,3095,5254,0.8314,1.089,0.4456,up_in_Guy11
MGG_09412T0,6600,5254,0.8926,1.089,0.4456,up_in_Guy11
MGG_13404T0,2849,5255,0.8051,1.089,0.4457,up_in_Guy11
MGG_02731T0,10117,5257,0.8174,1.089,0.446,up_in_Guy11
MGG_06260T0,3196,5258,0.8941,1.089,0.446,up_in_Guy11
MGG_16132T0,9097,5258,1.252,1.089,0.4461,up_in_Guy11
MGG_07611T0,7450,5258,0.8934,1.089,0.4461,up_in_Guy11
MGG_05297T0,12226,5259,1.087,1.089,0.4461,up_in_Guy11
MGG_06926T0,9597,5259,0.8188,1.089,0.4462,up_in_Guy11
MGG_01069T0,11932,5262,1.072,1.089,0.4465,up_in_Guy11
MGG_14802T0,4144,5262,0.7892,1.089,0.4465,up_in_Guy11
MGG_08088T0,9176,5263,0.8477,1.089,0.4466,up_in_Guy11
MGG_07120T0,9963,5264,0.7814,1.089,0.4466,up_in_Guy11
MGG_08288T0,2371,5264,1.086,1.089,0.4467,up_in_Guy11
MGG_07847T0,4464,5264,0.7724,1.089,0.4467,up_in_Guy11
MGG_08299T0,9804,5265,1.073,1.089,0.4468,up_in_Guy11
MGG_02770T0,499,5265,1.015,1.089,0.4468,up_in_Guy11
MGG_09275T0,3842,5268,0.8126,1.089,0.4471,up_in_Guy11
MGG_00054T0,3016,5268,0.831,1.089,0.4471,up_in_Guy11
MGG_09647T0,9487,5269,0.9055,1.089,0.4472,up_in_Guy11
MGG_11005T0,8708,5269,0.8569,1.089,0.4473,up_in_Guy11
MGG_00890T0,11699,5270,0.9558,1.089,0.4474,up_in_Guy11
MGG_03869T0,4799,5270,0.8457,1.089,0.4474,up_in_Guy11
MGG_17334T0,2578,5272,0.8605,1.089,0.4475,up_in_Guy11
MGG_09742T0,10025,5291,0.6952,1.089,0.4497,up_in_Guy11
MGG_03014T0,11204,5293,1.36,1.089,0.4499,up_in_Guy11
MGG_02417T0,367,5331,0.8844,1.089,0.4541,up_in_Guy11
MGG_02412T0,7577,5331,1.019,1.089,0.4541,up_in_Guy11
MGG_03850T0,12668,5333,0.9588,1.089,0.4543,up_in_Guy11
MGG_10379T0,2376,5335,1.068,1.089,0.4545,up_in_Guy11
MGG_02619T0,3099,5335,0.9101,1.089,0.4545,up_in_Guy11
MGG_04623T0,7328,6701,0.8269,1.089,0.6014,up_in_Guy11
MGG_14424T0,3802,6703,0.501,1.089,0.6017,up_in_Guy11
MGG_07572T0,3816,6706,1,1.089,0.602,up_in_Guy11
MGG_08711T0,9931,6707,1.085,1.089,0.6021,up_in_Guy11
MGG_15497T0,3824,6707,1,1.089,0.6021,up_in_Guy11
MGG_10053T0,5648,6707,1.305,1.089,0.6021,up_in_Guy11
MGG_08279T0,12170,6707,1.085,1.089,0.6021,up_in_Guy11
MGG_13986T0,6221,6708,0.9993,1.089,0.6022,up_in_Guy11
MGG_10583T0,3183,6708,1.007,1.089,0.6022,up_in_Guy11
MGG_08531T0,3831,6708,1,1.089,0.6023,up_in_Guy11
MGG_01523T0,266,6709,0.8369,1.089,0.6023,up_in_Guy11
MGG_14597T0,4447,6709,1.259,1.089,0.6024,up_in_Guy11
MGG_17376T0,10116,6709,0.972,1.089,0.6024,up_in_Guy11
MGG_16250T0,8912,6710,1.121,1.089,0.6024,up_in_Guy11
MGG_17855T0,3844,6710,1,1.089,0.6025,up_in_Guy11
MGG_01781T0,12031,5257,0.8157,1.09,0.446,up_in_Guy11
MGG_07221T0,12096,5274,0.8712,1.09,0.4478,up_in_Guy11
MGG_02933T0,11640,5276,0.895,1.09,0.448,up_in_Guy11
MGG_16273T0,347,5278,0.944,1.09,0.4482,up_in_Guy11
MGG_17412T0,2981,5278,0.6728,1.09,0.4483,up_in_Guy11
MGG_01600T0,12426,5279,0.9726,1.09,0.4483,up_in_Guy11
MGG_15121T0,6843,5279,0.8972,1.09,0.4484,up_in_Guy11
MGG_07620T0,5388,5279,0.8827,1.09,0.4484,up_in_Guy11
MGG_09889T0,1854,5280,0.9912,1.09,0.4484,up_in_Guy11
MGG_12779T0,7358,5280,0.8562,1.09,0.4485,up_in_Guy11
MGG_02462T0,10786,5281,0.9188,1.09,0.4486,up_in_Guy11
MGG_06349T0,5887,5281,0.8984,1.09,0.4486,up_in_Guy11
MGG_04395T0,72,5282,0.8509,1.09,0.4487,up_in_Guy11
MGG_13058T0,6514,5285,1.008,1.09,0.449,up_in_Guy11
MGG_18031T0,11332,5286,0.8947,1.09,0.4491,up_in_Guy11
MGG_03558T0,5598,5287,0.807,1.09,0.4492,up_in_Guy11
MGG_06785T0,11152,5288,0.9883,1.09,0.4494,up_in_Guy11
MGG_15975T0,397,5289,0.8918,1.09,0.4494,up_in_Guy11
MGG_17933T0,4004,5289,0.9855,1.09,0.4494,up_in_Guy11
MGG_02369T0,5745,5290,0.998,1.09,0.4495,up_in_Guy11
MGG_00954T0,3706,5290,0.914,1.09,0.4495,up_in_Guy11
MGG_11536T0,4224,5290,0.9186,1.09,0.4496,up_in_Guy11
MGG_01611T0,1234,5290,0.8773,1.09,0.4496,up_in_Guy11
MGG_05088T0,7807,5291,0.9482,1.09,0.4497,up_in_Guy11
MGG_15663T0,8948,5291,1.331,1.09,0.4497,up_in_Guy11
MGG_01107T0,10369,5292,0.9513,1.09,0.4498,up_in_Guy11
MGG_02878T0,12736,5295,0.9681,1.09,0.4501,up_in_Guy11
MGG_12313T0,8098,5295,0.9729,1.09,0.4501,up_in_Guy11
MGG_02485T0,4518,5295,0.8299,1.09,0.4502,up_in_Guy11
MGG_04051T0,9685,5297,1.056,1.09,0.4503,up_in_Guy11
MGG_02938T0,5851,5298,0.9394,1.09,0.4505,up_in_Guy11
MGG_14663T0,11483,5299,0.9826,1.09,0.4505,up_in_Guy11
MGG_16094T0,9742,5302,0.7891,1.09,0.4508,up_in_Guy11
MGG_00933T0,3779,5302,0.7676,1.09,0.4509,up_in_Guy11
MGG_09460T0,9964,5303,1.057,1.09,0.451,up_in_Guy11
MGG_01101T0,7642,5303,0.8344,1.09,0.451,up_in_Guy11
MGG_15539T0,5614,5304,1.424,1.09,0.4511,up_in_Guy11
MGG_03561T0,2258,5305,0.8115,1.09,0.4512,up_in_Guy11
MGG_09361T0,447,5310,0.9225,1.09,0.4518,up_in_Guy11
MGG_04619T0,4680,5311,1.015,1.09,0.4519,up_in_Guy11
MGG_04241T0,7219,5311,0.8621,1.09,0.4519,up_in_Guy11
MGG_00920T0,1076,5312,1.105,1.09,0.452,up_in_Guy11
MGG_14784T0,12698,5312,0.9021,1.09,0.452,up_in_Guy11
MGG_08831T0,7447,5312,1.226,1.09,0.452,up_in_Guy11
MGG_06522T0,5149,5313,0.9257,1.09,0.4522,up_in_Guy11
MGG_07776T0,7703,5313,0.9234,1.09,0.4522,up_in_Guy11
MGG_08434T0,1659,5314,0.8558,1.09,0.4522,up_in_Guy11
MGG_07417T0,8186,5314,0.8403,1.09,0.4522,up_in_Guy11
MGG_09632T0,9112,5314,1.059,1.09,0.4523,up_in_Guy11
MGG_00506T0,9524,5315,1.007,1.09,0.4523,up_in_Guy11
MGG_04533T0,5525,5317,0.8738,1.09,0.4526,up_in_Guy11
MGG_06243T0,12107,5318,0.7305,1.09,0.4527,up_in_Guy11
MGG_05218T0,9939,5319,0.9532,1.09,0.4527,up_in_Guy11
MGG_17606T0,4388,5319,0.9278,1.09,0.4528,up_in_Guy11
MGG_16883T0,9410,5320,1.885,1.09,0.4529,up_in_Guy11
MGG_14747T0,9754,5321,0.9547,1.09,0.453,up_in_Guy11
MGG_05731T0,7442,5321,0.7866,1.09,0.453,up_in_Guy11
MGG_12836T0,2526,5321,0.9377,1.09,0.453,up_in_Guy11
MGG_07511T0,9374,5323,0.9585,1.09,0.4533,up_in_Guy11
MGG_11817T0,8114,5323,1.128,1.09,0.4533,up_in_Guy11
MGG_17703T0,227,5324,0.913,1.09,0.4533,up_in_Guy11
MGG_03241T0,12131,5324,0.9506,1.09,0.4534,up_in_Guy11
MGG_14558T0,10982,5325,0.8536,1.09,0.4534,up_in_Guy11
MGG_00758T0,3664,5326,0.9745,1.09,0.4535,up_in_Guy11
MGG_04049T0,5103,5327,0.9764,1.09,0.4536,up_in_Guy11
MGG_05979T0,2452,5327,0.8436,1.09,0.4537,up_in_Guy11
MGG_10247T0,6987,5328,0.8713,1.09,0.4537,up_in_Guy11
MGG_02158T0,2692,5329,0.7567,1.09,0.4539,up_in_Guy11
MGG_10585T0,3630,5330,0.8823,1.09,0.4539,up_in_Guy11
MGG_06327T0,1778,5330,0.965,1.09,0.454,up_in_Guy11
MGG_05139T0,10497,5331,0.8847,1.09,0.454,up_in_Guy11
MGG_04166T0,9031,5332,0.8753,1.09,0.4542,up_in_Guy11
MGG_02784T0,1345,5334,0.7473,1.09,0.4544,up_in_Guy11
MGG_17082T0,7118,5337,0.676,1.09,0.4548,up_in_Guy11
MGG_03486T0,9611,5338,0.8895,1.09,0.4549,up_in_Guy11
MGG_17414T0,6575,5340,0.853,1.09,0.4551,up_in_Guy11
MGG_06662T0,7640,5340,0.8302,1.09,0.4551,up_in_Guy11
MGG_17713T0,11344,5341,1.048,1.09,0.4552,up_in_Guy11
MGG_09696T0,10668,5342,1.04,1.09,0.4553,up_in_Guy11
MGG_04188T0,12444,5343,0.9224,1.09,0.4554,up_in_Guy11
MGG_08645T0,11456,5344,0.9902,1.09,0.4555,up_in_Guy11
