target_id,gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value,direction,condition,control
MGG_09213T0,10529,1876,1.517,0.743,0.09771,up_in_pmk1,mst7,pmk1
MGG_00736T0,4493,1883,1.682,0.743,0.09827,up_in_pmk1,mst7,pmk1
MGG_12466T0,3005,1883,1.533,0.743,0.09833,up_in_pmk1,mst7,pmk1
MGG_08261T0,3769,1893,1.639,0.743,0.09911,up_in_pmk1,mst7,pmk1
MGG_05349T0,4237,1851,1.69,0.7431,0.09565,up_in_pmk1,mst7,pmk1
MGG_05197T0,7050,1852,1.599,0.7431,0.09571,up_in_pmk1,mst7,pmk1
MGG_12611T0,10986,1857,1.752,0.7431,0.09611,up_in_pmk1,mst7,pmk1
MGG_03215T0,10205,1894,1.667,0.7431,0.09918,up_in_pmk1,mst7,pmk1
MGG_03967T0,3114,1838,1.752,0.7432,0.09461,up_in_pmk1,mst7,pmk1
MGG_15394T1,2548,1840,1.5,0.7432,0.09478,up_in_pmk1,mst7,pmk1
MGG_16794T0,11473,1863,1.007,0.7432,0.09662,up_in_pmk1,mst7,pmk1
MGG_16366T0,1323,1887,1.903,0.7432,0.09864,up_in_pmk1,mst7,pmk1
MGG_15322T0,1163,1892,1.479,0.7432,0.09902,up_in_pmk1,mst7,pmk1
MGG_16166T0,11264,1847,1.37,0.7433,0.09529,up_in_pmk1,mst7,pmk1
MGG_09371T0,4544,1876,1.761,0.7433,0.0977,up_in_pmk1,mst7,pmk1
MGG_10832T0,11411,1882,1.649,0.7433,0.09825,up_in_pmk1,mst7,pmk1
MGG_10829T0,4130,1885,1.489,0.7433,0.09848,up_in_pmk1,mst7,pmk1
MGG_14927T0,12742,1887,1.54,0.7433,0.09859,up_in_pmk1,mst7,pmk1
MGG_12327T0,1342,1835,1.629,0.7434,0.0943,up_in_pmk1,mst7,pmk1
MGG_17876T0,999,1835,1.404,0.7434,0.09436,up_in_pmk1,mst7,pmk1
MGG_02961T0,7947,1837,1.742,0.7434,0.09453,up_in_pmk1,mst7,pmk1
MGG_17361T0,7394,1842,2.713,0.7434,0.09492,up_in_pmk1,mst7,pmk1
MGG_08195T0,11552,1843,1.741,0.7434,0.09497,up_in_pmk1,mst7,pmk1
MGG_02882T0,10785,1846,1.722,0.7434,0.09525,up_in_pmk1,mst7,pmk1
MGG_12141T0,8980,1850,1.699,0.7434,0.09559,up_in_pmk1,mst7,pmk1
MGG_05862T0,9910,1856,1.709,0.7434,0.09604,up_in_pmk1,mst7,pmk1
MGG_13484T0,11352,1881,1.593,0.7434,0.09815,up_in_pmk1,mst7,pmk1
MGG_07289T0,8547,1885,1.741,0.7434,0.09844,up_in_pmk1,mst7,pmk1
MGG_01532T0,7554,1895,1.545,0.7434,0.09933,up_in_pmk1,mst7,pmk1
MGG_01818T0,5564,1896,1.661,0.7434,0.09939,up_in_pmk1,mst7,pmk1
MGG_02573T0,12502,1855,1.633,0.7435,0.09599,up_in_pmk1,mst7,pmk1
MGG_03364T0,7494,1857,1.559,0.7435,0.0961,up_in_pmk1,mst7,pmk1
MGG_14849T0,2269,1879,1.593,0.7435,0.09794,up_in_pmk1,mst7,pmk1
MGG_06360T0,6824,1882,1.625,0.7435,0.09822,up_in_pmk1,mst7,pmk1
MGG_09680T0,2009,1886,1.32,0.7435,0.09856,up_in_pmk1,mst7,pmk1
MGG_15872T0,9121,1892,1.095,0.7435,0.09901,up_in_pmk1,mst7,pmk1
MGG_06839T0,5818,1895,1.11,0.7435,0.09928,up_in_pmk1,mst7,pmk1
MGG_07338T0,7626,1838,1.54,0.7436,0.0946,up_in_pmk1,mst7,pmk1
MGG_01448T0,346,1846,1.691,0.7436,0.09522,up_in_pmk1,mst7,pmk1
MGG_15588T0,3932,1849,1.557,0.7436,0.0955,up_in_pmk1,mst7,pmk1
MGG_03116T0,6415,1880,1.628,0.7436,0.09801,up_in_pmk1,mst7,pmk1
MGG_05049T0,6386,1880,1.747,0.7436,0.09806,up_in_pmk1,mst7,pmk1
MGG_11750T0,10333,1881,1.719,0.7436,0.09813,up_in_pmk1,mst7,pmk1
MGG_08312T0,1800,1888,1.608,0.7436,0.09874,up_in_pmk1,mst7,pmk1
MGG_06569T0,2996,1890,1.476,0.7436,0.09891,up_in_pmk1,mst7,pmk1
MGG_03631T0,11788,1891,1.686,0.7436,0.09897,up_in_pmk1,mst7,pmk1
MGG_01105T0,6152,1836,1.522,0.7437,0.09444,up_in_pmk1,mst7,pmk1
MGG_01866T0,4764,1837,1.419,0.7437,0.0945,up_in_pmk1,mst7,pmk1
MGG_10638T0,9745,1844,1.65,0.7437,0.09507,up_in_pmk1,mst7,pmk1
MGG_02940T0,11964,1850,1.701,0.7438,0.09558,up_in_pmk1,mst7,pmk1
MGG_00311T0,12176,1846,2.57,0.7439,0.0952,up_in_pmk1,mst7,pmk1
MGG_00367T0,2019,1849,1.71,0.7439,0.09548,up_in_pmk1,mst7,pmk1
MGG_16094T0,9742,1849,1.871,0.744,0.09544,up_in_pmk1,mst7,pmk1
MGG_07002T0,1289,1890,1.254,0.744,0.0989,up_in_pmk1,mst7,pmk1
MGG_16890T0,12748,1845,1.561,0.7441,0.09517,up_in_pmk1,mst7,pmk1
MGG_16457T0,10588,1898,1.557,0.7441,0.09953,up_in_pmk1,mst7,pmk1
MGG_08885T0,12545,1899,1.537,0.7441,0.09959,up_in_pmk1,mst7,pmk1
MGG_17807T0,12222,1899,1.593,0.7441,0.09964,up_in_pmk1,mst7,pmk1
MGG_06380T0,2342,1890,1.74,0.7442,0.09888,up_in_pmk1,mst7,pmk1
MGG_05108T0,6413,1901,1.519,0.7445,0.09976,up_in_pmk1,mst7,pmk1
MGG_06605T0,6134,1941,0.3588,0.7447,0.1031,up_in_mst7,mst7,pmk1
MGG_09528T0,8280,1941,0.3891,0.745,0.1031,up_in_mst7,mst7,pmk1
MGG_00866T0,7507,1943,1.284,0.745,0.1033,up_in_mst7,mst7,pmk1
MGG_11913T0,5476,1902,1.757,0.745,0.09988,up_in_pmk1,mst7,pmk1
MGG_16179T0,6241,1944,0.3663,0.7451,0.1034,up_in_mst7,mst7,pmk1
MGG_05210T0,10730,1903,1.516,0.7451,0.09995,up_in_pmk1,mst7,pmk1
MGG_01917T0,2167,1942,0.404,0.7452,0.1033,up_in_mst7,mst7,pmk1
MGG_15746T0,11069,1943,0.3972,0.7454,0.1033,up_in_mst7,mst7,pmk1
MGG_06903T0,3602,1947,0.4661,0.7454,0.1036,up_in_mst7,mst7,pmk1
MGG_04674T0,6908,1946,0.5624,0.7456,0.1036,up_in_mst7,mst7,pmk1
MGG_16425T0,6732,1946,0.3864,0.7458,0.1036,up_in_mst7,mst7,pmk1
MGG_06396T0,8750,1905,1.562,0.7459,0.1001,up_in_pmk1,mst7,pmk1
MGG_17673T0,8792,1906,1.8,0.746,0.1002,up_in_pmk1,mst7,pmk1
MGG_02429T0,2681,1911,1.635,0.7462,0.1006,up_in_pmk1,mst7,pmk1
MGG_00257T0,6532,1907,1.679,0.7463,0.1003,up_in_pmk1,mst7,pmk1
MGG_17788T0,5243,1909,1.175,0.7463,0.1005,up_in_pmk1,mst7,pmk1
MGG_02240T0,7022,1910,1.555,0.7464,0.1006,up_in_pmk1,mst7,pmk1
MGG_05039T0,1863,1912,1.618,0.7465,0.1007,up_in_pmk1,mst7,pmk1
MGG_04021T0,2723,1909,1.605,0.7466,0.1004,up_in_pmk1,mst7,pmk1
MGG_17202T0,7033,1952,0.2694,0.7467,0.1041,up_in_mst7,mst7,pmk1
MGG_04723T0,5639,1910,1.635,0.7467,0.1006,up_in_pmk1,mst7,pmk1
MGG_15889T0,350,1913,1.199,0.7467,0.1008,up_in_pmk1,mst7,pmk1
MGG_15030T0,2110,1908,1.68,0.7468,0.1004,up_in_pmk1,mst7,pmk1
MGG_04850T0,7431,1912,1.738,0.7468,0.1007,up_in_pmk1,mst7,pmk1
MGG_02992T0,6115,1952,0.398,0.7469,0.1041,up_in_mst7,mst7,pmk1
MGG_14299T0,7736,1952,0.3696,0.7472,0.104,up_in_mst7,mst7,pmk1
MGG_17861T0,5649,1953,0.4072,0.7472,0.1042,up_in_mst7,mst7,pmk1
MGG_05047T0,1884,1951,0.3874,0.7474,0.104,up_in_mst7,mst7,pmk1
MGG_02206T0,11830,1951,0.4018,0.7474,0.104,up_in_mst7,mst7,pmk1
MGG_17142T0,1817,1955,0.3858,0.7479,0.1044,up_in_mst7,mst7,pmk1
MGG_01387T0,1565,1974,0.435,0.7481,0.1059,up_in_mst7,mst7,pmk1
MGG_00300T0,10777,1922,1.584,0.7481,0.1016,up_in_pmk1,mst7,pmk1
MGG_07394T0,4944,1972,0.3843,0.7482,0.1058,up_in_mst7,mst7,pmk1
MGG_12009T0,10967,1976,0.4,0.7482,0.1061,up_in_mst7,mst7,pmk1
MGG_11457T1,4426,1923,1.259,0.7482,0.1017,up_in_pmk1,mst7,pmk1
MGG_04404T0,7208,1973,0.3928,0.7483,0.1059,up_in_mst7,mst7,pmk1
MGG_01864T0,1375,1975,0.4013,0.7483,0.1061,up_in_mst7,mst7,pmk1
MGG_04897T0,7749,1922,1.105,0.7483,0.1016,up_in_pmk1,mst7,pmk1
MGG_09028T0,9936,1924,1.525,0.7483,0.1017,up_in_pmk1,mst7,pmk1
MGG_02914T0,8625,1970,0.3819,0.7484,0.1056,up_in_mst7,mst7,pmk1
MGG_15257T0,10136,1973,0.5587,0.7484,0.1058,up_in_mst7,mst7,pmk1
MGG_00476T0,9047,1977,0.4045,0.7484,0.1062,up_in_mst7,mst7,pmk1
MGG_09899T0,4489,1957,0.3406,0.7485,0.1045,up_in_mst7,mst7,pmk1
MGG_03332T0,5154,1964,0.3857,0.7485,0.1051,up_in_mst7,mst7,pmk1
MGG_17620T0,8206,1972,0.3861,0.7485,0.1057,up_in_mst7,mst7,pmk1
MGG_06597T0,9771,1921,1.638,0.7485,0.1015,up_in_pmk1,mst7,pmk1
MGG_06097T0,4757,1922,1.5,0.7485,0.1015,up_in_pmk1,mst7,pmk1
MGG_15992T0,3031,1975,0.413,0.7486,0.106,up_in_mst7,mst7,pmk1
MGG_11188T0,1027,1965,0.3912,0.7487,0.1052,up_in_mst7,mst7,pmk1
MGG_03264T0,1733,1970,0.4273,0.7488,0.1056,up_in_mst7,mst7,pmk1
MGG_15543T0,8581,1971,0.4101,0.7488,0.1057,up_in_mst7,mst7,pmk1
MGG_09619T0,12655,1921,1.544,0.7488,0.1015,up_in_pmk1,mst7,pmk1
MGG_16295T0,2001,1964,0.4649,0.7489,0.1051,up_in_mst7,mst7,pmk1
MGG_04310T0,8249,1920,1.532,0.7489,0.1014,up_in_pmk1,mst7,pmk1
MGG_03958T0,5297,1931,1.683,0.7489,0.1023,up_in_pmk1,mst7,pmk1
MGG_01592T0,687,1970,0.3699,0.749,0.1056,up_in_mst7,mst7,pmk1
MGG_15915T0,3973,1978,0.387,0.749,0.1063,up_in_mst7,mst7,pmk1
MGG_06066T0,2370,2009,0.4042,0.749,0.1089,up_in_mst7,mst7,pmk1
MGG_12122T0,8842,1961,0.3999,0.7491,0.1049,up_in_mst7,mst7,pmk1
MGG_06088T0,7169,1962,0.3916,0.7491,0.1049,up_in_mst7,mst7,pmk1
MGG_07257T0,4304,1963,0.4121,0.7491,0.105,up_in_mst7,mst7,pmk1
MGG_08771T0,951,1965,0.3866,0.7491,0.1052,up_in_mst7,mst7,pmk1
MGG_03272T0,11297,1967,0.3961,0.7491,0.1053,up_in_mst7,mst7,pmk1
MGG_04030T0,11651,1969,0.403,0.7491,0.1056,up_in_mst7,mst7,pmk1
MGG_15748T0,2300,1980,0.4345,0.7491,0.1064,up_in_mst7,mst7,pmk1
MGG_01411T0,8599,1918,1.625,0.7491,0.1012,up_in_pmk1,mst7,pmk1
MGG_16343T0,2022,1931,1.228,0.7491,0.1023,up_in_pmk1,mst7,pmk1
MGG_10194T0,11222,2010,0.4299,0.7492,0.109,up_in_mst7,mst7,pmk1
MGG_03343T0,7064,1920,1.365,0.7492,0.1013,up_in_pmk1,mst7,pmk1
MGG_05375T0,1044,1926,1.56,0.7492,0.1019,up_in_pmk1,mst7,pmk1
MGG_15835T0,2185,1927,0.7584,0.7492,0.102,up_in_pmk1,mst7,pmk1
MGG_15829T0,9701,1928,0.9125,0.7492,0.1021,up_in_pmk1,mst7,pmk1
MGG_11644T0,9506,1929,1.647,0.7492,0.1022,up_in_pmk1,mst7,pmk1
MGG_08297T0,8773,1963,0.2874,0.7493,0.105,up_in_mst7,mst7,pmk1
MGG_05875T0,4218,2009,0.3877,0.7493,0.1089,up_in_mst7,mst7,pmk1
MGG_02742T0,7556,1919,1.588,0.7493,0.1013,up_in_pmk1,mst7,pmk1
MGG_11707T0,10328,1921,1.855,0.7493,0.1015,up_in_pmk1,mst7,pmk1
MGG_04979T0,12010,1930,1.674,0.7493,0.1023,up_in_pmk1,mst7,pmk1
MGG_12632T0,5112,1932,2.246,0.7493,0.1024,up_in_pmk1,mst7,pmk1
MGG_09250T0,11716,1959,0.4011,0.7494,0.1047,up_in_mst7,mst7,pmk1
EFMOT00000000157,12880,1961,0.4298,0.7494,0.1049,up_in_mst7,mst7,pmk1
MGG_16586T0,6822,1969,0.2379,0.7494,0.1055,up_in_mst7,mst7,pmk1
EFMOT00000000110,12843,1980,0.4319,0.7494,0.1064,up_in_mst7,mst7,pmk1
MGG_06465T0,3289,1927,1.623,0.7494,0.102,up_in_pmk1,mst7,pmk1
MGG_15074T0,3721,1968,0.4387,0.7495,0.1054,up_in_mst7,mst7,pmk1
MGG_00981T0,7782,1969,0.4284,0.7496,0.1055,up_in_mst7,mst7,pmk1
MGG_09410T0,4978,2004,0.4016,0.7496,0.1085,up_in_mst7,mst7,pmk1
MGG_15815T0,9363,2006,0.4802,0.7496,0.1087,up_in_mst7,mst7,pmk1
MGG_06486T0,10572,1929,1.642,0.7496,0.1022,up_in_pmk1,mst7,pmk1
MGG_06681T0,1442,1961,0.4071,0.7497,0.1048,up_in_mst7,mst7,pmk1
MGG_04425T0,586,2007,0.3821,0.7497,0.1088,up_in_mst7,mst7,pmk1
MGG_00019T0,8285,2009,0.3429,0.7497,0.1089,up_in_mst7,mst7,pmk1
MGG_07220T0,6693,1934,1.588,0.7498,0.1026,up_in_pmk1,mst7,pmk1
MGG_10519T0,1944,2004,0.3944,0.7499,0.1085,up_in_mst7,mst7,pmk1
MGG_14557T0,7092,1936,1.673,0.7499,0.1027,up_in_pmk1,mst7,pmk1
MGG_07775T0,10901,1961,0.3867,0.75,0.1048,up_in_mst7,mst7,pmk1
MGG_15168T0,6467,2005,0.4186,0.75,0.1086,up_in_mst7,mst7,pmk1
MGG_03517T0,11022,2006,0.3867,0.75,0.1087,up_in_mst7,mst7,pmk1
MGG_04569T0,4377,2008,0.2877,0.75,0.1089,up_in_mst7,mst7,pmk1
MGG_05691T0,11247,1935,1.308,0.75,0.1027,up_in_pmk1,mst7,pmk1
MGG_02969T0,4422,1934,1.641,0.7501,0.1026,up_in_pmk1,mst7,pmk1
MGG_15509T0,3208,2003,0.3808,0.7502,0.1085,up_in_mst7,mst7,pmk1
MGG_17014T0,11105,2003,0.3432,0.7503,0.1084,up_in_mst7,mst7,pmk1
MGG_04654T0,12356,2006,0.683,0.7503,0.1087,up_in_mst7,mst7,pmk1
MGG_11741T0,3105,2012,0.4062,0.7503,0.1092,up_in_mst7,mst7,pmk1
MGG_03554T0,1620,2013,0.3635,0.7503,0.1093,up_in_mst7,mst7,pmk1
MGG_12442T0,11576,2003,0.4093,0.7505,0.1084,up_in_mst7,mst7,pmk1
MGG_13797T0,12207,1938,1.515,0.7505,0.1029,up_in_pmk1,mst7,pmk1
MGG_16882T0,3727,1940,1.656,0.7506,0.1031,up_in_pmk1,mst7,pmk1
MGG_09255T0,12681,1940,1.569,0.7506,0.1031,up_in_pmk1,mst7,pmk1
MGG_00067T0,8482,2002,0.399,0.7507,0.1084,up_in_mst7,mst7,pmk1
MGG_10720T0,3068,1938,1.676,0.7507,0.1029,up_in_pmk1,mst7,pmk1
MGG_06512T0,2186,2001,1.168,0.7508,0.1083,up_in_mst7,mst7,pmk1
MGG_01814T0,11804,1939,1.578,0.7508,0.103,up_in_pmk1,mst7,pmk1
MGG_06695T0,12129,2001,0.4194,0.751,0.1083,up_in_mst7,mst7,pmk1
MGG_07877T0,2884,2002,1.093,0.751,0.1084,up_in_mst7,mst7,pmk1
MGG_07136T0,223,1985,0.3804,0.7512,0.1069,up_in_mst7,mst7,pmk1
MGG_13719T0,8958,1943,1.726,0.7512,0.1033,up_in_pmk1,mst7,pmk1
MGG_08435T0,8637,1984,0.4487,0.7514,0.1068,up_in_mst7,mst7,pmk1
MGG_07924T0,3407,1986,0.3988,0.7514,0.107,up_in_mst7,mst7,pmk1
MGG_09833T0,6611,1989,0.311,0.7514,0.1072,up_in_mst7,mst7,pmk1
MGG_00399T0,9907,2001,0.3961,0.7514,0.1082,up_in_mst7,mst7,pmk1
MGG_09369T0,1391,2015,0.4019,0.7514,0.1095,up_in_mst7,mst7,pmk1
MGG_08989T0,7081,1942,0.4263,0.7514,0.1033,up_in_pmk1,mst7,pmk1
MGG_02503T0,8410,1945,1.842,0.7514,0.1035,up_in_pmk1,mst7,pmk1
MGG_08525T0,668,1990,0.3986,0.7515,0.1073,up_in_mst7,mst7,pmk1
MGG_07489T0,2382,1945,1.774,0.7515,0.1035,up_in_pmk1,mst7,pmk1
MGG_03085T0,9284,1996,0.3615,0.7516,0.10780000000000001,up_in_mst7,mst7,pmk1
MGG_03070T0,11568,2001,0.4044,0.7516,0.1082,up_in_mst7,mst7,pmk1
MGG_00528T0,7954,1946,1.678,0.7516,0.1036,up_in_pmk1,mst7,pmk1
MGG_17693T0,11197,1947,1.129,0.7516,0.1037,up_in_pmk1,mst7,pmk1
MGG_04901T0,9015,1986,0.3857,0.7517,0.107,up_in_mst7,mst7,pmk1
MGG_09068T0,5870,1989,0.3758,0.7517,0.1072,up_in_mst7,mst7,pmk1
MGG_00295T0,4015,1948,1.552,0.7517,0.1038,up_in_pmk1,mst7,pmk1
MGG_16200T0,3569,1988,0.4014,0.7518,0.1071,up_in_mst7,mst7,pmk1
MGG_04445T0,10861,1991,0.4046,0.7518,0.1074,up_in_mst7,mst7,pmk1
MGG_00401T0,2939,1994,0.3677,0.7518,0.1077,up_in_mst7,mst7,pmk1
MGG_15661T0,6211,1999,0.4024,0.7518,0.1081,up_in_mst7,mst7,pmk1
MGG_08844T0,1213,2000,0.3817,0.7518,0.1081,up_in_mst7,mst7,pmk1
MGG_10725T0,4288,2000,0.394,0.7518,0.1082,up_in_mst7,mst7,pmk1
MGG_16373T0,5941,2017,0.4087,0.7518,0.1096,up_in_mst7,mst7,pmk1
MGG_09711T0,1837,1989,0.3954,0.7519,0.1072,up_in_mst7,mst7,pmk1
MGG_06770T0,12483,1996,0.4201,0.7519,0.10780000000000001,up_in_mst7,mst7,pmk1
MGG_08496T0,2853,2018,0.4723,0.7519,0.1097,up_in_mst7,mst7,pmk1
MGG_00332T0,11227,1945,1.572,0.7519,0.1035,up_in_pmk1,mst7,pmk1
MGG_08585T0,4087,1947,1.606,0.7519,0.1037,up_in_pmk1,mst7,pmk1
MGG_17341T0,8120,1992,0.416,0.7521,0.1075,up_in_mst7,mst7,pmk1
MGG_09867T0,5823,1995,0.3916,0.7521,0.10780000000000001,up_in_mst7,mst7,pmk1
MGG_05332T0,9434,1997,0.4,0.7521,0.108,up_in_mst7,mst7,pmk1
MGG_15114T0,10615,2018,0.4414,0.7521,0.1097,up_in_mst7,mst7,pmk1
MGG_07680T0,4203,1994,0.4292,0.7522,0.1077,up_in_mst7,mst7,pmk1
MGG_15145T0,6805,1999,0.4202,0.7522,0.1081,up_in_mst7,mst7,pmk1
MGG_13782T0,6748,1994,0.3574,0.7523,0.1076,up_in_mst7,mst7,pmk1
MGG_05060T0,10726,1950,1.024,0.7523,0.1039,up_in_pmk1,mst7,pmk1
MGG_17696T0,12592,1999,0.47,0.7525,0.1081,up_in_mst7,mst7,pmk1
MGG_03700T0,6986,1954,1.53,0.7525,0.1043,up_in_pmk1,mst7,pmk1
MGG_02837T0,2070,1953,1.679,0.7526,0.1042,up_in_pmk1,mst7,pmk1
MGG_06776T0,12534,1954,1.625,0.7526,0.1042,up_in_pmk1,mst7,pmk1
MGG_11072T0,475,1994,0.4677,0.7527,0.1076,up_in_mst7,mst7,pmk1
MGG_05083T0,10289,1953,1.592,0.7527,0.1041,up_in_pmk1,mst7,pmk1
MGG_03866T0,283,1955,1.477,0.7528,0.1044,up_in_pmk1,mst7,pmk1
MGG_06668T0,4714,1952,1.63,0.753,0.1041,up_in_pmk1,mst7,pmk1
MGG_16429T0,9303,2022,0.7895,0.7531,0.11,up_in_mst7,mst7,pmk1
MGG_14995T0,10734,2022,0.3752,0.7531,0.1101,up_in_mst7,mst7,pmk1
MGG_17491T0,9986,2021,0.3946,0.7533,0.11,up_in_mst7,mst7,pmk1
MGG_07135T0,6994,2023,0.3392,0.7534,0.1102,up_in_mst7,mst7,pmk1
MGG_16650T0,7615,1952,1.545,0.7534,0.1041,up_in_pmk1,mst7,pmk1
MGG_09991T0,11498,2024,0.4087,0.7535,0.1103,up_in_mst7,mst7,pmk1
MGG_03363T0,5441,1971,1.451,0.7535,0.1057,up_in_pmk1,mst7,pmk1
MGG_09244T0,5179,1957,1.598,0.7536,0.1045,up_in_pmk1,mst7,pmk1
MGG_06717T0,7319,1961,1.596,0.7537,0.1048,up_in_pmk1,mst7,pmk1
MGG_10196T0,12627,1971,1.622,0.7539,0.1057,up_in_pmk1,mst7,pmk1
MGG_03068T1,5403,1961,1.721,0.7541,0.1048,up_in_pmk1,mst7,pmk1
MGG_07719T0,12574,1966,1.664,0.7541,0.1053,up_in_pmk1,mst7,pmk1
MGG_13483T0,2223,1969,1.618,0.7541,0.1055,up_in_pmk1,mst7,pmk1
MGG_00153T0,8312,1960,1.84,0.7542,0.1048,up_in_pmk1,mst7,pmk1
MGG_02784T0,1345,1962,1.627,0.7542,0.105,up_in_pmk1,mst7,pmk1
MGG_09330T0,6680,1966,1.56,0.7542,0.1052,up_in_pmk1,mst7,pmk1
MGG_06896T0,11309,1970,1.72,0.7542,0.1056,up_in_pmk1,mst7,pmk1
MGG_14937T0,5972,2026,0.3532,0.7543,0.1104,up_in_mst7,mst7,pmk1
MGG_03692T0,11235,1960,1.621,0.7543,0.1048,up_in_pmk1,mst7,pmk1
MGG_12918T0,5086,1971,1.668,0.7543,0.1057,up_in_pmk1,mst7,pmk1
MGG_12110T0,7619,1977,1.546,0.7543,0.1062,up_in_pmk1,mst7,pmk1
MGG_14939T0,4283,1968,0.972,0.7544,0.1054,up_in_pmk1,mst7,pmk1
MGG_04810T0,9339,1969,1.258,0.7544,0.1055,up_in_pmk1,mst7,pmk1
MGG_15761T0,8881,1970,1.642,0.7544,0.1056,up_in_pmk1,mst7,pmk1
MGG_07316T0,7251,1960,1.617,0.7545,0.1047,up_in_pmk1,mst7,pmk1
MGG_15337T0,2280,1964,1.619,0.7545,0.1051,up_in_pmk1,mst7,pmk1
MGG_06367T0,4202,1964,1.712,0.7545,0.1051,up_in_pmk1,mst7,pmk1
MGG_15377T0,8494,1966,1.566,0.7545,0.1052,up_in_pmk1,mst7,pmk1
MGG_04167T0,846,1968,1.618,0.7545,0.1054,up_in_pmk1,mst7,pmk1
MGG_16649T0,12628,1965,1.356,0.7546,0.1052,up_in_pmk1,mst7,pmk1
MGG_04973T0,837,1976,1.675,0.7546,0.1062,up_in_pmk1,mst7,pmk1
MGG_15139T0,1905,2028,0.4328,0.7549,0.1106,up_in_mst7,mst7,pmk1
MGG_03525T0,1482,1976,1.545,0.755,0.1062,up_in_pmk1,mst7,pmk1
MGG_17831T0,4718,1975,1.543,0.7551,0.106,up_in_pmk1,mst7,pmk1
MGG_12123T0,8181,1976,1.594,0.7552,0.1061,up_in_pmk1,mst7,pmk1
MGG_04595T0,5138,1980,1.652,0.7555,0.1064,up_in_pmk1,mst7,pmk1
MGG_00892T0,7560,1982,1.329,0.7555,0.1066,up_in_pmk1,mst7,pmk1
MGG_14635T0,65,1983,1.613,0.7555,0.1067,up_in_pmk1,mst7,pmk1
MGG_02467T0,5655,1976,1.483,0.7556,0.1061,up_in_pmk1,mst7,pmk1
MGG_08022T0,7296,1981,1.385,0.7556,0.1065,up_in_pmk1,mst7,pmk1
MGG_09962T1,8499,1983,1.735,0.7556,0.1067,up_in_pmk1,mst7,pmk1
MGG_13716T0,11797,2032,0.438,0.7557,0.1109,up_in_mst7,mst7,pmk1
MGG_04732T0,9603,1979,1.559,0.7557,0.1064,up_in_pmk1,mst7,pmk1
MGG_02802T0,8434,1981,1.629,0.7557,0.1066,up_in_pmk1,mst7,pmk1
MGG_02971T0,2155,2030,0.4068,0.7558,0.1108,up_in_mst7,mst7,pmk1
MGG_17842T2,4923,2032,0.3748,0.7561,0.1109,up_in_mst7,mst7,pmk1
MGG_16220T0,12602,2031,0.4128,0.7562,0.1109,up_in_mst7,mst7,pmk1
MGG_13762T0,2144,1991,2.103,0.7564,0.1074,up_in_pmk1,mst7,pmk1
MGG_14779T0,5538,1990,2.034,0.7565,0.1073,up_in_pmk1,mst7,pmk1
MGG_09863T0,4480,2034,0.3828,0.7566,0.1111,up_in_mst7,mst7,pmk1
MGG_07501T0,7849,1990,1.622,0.7567,0.1073,up_in_pmk1,mst7,pmk1
MGG_11206T0,12190,1987,1.569,0.7568,0.1071,up_in_pmk1,mst7,pmk1
MGG_07491T0,3849,1988,1.361,0.7568,0.1071,up_in_pmk1,mst7,pmk1
MGG_16151T0,9626,1989,1.554,0.7569,0.1073,up_in_pmk1,mst7,pmk1
MGG_12158T0,3373,1992,1.546,0.7569,0.1075,up_in_pmk1,mst7,pmk1
MGG_11305T0,9044,2035,0.491,0.757,0.1112,up_in_mst7,mst7,pmk1
MGG_06706T0,7721,1987,1.607,0.757,0.1071,up_in_pmk1,mst7,pmk1
MGG_16198T0,9984,1993,1.604,0.757,0.1076,up_in_pmk1,mst7,pmk1
MGG_05705T0,4473,1989,1.543,0.7571,0.1072,up_in_pmk1,mst7,pmk1
MGG_08145T0,3014,2036,0.4217,0.7572,0.1113,up_in_mst7,mst7,pmk1
MGG_06972T0,2380,1987,1.605,0.7572,0.107,up_in_pmk1,mst7,pmk1
MGG_04687T0,7154,2039,0.4074,0.7573,0.1115,up_in_mst7,mst7,pmk1
MGG_02479T0,7726,2037,0.3736,0.7574,0.1114,up_in_mst7,mst7,pmk1
MGG_02747T0,8749,2039,0.3607,0.7574,0.1116,up_in_mst7,mst7,pmk1
MGG_17300T0,9152,1994,1.615,0.7574,0.1077,up_in_pmk1,mst7,pmk1
MGG_00289T0,285,2038,0.5637,0.7575,0.1115,up_in_mst7,mst7,pmk1
MGG_10192T0,2243,2045,0.4774,0.7575,0.1121,up_in_mst7,mst7,pmk1
MGG_01997T0,6731,2045,0.4479,0.7579,0.1121,up_in_mst7,mst7,pmk1
MGG_11505T0,330,2055,0.4079,0.758,0.1129,up_in_mst7,mst7,pmk1
MGG_02991T0,7549,2045,0.3897,0.7582,0.1121,up_in_mst7,mst7,pmk1
MGG_06081T0,4948,2055,0.4304,0.7582,0.1129,up_in_mst7,mst7,pmk1
MGG_10506T0,3187,2042,0.4214,0.7583,0.1118,up_in_mst7,mst7,pmk1
MGG_02410T0,12576,2043,0.5475,0.7583,0.1119,up_in_mst7,mst7,pmk1
MGG_14590T0,10591,2044,0.4198,0.7583,0.112,up_in_mst7,mst7,pmk1
MGG_00245T0,8376,2045,0.449,0.7583,0.112,up_in_mst7,mst7,pmk1
MGG_01269T0,2647,2047,0.491,0.7583,0.1123,up_in_mst7,mst7,pmk1
