sample1,sample2,name1,time1,rep1,name2,time2,rep2,pearson_cor,spearman_cor,comparison_type
MST7WT_2_1,MST7WT_4_2,MST7WT,2,1,MST7WT,4,2,0.8588162010864785,0.865077305267234,"Same strain, different time"
MST7WT_4_1,MST7WT_4_2,MST7WT,4,1,MST7WT,4,2,0.9749934160928518,0.9742008789581352,Biological replicates
MST7WT_24_1,MST7WT_4_2,MST7WT,24,1,MST7WT,4,2,0.5631805692428913,0.5711628633619252,"Same strain, different time"
MST7PM_0_1,MST7WT_4_2,MST7PM,0,1,MST7WT,4,2,0.689413945575766,0.6988027772149422,"Different strains, different time"
MST7PM_2_1,MST7WT_4_2,MST7PM,2,1,MST7WT,4,2,0.8753184231101682,0.8811843111340866,"Different strains, different time"
MST7PM_4_1,MST7WT_4_2,MST7PM,4,1,MST7WT,4,2,0.971840613115895,0.9713027667150512,"Different strain, same time"
MST7PM_24_1,MST7WT_4_2,MST7PM,24,1,MST7WT,4,2,0.7227687476276856,0.7283133417981317,"Different strains, different time"
MST7PD_0_1,MST7WT_4_2,MST7PD,0,1,MST7WT,4,2,0.6602068310117214,0.6685017460033575,"Different strains, different time"
MST7PD_2_1,MST7WT_4_2,MST7PD,2,1,MST7WT,4,2,0.8593545278149193,0.8654625847219583,"Different strains, different time"
MST7PD_4_1,MST7WT_4_2,MST7PD,4,1,MST7WT,4,2,0.9356855356677338,0.9367139885267376,"Different strain, same time"
MST7PD_24_1,MST7WT_4_2,MST7PD,24,1,MST7WT,4,2,0.7292591402921572,0.7296480410837274,"Different strains, different time"
Guy11_0_1,MST7WT_4_2,Guy11,0,1,MST7WT,4,2,0.6511592076069426,0.6657395309946733,"Different strains, different time"
Guy11_2_1,MST7WT_4_2,Guy11,2,1,MST7WT,4,2,0.8737223263369409,0.8784833164548107,"Different strains, different time"
Guy11_4_1,MST7WT_4_2,Guy11,4,1,MST7WT,4,2,0.9677320323179718,0.9663511151542408,"Different strain, same time"
Guy11_24_1,MST7WT_4_2,Guy11,24,1,MST7WT,4,2,0.6159439245756486,0.6230965812059516,"Different strains, different time"
mst7_0_2,MST7WT_4_2,mst7,0,2,MST7WT,4,2,0.6860088289558969,0.6954929290981612,"Different strains, different time"
mst7_2_2,MST7WT_4_2,mst7,2,2,MST7WT,4,2,0.8369646569992006,0.8476974566569957,"Different strains, different time"
mst7_4_2,MST7WT_4_2,mst7,4,2,MST7WT,4,2,0.8630637283743375,0.8760755228428795,"Different strain, same time"
mst7_24_2,MST7WT_4_2,mst7,24,2,MST7WT,4,2,0.6660497517549331,0.6800203246638186,"Different strains, different time"
MST7WT_0_2,MST7WT_4_2,MST7WT,0,2,MST7WT,4,2,0.6138735431988442,0.623874905723769,"Same strain, different time"
MST7WT_2_2,MST7WT_4_2,MST7WT,2,2,MST7WT,4,2,0.8845390307109049,0.8896550982068515,"Same strain, different time"
MST7WT_24_2,MST7WT_4_2,MST7WT,24,2,MST7WT,4,2,0.5881792449888158,0.5868946610959886,"Same strain, different time"
MST7PM_0_2,MST7WT_4_2,MST7PM,0,2,MST7WT,4,2,0.5917771025630351,0.5997081841351183,"Different strains, different time"
MST7PM_2_2,MST7WT_4_2,MST7PM,2,2,MST7WT,4,2,0.8610638514525327,0.8665499190899242,"Different strains, different time"
MST7PM_4_2,MST7WT_4_2,MST7PM,4,2,MST7WT,4,2,0.9796735887343351,0.9794704363816729,"Different strain, same time"
MST7PM_24_2,MST7WT_4_2,MST7PM,24,2,MST7WT,4,2,0.690280178426574,0.6959135616172359,"Different strains, different time"
MST7PD_0_2,MST7WT_4_2,MST7PD,0,2,MST7WT,4,2,0.588131551619727,0.597055360298627,"Different strains, different time"
MST7PD_2_2,MST7WT_4_2,MST7PD,2,2,MST7WT,4,2,0.8438710184459979,0.8507113685268621,"Different strains, different time"
MST7PD_4_2,MST7WT_4_2,MST7PD,4,2,MST7WT,4,2,0.9701001155002592,0.969434637051363,"Different strain, same time"
Guy11_0_2,MST7WT_4_2,Guy11,0,2,MST7WT,4,2,0.6446367456940834,0.6572339214834814,"Different strains, different time"
Guy11_2_2,MST7WT_4_2,Guy11,2,2,MST7WT,4,2,0.8658362781352144,0.8710033767814083,"Different strains, different time"
Guy11_4_2,MST7WT_4_2,Guy11,4,2,MST7WT,4,2,0.9708583742745818,0.9700214256843811,"Different strain, same time"
Guy11_24_2,MST7WT_4_2,Guy11,24,2,MST7WT,4,2,0.6022568115811009,0.6116325382627614,"Different strains, different time"
mst7_0_3,MST7WT_4_2,mst7,0,3,MST7WT,4,2,0.726336198107005,0.7330543240541265,"Different strains, different time"
mst7_2_3,MST7WT_4_2,mst7,2,3,MST7WT,4,2,0.8366346942251547,0.8496069615425405,"Different strains, different time"
mst7_4_3,MST7WT_4_2,mst7,4,3,MST7WT,4,2,0.8559196918600588,0.8714657619235152,"Different strain, same time"
mst7_24_3,MST7WT_4_2,mst7,24,3,MST7WT,4,2,0.7089895900567327,0.7288043148782705,"Different strains, different time"
MST7WT_0_3,MST7WT_4_2,MST7WT,0,3,MST7WT,4,2,0.6408186738398948,0.6514347913695467,"Same strain, different time"
MST7WT_2_3,MST7WT_4_2,MST7WT,2,3,MST7WT,4,2,0.8647855659630256,0.8712739995087924,"Same strain, different time"
MST7WT_4_3,MST7WT_4_2,MST7WT,4,3,MST7WT,4,2,0.9776952519054772,0.9769429107401597,Biological replicates
MST7WT_24_3,MST7WT_4_2,MST7WT,24,3,MST7WT,4,2,0.6690060819349746,0.6730185412562897,"Same strain, different time"
MST7PM_0_3,MST7WT_4_2,MST7PM,0,3,MST7WT,4,2,0.6301618419126329,0.6404609401391498,"Different strains, different time"
MST7PM_2_3,MST7WT_4_2,MST7PM,2,3,MST7WT,4,2,0.8703112543311993,0.8748441381840552,"Different strains, different time"
MST7PM_4_3,MST7WT_4_2,MST7PM,4,3,MST7WT,4,2,0.9761349411286051,0.9754590945266771,"Different strain, same time"
MST7PM_24_3,MST7WT_4_2,MST7PM,24,3,MST7WT,4,2,0.5877600975795995,0.5924239456825278,"Different strains, different time"
MST7PD_0_3,MST7WT_4_2,MST7PD,0,3,MST7WT,4,2,0.6332499744336179,0.6415159736789129,"Different strains, different time"
MST7PD_2_3,MST7WT_4_2,MST7PD,2,3,MST7WT,4,2,0.8682661696761681,0.8734088858250187,"Different strains, different time"
MST7PD_4_3,MST7WT_4_2,MST7PD,4,3,MST7WT,4,2,0.9798456027962394,0.9791940929901911,"Different strain, same time"
MST7PD_24_3,MST7WT_4_2,MST7PD,24,3,MST7WT,4,2,0.6363086619777502,0.6423075082173756,"Different strains, different time"
Guy11_0_3,MST7WT_4_2,Guy11,0,3,MST7WT,4,2,0.6450138714615186,0.6548737665159048,"Different strains, different time"
Guy11_2_3,MST7WT_4_2,Guy11,2,3,MST7WT,4,2,0.8210298646651231,0.8276085335345623,"Different strains, different time"
Guy11_4_3,MST7WT_4_2,Guy11,4,3,MST7WT,4,2,0.969841860111544,0.9687878419987622,"Different strain, same time"
Guy11_24_3,MST7WT_4_2,Guy11,24,3,MST7WT,4,2,0.5953023423445738,0.6090076396491167,"Different strains, different time"
pmk1_0_1,MST7WT_4_2,pmk1,0,1,MST7WT,4,2,0.6421683333841193,0.6592605516125688,"Different strains, different time"
pmk1_2_1,MST7WT_4_2,pmk1,2,1,MST7WT,4,2,0.7340316303104151,0.7463694168219817,"Different strains, different time"
pmk1_4_1,MST7WT_4_2,pmk1,4,1,MST7WT,4,2,0.772364496231207,0.778403679039582,"Different strain, same time"
pmk1_24_1,MST7WT_4_2,pmk1,24,1,MST7WT,4,2,0.6211634662242516,0.6305503701461729,"Different strains, different time"
pmk1_0_2,MST7WT_4_2,pmk1,0,2,MST7WT,4,2,0.6419731304844706,0.6590819951977156,"Different strains, different time"
pmk1_2_2,MST7WT_4_2,pmk1,2,2,MST7WT,4,2,0.73747867407727,0.7487441065535557,"Different strains, different time"
pmk1_4_2,MST7WT_4_2,pmk1,4,2,MST7WT,4,2,0.769398636539905,0.775560616686435,"Different strain, same time"
pmk1_24_2,MST7WT_4_2,pmk1,24,2,MST7WT,4,2,0.6211634662242516,0.6305503701461729,"Different strains, different time"
Guy11M_0_1,MST7WT_4_2,Guy11M,0,1,MST7WT,4,2,0.6145325121790219,0.6244751696836983,"Different strains, different time"
Guy11M_2_1,MST7WT_4_2,Guy11M,2,1,MST7WT,4,2,0.8608214760688393,0.8652627797003399,"Different strains, different time"
Guy11M_4_1,MST7WT_4_2,Guy11M,4,1,MST7WT,4,2,0.867938669438012,0.8659145352604728,"Different strain, same time"
Guy11M_24_1,MST7WT_4_2,Guy11M,24,1,MST7WT,4,2,0.5829707004094744,0.5842075019130389,"Different strains, different time"
Guy11M_0_2,MST7WT_4_2,Guy11M,0,2,MST7WT,4,2,0.6129323455276975,0.6223903663790774,"Different strains, different time"
Guy11M_2_2,MST7WT_4_2,Guy11M,2,2,MST7WT,4,2,0.9226609768433345,0.9188053338168601,"Different strains, different time"
Guy11M_4_2,MST7WT_4_2,Guy11M,4,2,MST7WT,4,2,0.8719752400828367,0.8693441150423159,"Different strain, same time"
Guy11M_24_2,MST7WT_4_2,Guy11M,24,2,MST7WT,4,2,0.5829707004094744,0.5842075019130389,"Different strains, different time"
mst7_0_1,MST7WT_24_2,mst7,0,1,MST7WT,24,2,0.6705600859629978,0.6656100577945409,"Different strains, different time"
mst7_2_1,MST7WT_24_2,mst7,2,1,MST7WT,24,2,0.5630412530377443,0.5708151303366411,"Different strains, different time"
mst7_4_1,MST7WT_24_2,mst7,4,1,MST7WT,24,2,0.5827246331271222,0.5802145844843704,"Different strains, different time"
mst7_24_1,MST7WT_24_2,mst7,24,1,MST7WT,24,2,0.6001084980136253,0.5745030706749944,"Different strain, same time"
MST7WT_0_1,MST7WT_24_2,MST7WT,0,1,MST7WT,24,2,0.6385921986368598,0.6014537496103307,"Same strain, different time"
MST7WT_2_1,MST7WT_24_2,MST7WT,2,1,MST7WT,24,2,0.5755323261897938,0.5731045245806323,"Same strain, different time"
MST7WT_4_1,MST7WT_24_2,MST7WT,4,1,MST7WT,24,2,0.5850927280324286,0.5760740281861128,"Same strain, different time"
MST7WT_24_1,MST7WT_24_2,MST7WT,24,1,MST7WT,24,2,0.7632177683432821,0.7202360044783592,Biological replicates
MST7PM_0_1,MST7WT_24_2,MST7PM,0,1,MST7WT,24,2,0.5863924468905427,0.5718781155789882,"Different strains, different time"
MST7PM_2_1,MST7WT_24_2,MST7PM,2,1,MST7WT,24,2,0.5813593700978986,0.57789800088503,"Different strains, different time"
MST7PM_4_1,MST7WT_24_2,MST7PM,4,1,MST7WT,24,2,0.5809419743896729,0.5703332322495462,"Different strains, different time"
MST7PM_24_1,MST7WT_24_2,MST7PM,24,1,MST7WT,24,2,0.8077862295386148,0.7740987618245659,"Different strain, same time"
MST7PD_0_1,MST7WT_24_2,MST7PD,0,1,MST7WT,24,2,0.5798762423005068,0.5559159763175383,"Different strains, different time"
MST7PD_2_1,MST7WT_24_2,MST7PD,2,1,MST7WT,24,2,0.5641236488555627,0.5646486732387541,"Different strains, different time"
MST7PD_4_1,MST7WT_24_2,MST7PD,4,1,MST7WT,24,2,0.5568918804826006,0.5576196289938202,"Different strains, different time"
MST7PD_24_1,MST7WT_24_2,MST7PD,24,1,MST7WT,24,2,0.836833027030745,0.8043971226368368,"Different strain, same time"
Guy11_0_1,MST7WT_24_2,Guy11,0,1,MST7WT,24,2,0.5376233998609983,0.5438111865279436,"Different strains, different time"
Guy11_2_1,MST7WT_24_2,Guy11,2,1,MST7WT,24,2,0.5506324124109462,0.5610368222232935,"Different strains, different time"
Guy11_4_1,MST7WT_24_2,Guy11,4,1,MST7WT,24,2,0.5676632024038233,0.5586587049678886,"Different strains, different time"
Guy11_24_1,MST7WT_24_2,Guy11,24,1,MST7WT,24,2,0.8017148171340172,0.7720360457491612,"Different strain, same time"
mst7_0_2,MST7WT_24_2,mst7,0,2,MST7WT,24,2,0.5987180997938395,0.5899665994858561,"Different strains, different time"
mst7_2_2,MST7WT_24_2,mst7,2,2,MST7WT,24,2,0.5772377877926692,0.5801253621070868,"Different strains, different time"
mst7_4_2,MST7WT_24_2,mst7,4,2,MST7WT,24,2,0.5596962065961109,0.5624747765507931,"Different strains, different time"
mst7_24_2,MST7WT_24_2,mst7,24,2,MST7WT,24,2,0.6732217639891882,0.6515810249887739,"Different strain, same time"
MST7WT_0_2,MST7WT_24_2,MST7WT,0,2,MST7WT,24,2,0.566137773161451,0.5453908227217515,"Same strain, different time"
MST7WT_2_2,MST7WT_24_2,MST7WT,2,2,MST7WT,24,2,0.5524518440612557,0.557352700693033,"Same strain, different time"
MST7WT_4_2,MST7WT_24_2,MST7WT,4,2,MST7WT,24,2,0.5881792449888158,0.5868946610959886,"Same strain, different time"
MST7PM_0_2,MST7WT_24_2,MST7PM,0,2,MST7WT,24,2,0.5631326620102788,0.5315599891125355,"Different strains, different time"
MST7PM_2_2,MST7WT_24_2,MST7PM,2,2,MST7WT,24,2,0.5678612969925902,0.5695667961735383,"Different strains, different time"
MST7PM_4_2,MST7WT_24_2,MST7PM,4,2,MST7WT,24,2,0.5702176745628474,0.5694729177111478,"Different strains, different time"
MST7PM_24_2,MST7WT_24_2,MST7PM,24,2,MST7WT,24,2,0.8286065132107059,0.8011879152461718,"Different strain, same time"
MST7PD_0_2,MST7WT_24_2,MST7PD,0,2,MST7WT,24,2,0.5428825258340596,0.5143534994458863,"Different strains, different time"
MST7PD_2_2,MST7WT_24_2,MST7PD,2,2,MST7WT,24,2,0.5854020866719938,0.5899491079642116,"Different strains, different time"
MST7PD_4_2,MST7WT_24_2,MST7PD,4,2,MST7WT,24,2,0.5617642724219066,0.5616568703556878,"Different strains, different time"
Guy11_0_2,MST7WT_24_2,Guy11,0,2,MST7WT,24,2,0.5651004962759338,0.5570280143781675,"Different strains, different time"
Guy11_2_2,MST7WT_24_2,Guy11,2,2,MST7WT,24,2,0.5642111540044416,0.5717603053639914,"Different strains, different time"
Guy11_4_2,MST7WT_24_2,Guy11,4,2,MST7WT,24,2,0.5781139625103131,0.5715563947921009,"Different strains, different time"
Guy11_24_2,MST7WT_24_2,Guy11,24,2,MST7WT,24,2,0.8056626408574802,0.7765738415350526,"Different strain, same time"
mst7_0_3,MST7WT_24_2,mst7,0,3,MST7WT,24,2,0.6210011838779246,0.5998888732422641,"Different strains, different time"
mst7_2_3,MST7WT_24_2,mst7,2,3,MST7WT,24,2,0.5629158119658355,0.5702549246204389,"Different strains, different time"
mst7_4_3,MST7WT_24_2,mst7,4,3,MST7WT,24,2,0.5565497685753839,0.5709504966721012,"Different strains, different time"
mst7_24_3,MST7WT_24_2,mst7,24,3,MST7WT,24,2,0.6600082270037221,0.671584542659108,"Different strain, same time"
MST7WT_0_3,MST7WT_24_2,MST7WT,0,3,MST7WT,24,2,0.5678204590242939,0.5533245984141587,"Same strain, different time"
MST7WT_2_3,MST7WT_24_2,MST7WT,2,3,MST7WT,24,2,0.569076569500296,0.5738582990086886,"Same strain, different time"
MST7WT_4_3,MST7WT_24_2,MST7WT,4,3,MST7WT,24,2,0.5707672396661118,0.5673377962577653,"Same strain, different time"
MST7WT_24_3,MST7WT_24_2,MST7WT,24,3,MST7WT,24,2,0.838473187359362,0.803369553419437,Biological replicates
MST7PM_0_3,MST7WT_24_2,MST7PM,0,3,MST7WT,24,2,0.5816632709800942,0.5590442165630932,"Different strains, different time"
MST7PM_2_3,MST7WT_24_2,MST7PM,2,3,MST7WT,24,2,0.5682637648811378,0.5698934466764479,"Different strains, different time"
MST7PM_4_3,MST7WT_24_2,MST7PM,4,3,MST7WT,24,2,0.5743866843935282,0.5673247517151334,"Different strains, different time"
MST7PM_24_3,MST7WT_24_2,MST7PM,24,3,MST7WT,24,2,0.811712251772564,0.7679509211899439,"Different strain, same time"
MST7PD_0_3,MST7WT_24_2,MST7PD,0,3,MST7WT,24,2,0.5939354663053392,0.562104228069472,"Different strains, different time"
MST7PD_2_3,MST7WT_24_2,MST7PD,2,3,MST7WT,24,2,0.5781014402446669,0.5848803015136564,"Different strains, different time"
MST7PD_4_3,MST7WT_24_2,MST7PD,4,3,MST7WT,24,2,0.5699458338919858,0.573012352322739,"Different strains, different time"
MST7PD_24_3,MST7WT_24_2,MST7PD,24,3,MST7WT,24,2,0.8298729161526642,0.7917962432872969,"Different strain, same time"
Guy11_0_3,MST7WT_24_2,Guy11,0,3,MST7WT,24,2,0.5695232451971359,0.5479197102358557,"Different strains, different time"
Guy11_2_3,MST7WT_24_2,Guy11,2,3,MST7WT,24,2,0.5901701940731499,0.5910339044613456,"Different strains, different time"
Guy11_4_3,MST7WT_24_2,Guy11,4,3,MST7WT,24,2,0.55391112052917,0.5593976482499955,"Different strains, different time"
Guy11_24_3,MST7WT_24_2,Guy11,24,3,MST7WT,24,2,0.7845430866867554,0.7630336306758077,"Different strain, same time"
pmk1_0_1,MST7WT_24_2,pmk1,0,1,MST7WT,24,2,0.6437135393420249,0.6524107707798112,"Different strains, different time"
pmk1_2_1,MST7WT_24_2,pmk1,2,1,MST7WT,24,2,0.5944008441477168,0.6036822570865799,"Different strains, different time"
pmk1_4_1,MST7WT_24_2,pmk1,4,1,MST7WT,24,2,0.609091146317257,0.6187578393546518,"Different strains, different time"
pmk1_24_1,MST7WT_24_2,pmk1,24,1,MST7WT,24,2,0.5776544628169645,0.5885539602697027,"Different strain, same time"
pmk1_0_2,MST7WT_24_2,pmk1,0,2,MST7WT,24,2,0.6457112032007438,0.6524316784772286,"Different strains, different time"
pmk1_2_2,MST7WT_24_2,pmk1,2,2,MST7WT,24,2,0.6004187148522396,0.6084062671946039,"Different strains, different time"
pmk1_4_2,MST7WT_24_2,pmk1,4,2,MST7WT,24,2,0.6127576846274507,0.6240103162467262,"Different strains, different time"
pmk1_24_2,MST7WT_24_2,pmk1,24,2,MST7WT,24,2,0.5776544628169645,0.5885539602697027,"Different strain, same time"
Guy11M_0_1,MST7WT_24_2,Guy11M,0,1,MST7WT,24,2,0.5250639419429382,0.5055644829618526,"Different strains, different time"
Guy11M_2_1,MST7WT_24_2,Guy11M,2,1,MST7WT,24,2,0.6046585058872669,0.6226115440556185,"Different strains, different time"
Guy11M_4_1,MST7WT_24_2,Guy11M,4,1,MST7WT,24,2,0.6052182281655502,0.6155733364599419,"Different strains, different time"
Guy11M_24_1,MST7WT_24_2,Guy11M,24,1,MST7WT,24,2,0.7652958327330118,0.7440050296357622,"Different strain, same time"
Guy11M_0_2,MST7WT_24_2,Guy11M,0,2,MST7WT,24,2,0.5256000068623091,0.5085627716970449,"Different strains, different time"
Guy11M_2_2,MST7WT_24_2,Guy11M,2,2,MST7WT,24,2,0.6195768058370682,0.6226949446756246,"Different strains, different time"
Guy11M_4_2,MST7WT_24_2,Guy11M,4,2,MST7WT,24,2,0.6118317458403881,0.6196199431900565,"Different strains, different time"
Guy11M_24_2,MST7WT_24_2,Guy11M,24,2,MST7WT,24,2,0.7652958327330118,0.7440050296357622,"Different strain, same time"
mst7_0_1,MST7PM_0_2,mst7,0,1,MST7PM,0,2,0.7105801645266404,0.7170113494637099,"Different strain, same time"
mst7_2_1,MST7PM_0_2,mst7,2,1,MST7PM,0,2,0.64188371588598,0.6498268697564136,"Different strains, different time"
mst7_4_1,MST7PM_0_2,mst7,4,1,MST7PM,0,2,0.6664657229048376,0.6762895776963868,"Different strains, different time"
mst7_24_1,MST7PM_0_2,mst7,24,1,MST7PM,0,2,0.9332517832191276,0.9244365574604675,"Different strains, different time"
MST7WT_0_1,MST7PM_0_2,MST7WT,0,1,MST7PM,0,2,0.9291388050236362,0.910041729446542,"Different strain, same time"
MST7WT_2_1,MST7PM_0_2,MST7WT,2,1,MST7PM,0,2,0.6538792204492458,0.66243685008864,"Different strains, different time"
MST7WT_4_1,MST7PM_0_2,MST7WT,4,1,MST7PM,0,2,0.6072184343791092,0.6127915602027668,"Different strains, different time"
MST7WT_24_1,MST7PM_0_2,MST7WT,24,1,MST7PM,0,2,0.5592468594524945,0.5523865960471515,"Different strains, different time"
MST7PM_0_1,MST7PM_0_2,MST7PM,0,1,MST7PM,0,2,0.9343013173408319,0.9289854869192111,Biological replicates
MST7PM_2_1,MST7PM_0_2,MST7PM,2,1,MST7PM,0,2,0.6524884891521902,0.659982752779386,"Same strain, different time"
MST7PM_4_1,MST7PM_0_2,MST7PM,4,1,MST7PM,0,2,0.5990417329352344,0.6026571373716594,"Same strain, different time"
MST7PM_24_1,MST7PM_0_2,MST7PM,24,1,MST7PM,0,2,0.636737339056165,0.6316308300985943,"Same strain, different time"
MST7PD_0_1,MST7PM_0_2,MST7PD,0,1,MST7PM,0,2,0.948673567599269,0.9426384063564041,"Different strain, same time"
MST7PD_2_1,MST7PM_0_2,MST7PD,2,1,MST7PM,0,2,0.6426343628678894,0.6507619961845927,"Different strains, different time"
MST7PD_4_1,MST7PM_0_2,MST7PD,4,1,MST7PM,0,2,0.6078284187721126,0.6135130634727571,"Different strains, different time"
MST7PD_24_1,MST7PM_0_2,MST7PD,24,1,MST7PM,0,2,0.6436803910703764,0.6434380860568802,"Different strains, different time"
Guy11_0_1,MST7PM_0_2,Guy11,0,1,MST7PM,0,2,0.9292959030730364,0.923727724207146,"Different strain, same time"
Guy11_2_1,MST7PM_0_2,Guy11,2,1,MST7PM,0,2,0.6382013089381302,0.6491137989181385,"Different strains, different time"
Guy11_4_1,MST7PM_0_2,Guy11,4,1,MST7PM,0,2,0.5682814477246165,0.5767119372334071,"Different strains, different time"
Guy11_24_1,MST7PM_0_2,Guy11,24,1,MST7PM,0,2,0.5577623785092628,0.5548890990450258,"Different strains, different time"
mst7_0_2,MST7PM_0_2,mst7,0,2,MST7PM,0,2,0.9281873076124548,0.9221633078048084,"Different strain, same time"
mst7_2_2,MST7PM_0_2,mst7,2,2,MST7PM,0,2,0.6574140229928362,0.6668246630958669,"Different strains, different time"
mst7_4_2,MST7PM_0_2,mst7,4,2,MST7PM,0,2,0.6394869269995415,0.6448517097503241,"Different strains, different time"
mst7_24_2,MST7PM_0_2,mst7,24,2,MST7PM,0,2,0.6821774030937728,0.6828689056872366,"Different strains, different time"
MST7WT_0_2,MST7PM_0_2,MST7WT,0,2,MST7PM,0,2,0.9792846270322837,0.9682059709855539,"Different strain, same time"
MST7WT_2_2,MST7PM_0_2,MST7WT,2,2,MST7PM,0,2,0.6253032785129341,0.6337780752132036,"Different strains, different time"
MST7WT_4_2,MST7PM_0_2,MST7WT,4,2,MST7PM,0,2,0.5917771025630351,0.5997081841351183,"Different strains, different time"
MST7WT_24_2,MST7PM_0_2,MST7WT,24,2,MST7PM,0,2,0.5631326620102788,0.5315599891125355,"Different strains, different time"
MST7PM_2_2,MST7PM_0_2,MST7PM,2,2,MST7PM,0,2,0.6494561765722391,0.6581948236203597,"Same strain, different time"
MST7PM_4_2,MST7PM_0_2,MST7PM,4,2,MST7PM,0,2,0.5934678835206562,0.6014678423116442,"Same strain, different time"
MST7PM_24_2,MST7PM_0_2,MST7PM,24,2,MST7PM,0,2,0.6158818609944976,0.6160180326841957,"Same strain, different time"
MST7PD_0_2,MST7PM_0_2,MST7PD,0,2,MST7PM,0,2,0.9813020275034979,0.9696537697682912,"Different strain, same time"
MST7PD_2_2,MST7PM_0_2,MST7PD,2,2,MST7PM,0,2,0.6779876239140816,0.6883776827850459,"Different strains, different time"
MST7PD_4_2,MST7PM_0_2,MST7PD,4,2,MST7PM,0,2,0.5984987493574098,0.6059412248400072,"Different strains, different time"
Guy11_0_2,MST7PM_0_2,Guy11,0,2,MST7PM,0,2,0.9330936177236092,0.9224690183310381,"Different strain, same time"
Guy11_2_2,MST7PM_0_2,Guy11,2,2,MST7PM,0,2,0.6535690732528361,0.6640202522576787,"Different strains, different time"
Guy11_4_2,MST7PM_0_2,Guy11,4,2,MST7PM,0,2,0.5866080323882404,0.5951219132908349,"Different strains, different time"
