"","mst7_0_1","mst7_2_1","mst7_4_1","mst7_24_1","MST7WT_0_1","MST7WT_2_1","MST7WT_4_1","MST7WT_24_1","MST7PM_0_1","MST7PM_2_1","MST7PM_4_1","MST7PM_24_1","MST7PD_0_1","MST7PD_2_1","MST7PD_4_1","MST7PD_24_1","Guy11_0_1","Guy11_2_1","Guy11_4_1","Guy11_24_1","mst7_0_2","mst7_2_2","mst7_4_2","mst7_24_2","MST7WT_0_2","MST7WT_2_2","MST7WT_4_2","MST7WT_24_2","MST7PM_0_2","MST7PM_2_2","MST7PM_4_2","MST7PM_24_2","MST7PD_0_2","MST7PD_2_2","MST7PD_4_2","Guy11_0_2","Guy11_2_2","Guy11_4_2","Guy11_24_2","mst7_0_3","mst7_2_3","mst7_4_3","mst7_24_3","MST7WT_0_3","MST7WT_2_3","MST7WT_4_3","MST7WT_24_3","MST7PM_0_3","MST7PM_2_3","MST7PM_4_3","MST7PM_24_3","MST7PD_0_3","MST7PD_2_3","MST7PD_4_3","MST7PD_24_3","Guy11_0_3","Guy11_2_3","Guy11_4_3","Guy11_24_3","pmk1_0_1","pmk1_2_1","pmk1_4_1","pmk1_24_1","pmk1_0_2","pmk1_2_2","pmk1_4_2","pmk1_24_2","Guy11M_0_1","Guy11M_2_1","Guy11M_4_1","Guy11M_24_1","Guy11M_0_2","Guy11M_2_2","Guy11M_4_2","Guy11M_24_2"
"MGG_08940T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MGG_06269T0",481.49,141.587,390.541,314.946,148.333,274.076,145.203,212.106,327.552,168.935,132.635,861.662,299.268,201.625,113.429,526.645,218.028,143.753,85.3908,552.558,306.91,254.108,116.726,261.94,288.854,186.286,139.556,54.3018,273.504,222.666,135.384,742.326,247.358,216.743,114.246,193.676,146.448,95.9296,546.531,349.342,180.503,138.62,557.897,247.965,244.233,134.453,611.69,257.258,185.037,129.99,279.206,278.96,321.202,182.631,708.995,147.728,302.407,124.262,313.903,879.354,660.787,468.985,671.743,875.953,659.059,505.961,671.743,175.687,236.226,435.619,560.092,190.673,219.802,426.757,560.092
"MGG_15031T0",0,0,0,0,0,0.33314,0,0,0.166434,0,0,0,0,0,0,0,0,0,0,0.162156,0,0,0,0,0,0,0.660557,0,0,0,0.436787,0,0,0,0.222266,0,0,0.253967,0,0,0,0,0,0,0,0.228812,0,0,0,0,0,0,0,0.247402,0,0,0,0.178194,0,0,0,0.170088,0,0,0,0,0,0,0,0,0,0,0,0,0
"MGG_14348T0",21.2441,10.9661,8.32386,68.1598,52.2472,8.1706,11.0495,13.2992,72.5233,8.41032,11.0929,22.5718,80.8557,11.1003,11.5808,28.1232,113.04,10.9851,18.4344,24.1742,56.7,6.36024,9.93921,25.9934,121.302,9.89041,12.8732,2.7399,89.0948,10.8771,14.1237,31.3428,66.2931,11.4207,14.96,49.5437,11.1669,17.3903,20.8219,7.515,6.81311,15.9219,29.1554,61.238,11.4682,11.8129,31.7503,46.6527,8.5391,11.5868,14.5867,47.4033,10.3252,12.993,25.0853,19.891,12.1929,12.8346,15.674,17.0831,15.6601,36.7774,11.8232,17.878,16.0276,35.9197,11.8232,38.8415,38.5402,33.6787,23.9878,42.1061,38.8597,32.7102,23.9878
"MGG_00078T0",1.92256,2.83331,2.50286,1.02538,0.0273616,9.5967,43.6735,2.58216,0.664819,16.4663,61.8881,3.417,0.608335,10.1229,46.1758,4.17494,0.91059,39.3385,74.5266,2.3773,0.45818,2.32509,2.61823,2.1147,0.107963,29.2773,58.4475,2.69873,0.110328,14.9408,67.9309,4.98567,0.0885292,9.60257,72.6674,0.256347,32.4448,70.8928,2.75312,0.25978,4.41941,3.68276,3.94234,0.41995,14.1886,66.8975,4.61904,0.28067,17.7373,64.602,1.77972,0.0503049,21.1469,72.0503,3.37133,0.371014,11.0822,81.1372,2.18468,2.8436,1.79531,1.86439,3.79231,3.59377,2.00012,1.21818,3.79231,0.899,46.1778,37.0622,5.30858,0.510483,64.6299,35.5633,5.30858
"MGG_15698T0",18.7128,6.09871,7.81452,2.43925,0,8.16695,2.71501,0,3.25893,9.68265,0,14.6972,6.7319,3.82592,2.29334,1.87895,5.00623,9.11461,5.23479,3.5251,0,3.97837,7.20269,10.22,3.56335,9.66641,5.6625,0,0,4.80399,6.92148,1.44585,7.78179,4.85238,9.11109,3.45145,0,3.62137,1.02966,6.16543,4.68213,2.66586,19.2774,1.8057,9.47859,3.0914,5.64607,7.19725,8.89478,1.19788,7.43579,2.56775,7.4607,3.09363,3.62848,1.22267,16.9761,3.49075,0.892882,3.08343,19.5491,11.8786,0,3.77578,6.07876,6.87079,0,14.2116,0,7.14913,0,7.85227,12.2492,14.1757,0
"MGG_06204T0",29.0967,6.48488,21.2543,21.5898,9.26165,17.5475,5.5973,9.82961,25.6751,8.35915,6.01904,13.2242,17.4338,12.806,6.12568,29.0697,29.9636,10.7486,7.35751,20.1341,20.1701,11.6654,5.9498,16.1906,24.3699,8.97239,6.75791,2.89322,23.1827,15.5938,5.85032,15.4293,23.8115,20.8796,5.80338,23.9448,12.1472,6.54189,20.1644,8.68101,7.48188,7.87003,20.01,25.5959,16.5687,5.57942,19.6526,19.7777,8.42914,5.2876,15.321,18.3847,15.3284,6.33373,18.3659,17.2157,45.6166,8.22247,22.1388,30.5652,86.9217,18.7778,26.0356,31.0708,85.8177,19.4224,26.0356,75.6716,11.7711,19.5974,36.0085,78.4609,12.2966,18.5973,36.0085
"MGG_02915T0",7.10751,12.8676,12.7507,4.09573,0.982512,17.6608,18.1671,1.80052,7.51802,16.8486,15.8828,4.3834,5.97002,28.5049,42.4472,3.19323,5.20713,44.1311,23.9811,1.83602,5.5979,9.87442,8.3814,3.65568,2.31647,28.0907,20.076,0,2.77409,23.7216,23.7898,3.45795,2.4586,21.9736,28.724,4.35559,37.5308,24.7766,2.16392,4.07889,12.2807,12.1041,6.46816,4.89547,26.0143,21.2239,2.4432,3.26151,23.2111,23.7731,2.07889,3.33597,25.3356,26.9512,3.05617,2.64432,16.2444,41.0735,2.36903,4.04991,11.2294,10.6752,3.06579,3.85779,11.0671,9.50513,3.06579,1.94632,11.2489,16.007,3.18523,2.05906,13.2884,15.9845,3.18523
"MGG_00660T0",74.2831,43.3791,24.9001,3.22152,0.663008,19.6116,21.2341,8.84568,6.27145,23.5583,15.052,35.6354,4.15052,21.2552,31.523,33.999,4.12104,19.0915,9.11406,29.1449,8.10021,28.0483,38.2422,22.4492,2.49956,20.6394,17.1284,2.95705,1.79993,19.0846,17.1458,33.0752,1.73133,26.3445,22.929,4.98138,20.8199,15.5816,29.033,11.9491,29.6758,47.0457,61.269,3.28246,26.423,19.1217,31.7219,2.73533,21.236,14.4924,9.48141,1.73778,24.7672,21.1681,22.8772,3.67546,21.9823,19.6435,32.1345,39.4069,35.3644,80.7705,5.6685,38.997,35.0919,83.8107,5.6685,2.8209,67.0807,89.3731,36.1785,2.81192,75.1048,82.1072,36.1785
"MGG_01486T0",1.55883,0.912429,0.918377,1.77718,0.647707,0.823522,0.667071,0.0854886,1.21116,0.964893,0.370068,2.65465,1.61177,1.06497,0.672544,1.59083,1.58499,1.10474,0.197024,2.59365,1.66898,1.30092,0.807886,0.820199,1.12251,0.959141,0.341,0,0.765824,1.13668,0.5225,1.9891,1.24194,1.90192,0.627841,1.48326,1.27848,0.395247,1.94275,1.18195,1.8428,2.09083,3.08675,1.75227,1.13316,0.653676,1.71388,1.80726,0.873751,0.334128,0.8698,0.959842,1.42527,0.619106,1.97558,0.713885,0.905294,0.590347,1.68938,0.986431,0.519798,1.02668,0,1.38554,0.666886,0.846779,0,0.416218,0.677549,0.678615,0.981865,0.560431,0.695499,0.83076,0.981865
"MGG_16798T0",11.6038,31.0871,28.1929,0,0,39.1101,36.4449,3.16907,6.50805,51.0869,55.0876,12.0384,0.821817,28.237,31.466,14.4886,2.38089,18.8877,39.5578,7.58556,3.33976,42.544,46.7328,13.8102,0,20.6701,35.9545,0,0,20.0224,23.3394,5.08462,0,24.7485,31.0295,1.15872,27.1106,47.283,7.11186,3.08743,32.5472,16.3791,8.4771,1.22824,27.2378,37.637,8.40034,2.38099,21.0837,32.0503,0,0.620111,13.5534,17.6247,2.54462,0,8.15485,23.4446,7.56672,1.39503,2.01944,3.52631,0,3.36924,3.43651,7.57235,0,0.986016,0,7.63166,12.9294,1.42326,16.1859,11.8614,12.9294
"MGG_12536T0",4.21853,10.4726,11.9525,23.9918,13.9994,12.4384,4.63027,1.46402,39.5226,25.9368,8.4417,60.4712,26.209,10.9529,4.68747,17.07,28.9654,16.4033,6.76969,26.8503,35.5411,8.74595,7.73739,2.67538,18.6776,8.53829,5.49333,6.67071,20.4839,21.3425,7.08747,48.4633,12.6125,26.7921,7.3363,27.5278,30.7331,18.2395,21.7552,33.6675,10.5133,16.5673,14.2684,22.0148,12.0429,5.09773,19.343,24.1049,12.3839,6.60138,8.26084,19.244,16.2331,6.81363,19.1251,12.8285,27.5511,9.87644,9.93241,18.1015,15.7922,16.1375,37.8755,16.933,15.3585,16.5106,37.8755,11.5264,9.29539,19.1276,9.52882,12.4168,18.7024,18.0369,9.52882
"MGG_09894T0",619.872,191.119,647.418,249.884,100.984,444.747,225.431,388.65,236.749,279.593,228.095,1154.88,219.053,353.717,233.302,760.184,54.4662,167.961,138.712,823.435,233.16,347.169,164.087,690.456,88.4945,246.121,186.938,78.3511,59.1759,297.148,193.023,951.853,56.5945,315.403,187.514,110.011,206.46,156.626,772.647,348.296,226.169,169.202,595.378,108.291,307.155,212.732,1000.76,120.446,283.051,206.954,385.608,121.493,357.116,209.586,912.168,105.635,499.381,135.421,332.128,1395.2,958.739,677.259,712.509,1367.79,989.218,722.313,712.509,112.065,430.661,646.735,964.697,116.024,406.026,614.821,964.697
"MGG_14295T0",0,0,0,0,0,0,0.0467909,0,0,0,0,0,0,0,0,0,0,0,0.0516582,0,0,0,0,0,0,0,0,0,0,0,0.0467556,0,0,0,0,0,0,0.107553,0,0,0,0,0.0630203,0,0,0,0,0,0,0.0776045,0.236589,0,0,0.110941,0,0,0,0.0427375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101588,0,0
"MGG_04534T0",3.73827,1.52929,1.64206,5.11881,1.78183,1.64198,1.01421,1.11754,6.4669,1.8356,0.665136,1.83479,6.58427,2.21485,1.52754,1.24875,8.55715,1.51387,0.708267,2.8344,4.52909,1.95349,1.10975,2.71007,7.61836,1.44955,0.806592,0,6.76484,1.16489,0.820051,2.19141,8.18984,2.20155,0.955001,8.6025,1.80778,0.709089,2.31709,1.3185,2.51913,1.50006,10.5175,9.08002,1.52522,1.11068,1.06416,5.63143,1.59327,0.55776,0.722741,3.90901,1.69334,1.15808,1.12447,3.59826,1.31284,1.06475,0.715229,4.8431,1.54356,1.05582,7.25861,4.53259,1.31457,1.1977,7.25861,5.86697,7.70464,2.60396,1.52939,6.09259,3.97964,2.86365,1.52939
"MGG_17888T0",114.311,131.369,154.751,63.9058,31.8656,166.981,118.857,100.249,86.6408,133.519,103.74,107.395,76.7468,185.198,166.058,90.9194,80.3023,172.896,93.3866,115.993,74.9191,168.647,117.631,165.252,41.1683,171.71,111.42,9.00453,40.2612,155.904,113.389,116.829,35.0963,143.427,111.045,54.1404,166.032,112.218,130.377,59.7274,137.588,97.919,147.995,59.4455,134.088,104.537,113.454,53.2959,186.545,120.596,83.2179,50.2266,162.816,106.26,116.259,36.8153,146.883,105.132,91.0722,224.1,134.455,109.901,64.7636,215.219,131.847,118.343,64.7636,85.8631,68.6883,110.068,170.814,89.0117,97.967,105.188,170.814
"MGG_09505T0",46.1352,37.1934,55.6364,20.3379,13.591,45.057,20.2075,8.41797,26.5459,27.9488,14.1141,60.7161,21.2205,39.1816,20.9176,42.9915,67.5736,30.4337,9.34753,49.8052,33.8535,56.1109,38.4922,27.2331,5.11985,40.6463,14.3934,3.39766,4.91604,39.6905,15.5907,52.6947,5.41059,40.5059,16.8464,17.3236,27.941,12.1352,41.1364,36.5156,48.9547,42.4182,44.6813,16.7435,41.3268,17.2808,46.1867,11.695,34.1325,15.4238,18.629,9.18442,40.534,16.7717,53.6537,18.33,52.3354,13.1378,32.944,59.5539,65.7689,40.6522,19.8351,56.3631,66.3106,40.8002,19.8351,21.3725,17.9812,42.5353,49.882,23.416,22.1734,41.3362,49.882
"MGG_00348T0",23.9352,37.9544,48.0966,7.91108,3.49175,58.2973,61.6445,20.2323,9.51118,45.5371,72.3246,28.196,10.9731,76.3609,55.7713,23.9918,25.1167,97.3047,71.8349,40.9123,10.3904,49.3771,42.4486,21.0803,3.42143,83.8943,67.381,1.87417,2.57279,71.5113,69.5721,33.3233,3.68413,67.0254,64.5648,20.4607,90.0132,66.5785,41.205,28.0329,54.9734,49.1056,40.1423,8.14608,75.8614,60.2054,30.1492,4.62031,69.5701,63.4737,23.2394,4.76319,78.9913,75.8902,28.1402,14.2557,70.026,76.9079,39.808,41.1786,37.7938,21.9998,7.61142,40.3928,39.1006,21.4256,7.61142,30.8693,49.2219,36.3574,40.6231,29.8042,51.4475,36.213,40.6231
"MGG_10661T0",21.0048,6.44649,7.76931,0.382576,0.358334,4.40406,5.20744,13.3885,0.491665,3.80571,6.67896,11.6974,0.579268,5.38139,4.68602,9.59833,1.13992,3.56764,8.62112,16.7589,0.368147,7.60638,8.86652,7.34734,0.282048,3.19322,6.90537,0,0.192052,3.50794,6.3477,16.8447,0.308078,6.61852,5.06184,0.669321,3.06443,7.07733,14.7061,2.48908,8.63783,13.0731,12.7429,0.287661,4.98125,7.0809,13.2483,0.377509,3.33026,6.5011,8.81892,0.328423,4.27704,6.2761,10.9215,0.96714,3.88402,7.13993,9.98601,11.1324,4.53048,8.29324,0,11.1659,5.02601,7.11359,0,3.84923,2.03798,1.90063,11.1418,3.88916,4.5916,2.09858,11.1418
"MGG_08681T0",7.43273,3.21671,4.38079,4.26925,3.05347,2.75363,1.84515,6.17656,7.87736,3.64425,1.02306,15.06,4.48418,2.07307,1.59938,7.25774,3.84243,2.78313,0.633548,11.4378,9.42219,3.99461,3.27614,4.10799,8.93016,1.9985,1.32552,1.72471,8.46765,2.8053,0.982993,14.3345,5.97649,2.88656,1.70136,3.11588,3.69661,1.20752,11.6433,5.16361,3.60056,2.60933,9.5866,6.11432,3.53863,0.722142,9.08323,8.32083,2.74452,1.73931,5.1036,6.8012,2.925,1.15863,9.43697,3.38605,4.39921,0.961487,12.1495,8.53613,13.4461,21.9118,11.1209,7.2599,13.9181,21.7814,11.1209,3.28015,1.70316,6.75073,11.3965,2.55088,3.01438,6.55768,11.3965
"MGG_07268T0",89.7453,54.8544,92.3242,33.9345,17.8219,64.4257,35.4759,50.6541,55.4214,41.998,25.3159,82.3322,34.2355,44.4091,42.3878,94.9348,40.1276,38.0051,28.4804,65.4373,55.1903,59.8868,53.0004,68.4049,22.0774,45.7429,40.2472,7.04292,23.3126,49.6807,28.3625,74.088,18.9634,64.7468,28.0716,35.4243,43.9116,27.1374,62.5657,42.5996,31.3861,44.1754,91.2183,34.139,74.0944,32.0529,84.7944,36.7004,43.6183,29.9069,66.9743,33.8571,65.9995,33.8616,89.2464,24.1641,59.3829,24.9174,67.8261,82.1807,194.263,171.875,42.5813,74.1671,194.451,166.736,42.5813,18.6182,61.5443,128.528,118.388,20.1333,45.9828,128.771,118.388
"MGG_15425T0",7.24647,10.1342,7.18874,3.77332,0.518264,3.4706,2.49326,3.54871,8.6992,6.30479,2.51848,5.78932,7.02441,4.46717,3.61634,5.47487,14.071,2.9726,0.752363,5.58592,6.16818,8.351,10.5658,7.74427,7.88609,5.53652,3.4406,0,9.33078,3.4201,2.5097,0.469181,8.83024,5.11742,3.94312,8.23111,5.44752,3.18884,3.57696,2.46145,8.91346,11.1621,9.14364,7.2291,5.43091,2.63409,7.95627,6.1986,4.95206,1.91698,7.69889,5.84251,3.69143,1.67534,7.64717,4.97898,4.68851,0.555403,0.85846,1.69407,2.47614,3.32828,0,1.66732,2.48826,2.14833,0,5.57874,0,1.07882,5.5784,3.97519,2.16623,1.03862,5.5784
"MGG_13245T0",28.0737,12.8799,19.2898,12.2318,7.17809,13.2408,9.61676,7.2469,23.1144,11.916,7.74932,30.9368,17.3537,10.3169,9.43746,30.7941,26.481,13.2437,6.5887,35.8804,32.4178,15.2208,13.8406,11.68,20.9295,10.4532,8.71593,1.39508,11.5753,12.6752,7.86701,35.6354,10.6766,18.6628,7.53411,22.8041,13.7843,7.18873,29.7005,26.8464,13.5879,15.4013,43.249,24.2432,16.2536,8.09431,22.6299,18.0332,10.8212,6.93814,9.59555,18.3235,14.1715,7.8227,22.8041,18.6121,25.5964,7.1052,32.6066,33.6542,35.0608,33.8021,32.325,34.8227,36.0779,36.6335,32.325,7.76176,8.75757,26.5635,31.8823,8.93902,13.2825,27.1502,31.8823
"MGG_10817T0",0.277024,0.158707,0.18568,0.0873739,0,0.142406,0,0.0855666,0.0991346,0.0790771,0,0.415209,0.0287965,0.0447322,0,0.446987,0.314898,0.0462294,0.048266,0.361067,0.350374,0,0.0406693,0.0788497,0.0715533,0,0.138186,0,0.109679,0.0435565,0.043681,0.267907,0.0440033,0.184461,0,0.0509676,0.0486469,0,0.334522,0.290543,0.0372321,0.0989606,0.500986,0.0596443,0.0854885,0.134165,0.111315,0.0760958,0.077676,0.0724833,0.138229,0.200037,0.036315,0,0.588002,0.536441,0,0,0.169241,0.152894,0.240383,0.324523,0,0.0893665,0.257893,0.334272,0,1.00584,0,0.173893,0.226281,0.846179,0,0.137372,0.226281
"MGG_18020T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409296,0,0,0,0,0,0.16088,0,0,0,0.170165,0,0,0,0,0,0,0,0,0,0
"MGG_12899T0",8.76815,5.86968,4.87111,2.8452,1.49962,5.84948,4.06557,8.84535,3.25289,5.91065,3.73074,7.24543,3.65222,6.51993,6.64377,6.82305,5.87314,6.24411,2.56788,9.63857,3.90607,5.85146,6.05999,8.73211,2.91932,5.65386,4.26521,0.851773,2.67963,6.58826,4.6832,9.06849,2.73097,8.43797,4.64124,3.65427,6.67759,3.16262,10.5384,3.15323,5.53523,6.9063,14.1481,3.18691,7.01181,4.49098,8.53438,3.22394,6.22427,4.30869,7.90593,1.9039,7.0656,4.50386,8.474,4.16225,7.09877,3.68196,10.8011,12.7571,8.10025,9.09077,10.2621,9.47966,7.93911,8.97002,10.2621,2.15026,6.91968,10.6618,10.9486,2.26651,7.48758,9.667,10.9486
"MGG_17617T0",15.9971,11.4224,47.8492,39.382,20.7812,34.0231,9.46861,169.282,46.127,21.1355,11.0057,22.0497,64.1489,30.8212,9.72994,34.5057,71.4155,27.7655,7.04233,86.9425,62.0137,27.6312,8.05997,6.10052,36.0023,21.7673,10.2906,5.73237,31.3997,31.1222,9.71397,51.3619,24.4144,35.4644,11.6229,69.8506,28.206,7.13439,113.286,57.3724,11.9695,11.0973,8.59271,57.8938,30.2393,8.70215,43.1215,38.9224,24.1495,7.16882,58.4368,40.5965,33.7203,11.6559,61.3225,74.214,79.3316,10.1944,130.122,23.257,171.312,100.314,37.9635,21.6201,169.779,101.351,37.9635,76.7044,34.9712,94.014,110.318,69.6047,50.2052,97.7339,110.318
"MGG_12491T0",0.824821,0.372464,1.67788,0,0,0.711851,1.93855,0,0,1.81888,2.33865,2.73508,0,2.11663,2.2657,1.35157,0,0.459436,3.61689,0.341687,0,0.438804,1.74663,0.23808,0,1.85853,1.35649,0,0,1.87277,2.30981,0.975075,0,0,0.961972,0,1.62835,2.24283,0.321748,0,1.183,0,2.01421,0,1.32389,2.48341,0.620755,0,0.422614,4.80133,0.861958,0,1.58573,3.03597,2.51197,0,1.64374,1.39901,0,0.459438,0.646335,0.576647,0,0,0.22667,0.498084,0,0,0,0.354415,0.494805,0,2.94661,1.28709,0.494805
"MGG_17097T0",3.54131,7.12756,5.20509,2.68958,1.73391,10.8998,10.7856,1.92374,4.68936,9.15338,10.414,3.75507,3.55472,14.5564,16.3133,2.54791,1.70926,9.36649,8.14766,3.11137,1.06389,8.31406,6.74157,2.71536,2.06664,12.2851,12.4268,0.99199,2.73006,11.9477,13.1221,3.8462,2.64129,8.4152,14.381,2.59887,6.5421,6.76045,2.75619,0.962603,6.84772,5.45127,5.7577,6.02272,12.4612,12.0222,2.42933,2.27867,13.4841,11.8606,1.85187,1.53384,13.2135,12.8285,2.98736,1.21516,4.14154,10.2562,3.31445,10.384,1.72892,3.48842,0,8.85265,1.53264,3.67224,0,1.63905,11.6441,8.15804,11.4499,1.58856,15.6339,7.56945,11.4499
"MGG_04619T0",22.5413,28.026,23.3639,3.93117,1.90998,24.9887,21.9921,18.7256,3.74667,26.9005,17.2532,19.4566,3.98032,22.3011,34.7921,17.023,2.72198,18.5524,14.8493,20.3936,4.05057,24.9245,26.6104,28.4991,2.06151,27.4418,23.4155,1.06835,1.97022,20.6022,22.0283,18.7636,1.37528,18.9477,25.3534,3.81019,18.576,19.137,21.1566,5.80785,30.8024,25.4687,38.8713,2.37028,20.809,20.1351,20.6939,3.07126,22.5117,24.1658,14.6187,2.72926,22.074,22.9695,20.2858,1.72001,15.2342,22.0577,25.0246,56.7911,19.2383,25.6802,7.69286,56.2856,18.7905,29.11,7.69286,3.0065,23.9832,24.8467,26.7881,2.39053,19.0182,23.488,26.7881
"MGG_08730T0",5.71851,5.39603,5.66369,7.048,3.16238,7.62509,17.5718,2.2424,8.5874,9.8474,22.9327,5.26797,7.87721,6.05963,26.3093,4.82619,10.2479,22.8254,29.6038,6.19043,8.00984,4.98637,5.25781,2.36176,8.27256,14.8282,24.5311,0.50902,10.2735,8.6032,26.886,6.72869,10.5015,6.35469,28.9108,7.5982,19.4034,26.3382,5.3942,4.62953,4.9425,5.65294,8.41369,9.5527,10.2374,23.288,4.27555,9.00516,8.52543,23.81,3.33163,7.64852,13.3853,30.4147,5.17809,4.14118,11.0361,44.231,5.63461,5.71314,11.6914,15.99,5.24388,6.29113,11.851,16.7253,5.24388,3.58999,18.3188,17.8696,5.12568,3.43046,17.2211,16.5888,5.12568
"MGG_04116T0",18.1602,23.4715,18.806,8.02285,5.0885,19.9058,12.9199,9.80521,11.4637,20.9307,12.4193,14.5196,8.97704,19.1692,16.757,14.8366,24.7869,27.905,10.0433,17.804,15.8834,21.5016,23.923,12.3704,7.72693,24.8147,12.5498,0.91539,7.19525,23.0224,15.4007,16.7404,5.55309,21.8078,17.7658,16.3844,24.6104,12.7824,18.5206,11.6746,28.1501,28.315,23.9441,13.3965,25.3031,15.6352,15.5688,11.349,23.3681,15.0585,10.2593,8.2675,25.2005,15.4131,13.8148,14.1987,20.5909,17.1338,20.0383,19.456,17.9093,19.4561,22.7903,18.8911,19.2448,20.2131,22.7903,12.259,10.8915,18.2983,17.5811,13.2969,10.3589,17.5408,17.5811
"MGG_15402T0",10.1769,7.35785,7.22993,19.1307,7.83038,3.84039,5.48935,2.47669,25.7441,6.03005,6.98505,10.2244,16.8985,4.07864,3.92465,11.1701,27.9452,6.77735,4.92979,7.43305,24.9074,6.25606,7.13135,7.34171,25.016,4.13377,6.22123,0.0382223,28.4689,5.62234,6.20498,12.6578,43.3135,8.04367,5.5239,26.85,6.94861,5.22728,8.0926,8.21867,7.39444,9.44481,16.4819,20.5001,6.03146,5.20217,9.72693,23.5008,4.44405,5.05825,6.55298,17.4963,6.1228,6.41936,7.02273,10.0232,10.2829,5.26407,7.6163,16.3558,23.5822,32.5765,6.60133,14.6292,24.7928,33.4852,6.60133,29.101,2.51741,10.7363,8.74919,24.8561,5.47211,12.2878,8.74919
"MGG_14754T0",5.56315,7.1653,10.0776,1.86925,0.959282,10.8261,7.8781,3.20414,2.53868,10.1879,7.47925,7.22656,3.0458,13.3239,8.56215,4.84807,9.0148,14.266,8.09243,6.08033,3.99721,9.40907,7.54498,6.45718,0.755329,12.6699,7.63884,2.05963,1.22227,13.4774,8.55777,7.57813,1.14662,11.0874,9.09289,2.52051,14.6375,8.38034,5.40414,4.36078,10.7227,7.76874,9.8209,2.80541,12.8271,7.87628,5.21491,1.82334,11.7075,8.06363,3.45835,1.29474,10.793,8.49899,4.97006,2.66855,12.5176,9.41386,4.90225,13.5437,7.34047,5.72925,3.62385,12.9107,7.00355,5.95294,3.62385,7.23231,11.1657,8.01308,9.72363,6.62832,6.57866,7.62895,9.72363
"MGG_00909T0",12.1395,69.0361,49.9042,10.9158,3.96154,39.5564,44.2307,2.29755,17.8695,29.8669,32.7616,18.2609,11.3901,35.0987,31.2273,12.3513,16.0962,24.654,27.4008,12.7229,18.0631,77.5306,78.9372,6.60972,10.3081,43.4819,38.51,0.99529,11.298,37.5408,40.2161,15.1899,14.1572,32.7207,37.387,13.2599,24.4572,25.0639,10.3402,12.1656,100.22,102.14,16.7408,16.2911,40.3684,40.5386,13.5602,9.71882,36.5799,29.4142,5.27255,9.52136,32.394,40.1864,13.3793,9.61161,24.5483,29.3769,8.72905,14.6464,27.3593,35.7663,19.2381,12.6568,26.3674,33.4187,19.2381,19.1165,33.114,27.1721,10.3844,20.2962,36.5158,24.4024,10.3844
"MGG_09915T0",8.54942,17.6664,18.0277,56.4764,13.4315,15.9797,10.8945,5.61353,74.6962,13.7679,10.9501,10.6619,73.5237,16.8161,16.1819,8.4384,75.603,16.5097,7.89092,11.6993,65.2375,15.6244,15.2817,4.53824,79.8006,18.0567,9.02186,0.118039,61.5136,17.9187,11.4877,10.9477,85.7438,18.8112,12.4366,84.4934,17.6613,10.1295,10.8191,17.057,18.9849,19.5103,13.0358,83.4382,18.1331,11.4208,8.42466,54.7515,13.7392,9.21304,5.31245,40.4211,15.7208,11.0246,8.8571,38.4869,16.0945,12.1074,13.9183,10.6552,16.5434,14.7589,42.5368,9.32511,17.3727,15.0036,42.5368,52.9061,13.5021,13.5063,11.457,60.5248,9.97891,13.7327,11.457
"MGG_17539T0",9.28826,3.21213,13.1471,10.8315,3.88606,9.8679,5.09673,3.97322,8.53207,5.15827,5.77555,15.527,10.357,7.59603,4.72939,10.1191,18.0005,6.84338,7.83734,10.5068,8.07689,6.59069,3.85372,7.50271,5.059,6.27097,6.51306,1.78992,5.50209,7.30356,5.08423,12.4351,5.96089,8.42667,4.46274,21.851,6.65417,4.92333,9.43172,20.4991,5.32647,4.29301,14.8822,10.2929,7.9347,4.66185,11.2661,5.29295,6.07865,5.45976,5.47801,5.80189,9.13943,5.92183,12.5406,8.9087,15.5349,5.7377,7.15226,20.9728,25.2269,16.9925,11.6758,18.8666,25.9362,18.8642,11.6758,15.2304,5.99092,13.565,15.8805,16.3272,12.5474,13.2025,15.8805
"MGG_17816T0",9.98127,6.82753,4.74479,1.13122,0.752411,5.05521,12.5325,19.5038,2.80611,5.20516,15.3091,9.13479,2.42159,6.57806,12.4148,12.1504,3.44598,6.40143,11.0169,15.3665,3.30716,5.44366,5.71657,13.5492,0.647331,6.38638,13.9682,1.28238,0.831905,5.39104,17.7102,13.7069,0.853096,6.59685,15.0335,0.920887,5.97945,11.282,16.5122,2.83589,6.07903,6.96851,14.506,1.70361,5.84806,15.4386,14.3605,1.78218,5.5532,14.8706,20.2377,1.74098,5.45164,14.9155,11.9854,1.85453,6.30858,13.9901,15.706,24.2819,7.29552,6.36644,12.9915,23.5362,7.58268,7.20452,12.9915,2.44956,12.7478,10.2999,22.9849,2.55596,11.4009,9.14868,22.9849
