gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
9483,1707,0.2606,0.1812,0.007514
2048,1710,0.5999,0.1822,0.00757
12007,1711,0.4397,0.1822,0.007587
8474,1711,0.4626,0.1821,0.007593
2974,1713,0.3894,0.1828,0.007638
10957,1713,0.4367,0.1826,0.007644
8355,1714,0.3769,0.183,0.007672
11644,1715,0.4286,0.1831,0.00769
11878,1717,0.264,0.1834,0.00772
4187,1718,0.4836,0.1839,0.007751
9891,1721,0.2962,0.1853,0.007827
1933,1722,0.3046,0.1852,0.007835
10039,1722,0.2962,0.1852,0.007849
3990,1724,0.2768,0.1857,0.007885
13110,1724,0.3998,0.1856,0.007893
741,1725,0.5423,0.1856,0.007908
8272,1725,0.2978,0.1855,0.007916
1946,1727,0.2215,0.186,0.007952
11493,1729,0.1794,0.1868,0.008003
12776,1730,0.9371,0.1872,0.008032
6868,1732,0.3597,0.1876,0.008062
201,1733,0.2487,0.1877,0.008084
2234,1733,0.3119,0.1874,0.008084
3261,1734,0.4049,0.188,0.008123
983,1735,0.374,0.188,0.008139
6753,1737,0.3816,0.189,0.008196
5952,1738,0.2423,0.1888,0.008201
6248,1739,0.3972,0.1891,0.008228
10331,1740,0.4715,0.1891,0.008244
1144,1741,0.2495,0.1895,0.008275
3864,1741,0.3971,0.1895,0.008288
2380,1744,0.6329,0.1906,0.008352
9505,1745,0.3917,0.1907,0.008367
5965,1748,0.3246,0.192,0.008443
8064,1749,0.5589,0.1921,0.008461
8955,1751,0.5557,0.1932,0.008524
1808,1756,0.3367,0.1954,0.008635
6980,1756,0.6017,0.1951,0.008638
2884,1759,0.4649,0.1963,0.008703
1060,1760,0.6831,0.1968,0.008742
7215,1761,0.3982,0.1968,0.008756
12109,1762,0.5025,0.1972,0.00879
8031,1764,0.1914,0.1979,0.008832
7631,1764,0.5278,0.1975,0.008833
5165,1765,0.8785,0.1975,0.008845
5435,1768,0.2803,0.199,0.008926
11982,1768,0.4873,0.1987,0.008928
4706,1770,0.338,0.1993,0.008971
5462,1770,0.5584,0.1993,0.008987
9583,1771,0.2779,0.1996,0.009013
11302,1772,0.4581,0.1998,0.009039
44,1772,0.2939,0.1995,0.009039
11594,1773,0.5781,0.1997,0.009064
8622,1777,0.5091,0.2015,0.009161
10456,1777,0.3783,0.2012,0.009164
4330,1778,0.7866,0.2012,0.009177
4730,1778,0.4923,0.2011,0.009187
76,1779,0.5158,0.2012,0.00921
2156,1784,0.5036,0.2035,0.009329
3353,1786,0.2043,0.2045,0.009388
8688,1789,0.3015,0.206,0.009473
5679,1790,0.5764,0.2061,0.009495
7092,1792,0.4381,0.207,0.009552
5818,1796,0.3318,0.2087,0.009646
4408,1798,0.3628,0.2096,0.009702
10362,1800,0.3766,0.2103,0.009751
8914,1800,0.3579,0.21,0.009755
9607,1801,0.2053,0.21,0.00977
5558,1801,0.3269,0.2097,0.009772
7073,1805,0.5616,0.2117,0.009879
13235,1806,0.3601,0.2117,0.009896
2188,1807,0.3242,0.2121,0.009928
8199,1809,0.4527,0.213,0.009989
10262,1810,0.7771,0.2131,0.01001
5329,1811,0.1047,0.2134,0.01004
11697,1811,0.5959,0.2133,0.01005
12299,1811,0.3588,0.213,0.01005
991,1812,0.2647,0.2128,0.01006
2711,1812,0.61,0.2128,0.01007
5614,1815,0.3048,0.2143,0.01016
2551,1816,0.2773,0.2143,0.01018
4824,1820,0.2857,0.2161,0.01028
11516,1820,0.4239,0.2157,0.01028
9558,1820,0.3948,0.2154,0.01028
8043,1820,0.5049,0.2152,0.01028
10272,1821,1.229,0.2155,0.01031
8723,1822,1.026,0.2157,0.01034
9231,1823,0.3102,0.216,0.01037
10954,1824,0.5692,0.216,0.01039
4279,1825,0.2784,0.2164,0.01042
8069,1825,0.2849,0.2161,0.01043
7035,1825,0.3649,0.2159,0.01043
10461,1826,0.679,0.2162,0.01046
