gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
4248,627.9,3.229,0.5884,0.01578
8464,627.9,7.507,0.5868,0.01579
11317,629.5,9.32,0.5877,0.01585
7558,630.4,6.112,0.5876,0.0159
13015,630.8,3.691,0.5866,0.01591
7443,631.8,5.249,0.5865,0.01595
9810,633.5,6.481,0.5877,0.01603
8948,633.5,1.226,0.5861,0.01603
9121,633.8,7.84,0.5848,0.01604
7547,634.7,10.06,0.5846,0.01608
6220,636.4,5.635,0.5859,0.01616
9719,637,5.97,0.5852,0.01618
7453,637.3,6.089,0.5841,0.0162
3951,641.8,8.242,0.5896,0.01639
7183,642.6,8.743,0.5893,0.01643
10680,643.5,3.647,0.5891,0.01647
4836,643.8,16980000000,0.5879,0.01648
3656,644.4,19230000000,0.5873,0.01651
4896,645.3,2.728,0.5872,0.01655
4353,646.9,6.869,0.5881,0.01662
6560,649.1,4.369,0.59,0.01672
12945,651.3,3.914,0.5918,0.01681
2344,653.3,8.072,0.5934,0.0169
5171,653.8,7.001,0.5927,0.01692
4831,653.9,6.527,0.5912,0.01693
12872,654.8,23420000000,0.5912,0.01697
2793,655,11.29,0.5899,0.01698
2128,655.3,7.742,0.5888,0.01699
12798,656.8,23420000000,0.5896,0.01706
22,658.8,2.733,0.5912,0.01715
1014,659.2,2.179,0.5902,0.01716
9335,659.2,4.809,0.5887,0.01716
335,660.1,3.051,0.5886,0.01721
12761,660.3,2.322,0.5874,0.01722
12914,660.4,23420000000,0.586,0.01722
8587,661.3,7.206,0.5858,0.01726
12794,667.4,6.892,0.5937,0.01753
4916,668,7.098,0.5931,0.01756
267,668.1,14400000000,0.5918,0.01757
5537,668.4,7.107,0.5907,0.01758
12487,670.6,8.192,0.5925,0.01768
6201,671.3,5.939,0.5921,0.01771
2900,673.2,6.516,0.5935,0.0178
13051,675.7,2.322,0.5958,0.01791
1336,676.6,7.788,0.5957,0.01795
12947,676.6,3.248,0.5942,0.01795
743,678.6,13590000000,0.5957,0.01804
8799,679.6,3.693,0.5957,0.01809
6503,680.5,7.648,0.5957,0.01813
10388,684.3,8.364,0.5999,0.0183
830,686.4,6.021,0.6015,0.0184
12130,687.5,4.552,0.6018,0.01845
3197,691.7,13920000000,0.6065,0.01864
11604,692.2,7.939,0.6059,0.01867
11351,693.4,5.626,0.6062,0.01872
6422,694.4,5.779,0.6062,0.01877
2354,694.5,7.324,0.6049,0.01877
4394,699.1,5.973,0.6102,0.01898
10591,701.3,3.107,0.6121,0.01909
4241,704.2,3.657,0.615,0.01923
1524,705.4,6.679,0.6152,0.01928
13057,707.1,18670000000,0.6164,0.01936
12861,709.8,2.719,0.6189,0.01949
5679,711.2,5.292,0.6194,0.01955
7995,713.6,4.788,0.6216,0.01966
3496,713.9,5.721,0.6206,0.01968
5764,714.4,6.798,0.6199,0.0197
7092,715.3,1.826,0.6197,0.01975
8827,716.9,15600000000,0.6207,0.01982
6960,719.4,5.885,0.6228,0.01994
4744,719.8,5.623,0.622,0.01996
5717,721.2,5.854,0.6226,0.02003
6528,723.8,13840000000,0.625,0.02015
8762,724.1,5.817,0.624,0.02016
