gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
8458,491.6,64.32,0.5477,0.01033
3960,495.4,440413591,0.5528,0.01047
12890,495.8,2.94,0.5515,0.01049
7451,498.7,22.05,0.5548,0.01059
10806,501.5,431754764,0.5581,0.0107
3704,501.5,422515605,0.556,0.0107
1689,504.2,419440100,0.559,0.0108
13137,506.3,23.69,0.5609,0.01087
9282,506.7,10.36,0.5595,0.01089
7405,507.6,13.45,0.5591,0.01092
10958,509.9,13.22,0.5614,0.01101
9714,510.9,11.1,0.561,0.01105
8608,512.4,410468981,0.5618,0.0111
2421,513.4,418217484,0.5616,0.01114
8545,514.1,411926132,0.5607,0.01117
5501,514.1,397086583,0.5587,0.01117
11194,514.7,37.25,0.5578,0.01119
5217,517.9,4.994,0.5617,0.01131
4204,524.7,2.057,0.5723,0.01157
4713,528,361619340,0.5766,0.0117
277,533.4,2.149,0.5846,0.01191
5620,533.4,345103278,0.5826,0.01191
9953,534,7.709,0.5815,0.01193
3801,536.2,131,0.5836,0.01202
13241,536.4,15.71,0.5817,0.01202
6988,536.9,340303846,0.5807,0.01204
9164,539.2,353174187,0.5828,0.01213
8442,540.6,331443357,0.5834,0.01219
12346,542.9,333447335,0.5855,0.01228
11718,543.1,82.92,0.5839,0.01229
7636,544.8,124.2,0.5848,0.01235
292,545.3,327633271,0.5838,0.01237
7711,546,18.62,0.5829,0.0124
11089,549.5,322739014,0.5873,0.01253
7796,550.4,309000000,0.5869,0.01257
12857,552.3,3.738,0.5885,0.01265
1181,552.5,1.773,0.5868,0.01266
5497,556.9,8.419,0.5929,0.01283
6296,557.2,10.19,0.5914,0.01284
13007,558.5,2.94,0.5918,0.0129
8864,559.9,2.496,0.5922,0.01295
13071,560.3,11770000000,0.5909,0.01297
3222,563.3,16.81,0.5943,0.01309
10554,566.2,284858780,0.5977,0.01321
5921,568.3,287909630,0.5994,0.01329
1891,575.4,3.504,0.6104,0.01358
61,578.2,257370149,0.6134,0.01369
11619,578.8,263000000,0.61240000000000006,0.01372
1385,579.6,50.33,0.6119,0.01375
10637,581.9,2.841,0.6141,0.01385
11670,582,25.49,0.6123,0.01385
4484,586.4,6.203,0.6182,0.01403
12324,586.9,3.083,0.6171,0.01405
11069,587.3,2.617,0.6158,0.01407
10699,588.7,13.74,0.6163,0.01412
12378,590.2,17.6,0.617,0.01419
11686,590.8,28.6,0.616,0.01421
5703,594.6,41.79,0.6209,0.01437
1149,597.7,0.4006,0.6245,0.0145
93,600.8,213806078,0.628,0.01463
11590,604.4,39.81,0.6325,0.01478
4914,605.2,202592022,0.6319,0.01481
3829,606.5,207388292,0.6322,0.01487
12363,607.5,203886073,0.632,0.01491
8773,608.4,9.812,0.6316,0.01495
10462,610.8,2.685,0.634,0.01506
6356,611.5,195945391,0.6331,0.01508
11930,620.2,16.54,0.6468,0.01546
12287,622.2,7.06,0.6483,0.01554
6580,622.4,24.43,0.6466,0.01555
10760,623.1,25.46,0.6458,0.01558
10470,624.5,181000000,0.6463,0.01564
8390,625.9,176209688,0.6468,0.0157
3976,628.8,1.279,0.6501,0.01583
5261,628.9,3.462,0.6481,0.01583
7778,630.6,18,0.6492,0.0159
5316,631,12.77,0.6478,0.01592
7282,631,8.173,0.646,0.01592
4510,631.5,14.11,0.6448,0.01594
8290,633,163634950,0.6455,0.01601
3351,634.8,15.46,0.6467,0.01609
11770,635,158083185,0.6452,0.0161
4163,638.4,22.42,0.6492,0.01625
2674,638.8,10.76,0.6479,0.01626
12144,641.8,18.64,0.6511,0.01639
2766,644.4,145613944,0.6538,0.01651
11035,645.7,1.517,0.6542,0.01657
6229,648.4,12.89,0.6569,0.01669
1961,649.4,140251882,0.6567,0.01673
3077,651.9,134899744,0.6591,0.01684
190,652.8,5.624,0.6586,0.01688
1957,653.4,134746443,0.6579,0.01691
6002,654.4,2.537,0.6577,0.01695
12875,657.1,3.025,0.6603,0.01707
6157,662,5.493,0.6668,0.01729
3288,662,9.051,0.665,0.01729
4552,662.8,15.23,0.6644,0.01732
2062,666,113346428,0.668,0.01747
2520,670.4,17.52,0.6737,0.01767
6622,672.3,1.923,0.6751,0.01776
12591,680.8,98525528,0.6878,0.01814
8072,682.2,0.2376,0.6882,0.0182
6461,683.4,46.97,0.6884,0.01826
2337,686.2,4.561,0.6912,0.01839
8479,686.4,88596988,0.6897,0.0184
6506,686.9,22.97,0.6886,0.01842
10995,690.4,2.532,0.6927,0.01858
5829,692.2,6.805,0.6938,0.01867
8877,692.8,1.764,0.6929,0.01869
2796,693.7,2.412,0.6926,0.01874
3718,701.8,8.115,0.7045,0.01911
667,702,65937059,0.7028,0.01912
4353,706,58281675,0.7078,0.01931
5519,706.5,39.16,0.7067,0.01933
2940,708.9,8.26,0.7088,0.01944
10186,709.8,1.214,0.7084,0.01948
10032,710.5,12.54,0.7077,0.01952
13028,710.7,1.207,0.7062,0.01953
12245,715,46314388,0.7116,0.01973
11981,715.3,47786585,0.7101,0.01975
9922,716.3,8.619,0.7099,0.01979
2037,718.7,0.8549,0.7122,0.01991
12506,719.8,12.89,0.712,0.01996
7999,720,3.158,0.7105,0.01997
4557,722.9,3.328,0.7135,0.02011
10085,726.5,6.523,0.7176,0.02028
7391,728.8,7.725,0.7196,0.02039
12677,731.8,3.157,0.7227,0.02053
7973,732,19.1,0.7211,0.02054
2743,733,20.57,0.721,0.02059
5390,735.5,23.84,0.7232,0.02071
12720,735.6,1.366,0.7215,0.02071
2375,738.3,7.876,0.7242,0.02084
1729,740.9,4.054,0.7266,0.02097
12969,741.6,6062000000,0.7259,0.021
11259,744.7,1240,0.7292,0.02115
10180,745,10.5,0.7278,0.02117
6561,745,840.3,0.726,0.02117
6582,745.5,30.39,0.7249,0.02119
5601,745.8,1.389,0.7236,0.02121
8374,746.1,3.309,0.7223,0.02122
12489,747,741.8,0.7219,0.02126
5838,747.7,702.7,0.7212,0.0213
2142,748.6,22.14,0.7209,0.02134
1303,749.1,7.345,0.7198,0.02137
12837,750.7,13.09,0.7206,0.02144
12468,751.4,509.3,0.72,0.02148
4770,754.7,6.519,0.7235,0.02164
2867,755.4,14.82,0.7228,0.02167
12900,756.2,2.321,0.7224,0.02172
24,759.1,16.35,0.7253,0.02186
8927,760.4,273.1,0.7256,0.02192
145,761.1,20.39,0.725,0.02196
6101,766.4,17,0.7318,0.02222
2236,766.8,14.38,0.7306,0.02224
5878,769.2,17.65,0.7326,0.02235
2369,769.2,17.85,0.7308,0.02235
5644,771,229.1,0.732,0.02244
10147,771.9,270.2,0.7317,0.02249
10571,772.9,49.95,0.7315,0.02254
13065,773.3,6172000000,0.7303,0.02256
10343,773.7,4.529,0.7292,0.02258
10575,774.3,62.63,0.7283,0.0226
11273,774.9,1.055,0.7276,0.02264
9719,775,9.217,0.726,0.02264
832,775.2,1.618,0.7246,0.02265
1293,776,18.83,0.724,0.02269
3781,780.1,72.72,0.7289,0.0229
12804,780.4,5.42,0.7276,0.02291
11064,780.5,159.1,0.726,0.02292
6876,783.1,16.86,0.7284,0.02305
12621,783.4,149.2,0.7272,0.02306
1397,784.2,56.89,0.7268,0.0231
12879,787.1,5185000000,0.7296,0.02325
3404,787.3,11.28,0.7281,0.02326
6128,789.6,121.2,0.7302,0.02337
4417,790.4,4.776,0.7297,0.02342
318,791.2,7.569,0.7292,0.02345
12843,791.3,5923000000,0.7277,0.02346
2060,791.6,3.609,0.7264,0.02347
10805,792,73.01,0.7254,0.0235
374,793,11.45,0.7252,0.02354
5858,793.3,34.46,0.7241,0.02356
2445,793.8,110.5,0.7232,0.02359
855,794.4,3.018,0.7224,0.02362
7361,796.3,3.555,0.7238,0.02371
5287,796.4,4.037,0.7222,0.02372
13067,796.7,4.294,0.721,0.02373
7837,798.7,13.96,0.7224,0.02383
9157,802.5,14.09,0.7267,0.02403
10557,802.6,2.697,0.7252,0.02403
2721,802.8,4.026,0.7239,0.02404
13020,803.2,1.69,0.7227,0.02406
3878,803.5,41.21,0.7217,0.02408
2625,804.8,19.29,0.7219,0.024140000000000002
15,805.1,2.038,0.7208,0.02416
5725,805.4,13.98,0.7197,0.02418
9539,805.5,9.86,0.7181,0.02418
294,805.9,112.9,0.7172,0.0242
13268,807.6,110.9,0.7182,0.02429
1401,810,15.56,0.7202,0.02441
2933,812.8,81.59,0.7229,0.02455
12981,813.6,5053000000,0.7225,0.0246
4946,814.2,13.2,0.7217,0.02462
4553,814.4,4.562,0.7205,0.02464
5354,815.2,0.7469,0.7201,0.02468
935,815.9,15.98,0.7196,0.02471
9123,816,25.45,0.7182,0.02472
11054,820.5,1.947,0.7233,0.02495
6188,820.7,15.71,0.722,0.02496
109,822.7,6.318,0.7235,0.02507
3633,823.3,77.5,0.7228,0.02509
4636,823.9,7.04,0.7221,0.02513
1199,824.9,18.46,0.722,0.02518
1737,825.2,6.132,0.7209,0.02519
7716,827.6,74.43,0.7229,0.02531
2562,829.1,1.758,0.7237,0.0254
9701,829.2,8.26,0.7222,0.0254
11415,830.4,46.29,0.7225,0.02546
10381,831,24.48,0.7218,0.02549
8702,831.5,7.684,0.721,0.02552
11168,832.5,25.32,0.7209,0.02557
11046,833.7,6.325,0.7211,0.02563
2771,834.9,3.168,0.7214,0.0257
9751,835.6,45.33,0.7209,0.02573
9502,835.9,25.68,0.7198,0.02575
1710,836.4,31.9,0.7191,0.02578
10435,838.3,38.47,0.7203,0.02587
10160,839.2,0.8687,0.7201,0.02592
370,839.7,19.15,0.7194,0.02595
6944,839.9,10.45,0.7182,0.02596
10490,840.6,60.88,0.7177,0.026
12999,840.9,5087000000,0.7166,0.02601
2871,843.8,4.805,0.7193,0.02616
7013,844.1,61.47,0.7183,0.02618
13070,844.6,4783000000,0.7176,0.02621
11464,845.3,53.54,0.717,0.02624
8613,849,35.53,0.7209,0.02644
7337,849.2,13.23,0.7197,0.02645
2891,849.5,3.734,0.7188,0.02647
1280,850.9,15.76,0.7193,0.02654
9478,851.9,1.361,0.7192,0.02659
9329,852.2,20.94,0.7181,0.0266
9165,856.3,2.875,0.7226,0.02682
10943,856.9,52.43,0.722,0.02686
12926,857.2,4603000000,0.721,0.02687
1628,860.2,0.7274,0.7237,0.02703
12013,861.8,6.064,0.7246,0.02712
1329,861.9,4.949,0.7232,0.02712
3452,863.6,29.82,0.7242,0.02721
8195,866.7,6.731,0.7272,0.02738
10613,869.5,3.442,0.7297,0.02753
12933,870.8,15.74,0.7301,0.0276
6735,871.2,2.909,0.7293,0.02762
6703,874.2,33.62,0.732,0.02778
12985,875.4,4512000000,0.7322,0.02784
9861,880.4,2.446,0.7379,0.02811
8095,880.4,10.52,0.7364,0.02811
11316,881.4,5.602,0.7364,0.02817
7960,886.2,16.91,0.7417,0.02843
7084,888.4,3.219,0.7434,0.02855
11416,889.8,4026000000,0.744,0.02863
8189,889.9,15.68,0.7426,0.02863
3531,894.3,5.744,0.7473,0.02887
13133,895.6,2.69,0.7477,0.02894
1960,898.6,2.009,0.7506,0.0291
10159,898.6,10.17,0.7491,0.0291
4003,901.4,32.25,0.7515,0.02926
11873,904.2,3.453,0.7541,0.02941
9441,905.8,14.76,0.7549,0.0295
6696,905.9,7.581,0.7536,0.02951
3239,906.9,32.74,0.7535,0.02956
10725,907.1,33.97,0.7523,0.02957
9373,907.2,16.86,0.7511,0.02958
3917,909.1,2.938,0.7523,0.02968
555,909.3,31.69,0.7511,0.02969
7204,910.2,33.8,0.751,0.02974
6301,912.7,6.277,0.753,0.02988
11692,912.9,14.77,0.7519,0.02989
8104,915.3,10.98,0.7537,0.03002
947,915.5,35.16,0.7526,0.03003
12737,919.2,16.04,0.7563,0.03024
6959,920.1,21.94,0.7562,0.03029
9966,922.8,10.67,0.7585,0.03044
521,923.1,13.2,0.7576,0.03046
12210,928,25.07,0.7628,0.03073
710,928.9,22.21,0.7627,0.03078
2778,929.4,0.1807,0.7619,0.0308
12976,930.5,3960000000,0.7621,0.03087
11213,930.8,12.38,0.7611,0.03089
11655,932.7,12.13,0.7623,0.03099
10138,933.6,0.5276,0.7622,0.03104
287,936.7,20.8,0.765,0.03122
4514,938.7,4.307,0.7664,0.03133
3214,939,5.69,0.7654,0.03135
8934,940.2,3.487,0.7656,0.03141
9712,940.6,12.75,0.7647,0.03143
