gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
4293,5063,0.7897,1.064,0.491
10731,5063,0.7884,1.064,0.491
7464,5063,0.7597,1.064,0.491
9280,5064,1.13,1.064,0.4911
2795,5064,1.457,1.064,0.4913
11871,5066,0.8337,1.064,0.4915
1532,5066,1.237,1.065,0.4917
6385,5066,1.377,1.065,0.4917
5619,5067,0.7834,1.064,0.4918
7399,5068,0.8802,1.065,0.4921
3533,5068,0.852,1.065,0.4922
1429,5068,0.8037,1.065,0.4922
4554,5069,0.7407,1.065,0.4923
3216,5069,0.9244,1.065,0.4924
1519,5069,0.997,1.065,0.4924
3010,5070,0.8249,1.065,0.4925
8221,5070,1.056,1.065,0.4925
8156,5071,0.6281,1.065,0.4928
12353,5072,0.7595,1.065,0.493
9857,5072,0.8393,1.065,0.4931
5906,5072,1.193,1.065,0.4931
10234,5072,0.7527,1.065,0.4931
11315,5073,1.076,1.065,0.4932
4356,5073,0.7904,1.065,0.4933
8876,5073,0.8961,1.065,0.4933
10682,5073,0.7135,1.065,0.4933
9439,5074,1.173,1.065,0.4934
603,5074,0.7764,1.065,0.4935
2632,5074,0.8217,1.065,0.4935
5513,5075,0.701,1.065,0.4936
9663,5075,1.076,1.065,0.49370000000000003
4851,5075,0.6665,1.065,0.49370000000000003
5502,5075,0.7626,1.065,0.4938
883,5076,2.795,1.065,0.4938
984,5076,0.9886,1.064,0.4939
677,5076,2.625,1.065,0.494
9196,5077,0.9079,1.065,0.4941
1587,5077,0.7223,1.065,0.4942
1829,5077,0.7548,1.064,0.4942
7675,5077,0.8874,1.064,0.4942
5825,5078,0.7377,1.065,0.4944
5758,5078,0.7406,1.065,0.4945
4896,5079,1.012,1.064,0.4945
2039,5079,0.5876,1.064,0.4945
3119,5079,1.258,1.064,0.4946
8679,5079,0.9675,1.064,0.4946
7126,5079,0.8655,1.064,0.4946
4397,5079,1.032,1.064,0.4947
8550,5080,0.7714,1.064,0.4948
12448,5080,1.016,1.064,0.4948
11522,5080,0.8131,1.064,0.4949
4281,5080,1.115,1.064,0.4949
7612,5082,1.271,1.064,0.4952
2139,5082,0.801,1.064,0.4953
4143,5082,1.17,1.064,0.4953
4723,5083,1.194,1.065,0.4956
6127,5083,0.7346,1.064,0.4956
12250,5083,0.8778,1.064,0.4956
8934,5084,1.356,1.064,0.4957
8051,5084,0.7453,1.064,0.4957
9613,5084,1.506,1.064,0.4957
1066,5084,0.7976,1.064,0.4958
9017,5085,9.625e-9,1.064,0.4959
2738,5085,0.6758,1.064,0.496
10258,5085,0.6755,1.064,0.4961
6785,5085,0.8038,1.064,0.4961
6076,5086,3.131,1.064,0.4962
10406,5086,0.407,1.064,0.4962
166,5086,0.9082,1.064,0.4962
6826,5086,0.7069,1.064,0.4963
9274,5087,0.9451,1.064,0.4965
12336,5087,0.7578,1.064,0.4965
8809,5087,0.8021,1.063,0.4965
8568,5088,0.6674,1.064,0.4966
12064,5088,0.8088,1.064,0.4967
539,5088,0.8475,1.064,0.4967
12596,5089,0.7333,1.063,0.4968
3683,5089,1.077,1.064,0.4969
10043,5090,0.7952,1.064,0.4971
2922,5090,1.23,1.064,0.4971
12243,5090,0.8817,1.064,0.4972
6281,5091,0.748,1.064,0.4972
5948,5091,1.138,1.063,0.4973
12162,5091,2.492e-9,1.063,0.4973
5286,5091,0.7471,1.063,0.4974
7116,5092,0.7308,1.064,0.4976
563,5092,0.6702,1.064,0.4976
12246,5093,0.71,1.064,0.4977
12017,5093,1.029,1.063,0.4977
4225,5093,3.911,1.063,0.4977
11478,5093,1.893,1.063,0.4978
4146,5093,0.7144,1.063,0.4979
5853,5094,0.7309,1.063,0.4979
7888,5094,0.7383,1.063,0.4981
6077,5095,0.9247,1.063,0.4982
1950,5096,0.9211,1.064,0.4984
3604,5096,0.9695,1.064,0.4984
8736,5096,1.331e-8,1.064,0.4985
11603,5097,0.7954,1.064,0.4987
2167,5098,0.7704,1.064,0.4989
8282,5098,2.905,1.064,0.4989
8048,5099,0.3744,1.064,0.4991
8751,5099,0.7583,1.064,0.4992
12202,5100,0.8039,1.064,0.4994
517,5100,1.186,1.064,0.4994
10329,5101,0.8197,1.064,0.4996
12614,5101,0.7756,1.064,0.4996
7325,5101,0.7213,1.064,0.4996
8347,5101,0.764,1.064,0.4997
3707,5102,0.8172,1.064,0.4998
7667,5102,0.7769,1.064,0.4998
6334,5102,0.8504,1.064,0.4999
4541,5102,0.8078,1.064,0.4999
2092,5103,0.6798,1.064,0.5
6926,5103,0.7231,1.064,0.5
11369,5103,1.109,1.064,0.5001
5225,5103,0.995,1.064,0.5001
730,5103,0.867,1.064,0.5001
1239,5104,3.176,1.064,0.5002
4117,5104,0.8025,1.064,0.5003
7508,5104,1.029,1.064,0.5003
3735,5104,0.9134,1.063,0.5003
7866,5106,0.7526,1.064,0.5007
2452,5106,0.7282,1.064,0.5007
11493,5106,1.96,1.064,0.5008
11227,5107,0.5116,1.064,0.5009
1706,5109,0.7697,1.065,0.5013
