gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
11198,881.3,17888765,0.5801,0.02816
12136,883,2.518,0.5812,0.02826
11102,883.6,12254306,0.5809,0.02829
5277,883.7,3.663,0.5801,0.02829
873,884.1,3.144,0.5797,0.02831
5966,884.6,2.648,0.5794,0.02834
620,885.9,2.47,0.5799,0.02841
4729,886.4,2.847,0.5795,0.02844
4062,887.6,2.632,0.5799,0.0285
4467,889,2.762,0.5806,0.02858
10063,889.2,2.864,0.58,0.02859
5956,889.9,2.597,0.5799,0.02863
2449,891.1,6133528,0.5803,0.02869
10983,893.6,2.518,0.5822,0.02883
2345,894.4,2.52,0.5822,0.02888
11516,895.9,2.495,0.5829,0.02896
559,896.9,2.826,0.5832,0.02901
10564,897.5,33440592,0.5829,0.02904
2983,899.1,2.796,0.5838,0.02913
5569,900.1,2.752,0.5841,0.02919
11296,901.1,3.015,0.5843,0.02924
10460,902.5,2.38,0.5849,0.02932
