gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
4161,702.9,0.2107,0.6312,0.01916
8926,704.7,0.4022,0.6324,0.01925
7943,706.6,0.1768,0.6338,0.01934
3197,707.6,7.186e-11,0.6337,0.01938
7128,708.2,0.2098,0.6331,0.01941
7108,709.7,0.7017,0.6339,0.01948
1924,709.8,0.1733,0.6324,0.01949
6201,709.9,0.1684,0.6311,0.01949
6960,710,0.1699,0.6296,0.01949
1336,712.5,0.1284,0.632,0.01961
5679,714.2,0.189,0.6329,0.01969
12794,715,0.1451,0.6327,0.01973
830,716.3,0.1661,0.6331,0.01979
4063,717.6,0.1848,0.6335,0.01985
6528,719.3,7.224e-11,0.6347,0.01994
400,719.5,0.4518,0.6334,0.01994
6170,719.5,0.2963,0.632,0.01995
4744,719.8,0.1778,0.6308,0.01996
821,720.5,0.312,0.6304,0.01999
6446,723,0.1862,0.6326,0.02011
5764,723.5,0.1471,0.6319,0.02013
4831,724,0.1532,0.6312,0.02016
13057,724.7,5.357e-11,0.6307,0.02019
1539,726.4,0.193,0.6318,0.02027
2354,727.1,0.1365,0.6313,0.0203
9719,727.2,0.1675,0.63,0.02031
6178,727.2,0.2267,0.6286,0.02031
10203,727.9,0.1338,0.6281,0.02034
10208,728,0.1926,0.6268,0.02035
8827,728.2,6.408e-11,0.6256,0.02036
4916,729.2,0.1409,0.6257,0.02041
7848,730.2,0.5695,0.6257,0.02046
9451,730.6,0.2032,0.6248,0.02047
3242,732,0.1656,0.6254,0.02054
3075,736.2,0.3256,0.6302,0.02074
10919,737.4,0.1894,0.6305,0.0208
1285,741.6,0.3904,0.6352,0.021
2080,742.3,0.1784,0.6348,0.02104
6560,745.6,0.2289,0.6382,0.0212
408,746.5,0.2503,0.638,0.02124
7443,748.2,0.1905,0.639,0.02132
11721,749,0.2071,0.6388,0.02136
5344,751.9,0.1605,0.6415,0.0215
13007,752,0.34,0.6403,0.02151
10747,754,0.162,0.6418,0.02161
7453,755.2,0.1642,0.6421,0.02167
11351,755.7,0.1778,0.6413,0.02169
11669,757.6,0.1903,0.6427,0.02178
4770,758.5,0.2596,0.6425,0.02182
11115,758.7,7.224e-11,0.6414,0.02183
